Frecuencia(Hz);%Magnitud_X(g);%Magnitud_Y(g);%Magnitud_Z(g);%Magnitud_RMS(g)
0.0;0.6079622292238043;0.9732038957255214;1.1353704177308308;2.0
0.1220703125;0.48961255736886405;0.3974866241328581;0.4309519710772471;0.4872441243773152
0.244140625;1.5397590828025476;1.9228820012123744;0.22340369716733774;0.16682577854647077
0.3662109375;0.16658461389514068;0.31886164207855616;0.4670272906102278;0.1821167411554041
0.48828125;1.006886148317489;0.37440098588715726;0.10263042190608458;0.1981716807405745
0.6103515625;0.32093119586477326;0.9948809894321252;0.22159638537279852;0.2025321432538842
0.732421875;0.8406592874227667;1.2399441487770846;0.46417757606597587;0.12079091294648944
0.8544921875;0.8423683876344532;0.29107744204012637;0.2765150632246915;0.13243945845774047
0.9765625;0.6577434317067024;0.23290170638825097;0.3398475988179466;0.09263113925760756
1.0986328125;0.8174725773488383;0.43670566086696444;0.21309004917748167;0.12811812165086336
1.220703125;0.8695444473468986;0.6071198890255016;0.4741937732787694;0.0819979271097963
1.3427734375;0.7898762753059775;0.2519544151050892;0.33883206459683274;0.06348055879555439
1.46484375;0.3628214389887576;0.6649807278242971;0.3547321454182951;0.030500615331913335
1.5869140625;1.0581969235947297;0.7163566502670533;0.14155913721895946;0.08256442961129531
1.708984375;0.47616086036967414;0.544529731184773;0.39677278173935776;0.08525486373701523
1.8310546875;0.3113802068896264;0.9311926898823464;0.4579914589595466;0.10593198164932265
1.953125;0.2646790249325461;1.052939407204777;0.07079764689396778;0.15949317417114775
2.0751953125;0.25316448520699447;0.6219644243068062;0.6470053748108188;0.09909821135343329
2.197265625;0.417614701083335;0.5390431951845708;0.09375240906004693;0.04267498305181476
2.3193359375;0.8077622335702521;0.7017322955729144;0.4123580393664451;0.1145319758379228
2.44140625;0.7489214921678301;1.2578633780267678;0.3573970784906863;0.09048446226082825
2.5634765625;0.39691926570639874;0.49345996499168815;0.255733110172508;0.04418038644163399
2.685546875;0.6576577193490537;0.6424021784707926;0.322580884734866;0.0566931880982385
2.8076171875;0.2977666729647902;0.604165113454815;0.44195622578962646;0.06989865854627647
2.9296875;0.6649216652506623;0.6309909335623088;0.3156541050133425;0.06680030983522094
3.0517578125;0.3494957974448874;0.3632358042969402;0.4972563190569266;0.09268747689634557
3.173828125;0.25531122447341215;0.6923321230921544;0.8340706756253776;0.029420142299940166
3.2958984375;0.0820772548650971;0.23364067344083636;0.3609957978036424;0.026406640975875903
3.41796875;0.3159562478396758;0.9301920722762498;0.33511497697091147;0.07203904073940728
3.5400390625;0.8199941343696667;0.5607280847906583;0.3845624112697165;0.14356239831430745
3.662109375;0.8571305347769917;0.4036062004789582;0.5848459388101389;0.06274061212332269
3.7841796875;0.7260231251824373;0.3228835716910493;0.42088693686595396;0.12873468389691406
3.90625;0.6127255264516177;0.212734695694014;0.3386453107282441;0.050519572042660645
4.0283203125;0.7907675695101956;0.4589075327083155;0.5126502673884709;0.03340215497627218
4.150390625;0.12511625513707866;0.14593343119696822;0.6399830321455325;0.13357496477072114
4.2724609375;0.5947558303943896;0.21693605326305002;0.42188824737907876;0.1171704397471094
4.39453125;0.47055090690715423;0.3815856934821477;0.3000958923926339;0.03727199192349252
4.5166015625;0.3205419530025091;0.7897665133940627;0.20438179493281358;0.05904465346913693
4.638671875;0.6036024366576511;0.6662904918824983;0.5699812091993847;0.09834194665502312
4.7607421875;0.605452346757857;0.5662878617296226;0.5539408980103656;0.04688764241864894
4.8828125;0.7026430399639475;0.5299328115105638;0.5143765182151651;0.029828062146727757
5.0048828125;0.4795907019413475;0.34436267855250313;0.42925722208570544;0.03185362644437091
5.126953125;0.31225901532367994;0.3373407162426151;0.18877965328954358;0.03616301950315296
5.2490234375;0.49907960012581687;0.7268271501377912;0.41598084164374494;0.019066254338602966
5.37109375;0.29429280870967833;0.7600890529846223;0.2809525540134388;0.03245059824530565
