ax(g);ay(g);az(g);accRMS(g);time(s)
0.0011;0.0005;0.0004;0.0013;0.0000
0.0010;0.0005;0.0005;0.0012;0.0037
0.0009;0.0005;0.0005;0.0011;0.0051
0.0009;0.0006;0.0006;0.0012;0.0064
0.0009;0.0006;0.0005;0.0012;0.0077
0.0010;0.0006;0.0006;0.0013;0.0090
0.0012;0.0007;0.0010;0.0017;0.0103
0.0012;0.0007;0.0011;0.0018;0.0115
0.0011;0.0009;0.0013;0.0019;0.0139
0.0011;0.0007;0.0016;0.0021;0.0152
0.0010;0.0006;0.0016;0.0020;0.0165
0.0011;0.0005;0.0016;0.0020;0.0178
0.0012;0.0005;0.0017;0.0022;0.0190
0.0015;0.0005;0.0018;0.0024;0.0203
0.0013;0.0005;0.0020;0.0024;0.0226
0.0013;0.0004;0.0022;0.0026;0.0239
0.0013;0.0002;0.0022;0.0026;0.0252
0.0016;0.0004;0.0018;0.0025;0.0265
0.0015;0.0004;0.0018;0.0024;0.0277
0.0015;0.0004;0.0017;0.0023;0.0290
0.0016;0.0004;0.0016;0.0023;0.0303
0.0015;0.0002;0.0015;0.0021;0.0316
0.0015;0.0002;0.0012;0.0019;0.0328
0.0015;0.0002;0.0011;0.0018;0.0341
0.0015;0.0001;0.0011;0.0018;0.0354
0.0013;0.0000;0.0012;0.0018;0.0367
0.0013;0.0000;0.0011;0.0017;0.0379
0.0013;-0.0001;0.0010;0.0017;0.0392
0.0013;-0.0004;0.0007;0.0016;0.0405
0.0013;-0.0004;0.0006;0.0015;0.0417
0.0013;-0.0005;0.0005;0.0015;0.0431
0.0016;-0.0005;0.0002;0.0017;0.0444
0.0015;-0.0005;0.0001;0.0015;0.0457
0.0015;-0.0005;0.0002;0.0016;0.0469
0.0015;-0.0006;0.0002;0.0016;0.0493
0.0013;-0.0006;0.0002;0.0015;0.0505
0.0012;-0.0005;0.0001;0.0013;0.0518
0.0011;-0.0005;0.0001;0.0012;0.0531
0.0012;-0.0004;-0.0002;0.0013;0.0544
0.0011;-0.0002;-0.0005;0.0012;0.0568
0.0010;-0.0002;-0.0007;0.0012;0.0580
0.0010;-0.0002;-0.0010;0.0014;0.0593
0.0010;-0.0001;-0.0010;0.0014;0.0606
0.0010;-0.0002;-0.0009;0.0013;0.0618
0.0009;-0.0002;-0.0007;0.0012;0.0632
0.0007;-0.0004;-0.0006;0.0010;0.0645
0.0009;-0.0002;-0.0007;0.0012;0.0658
0.0010;0.0001;-0.0007;0.0012;0.0670
0.0009;0.0002;-0.0001;0.0009;0.0683
0.0007;0.0001;0.0002;0.0008;0.0728
0.0007;0.0001;0.0001;0.0008;0.0740
0.0006;0.0001;0.0000;0.0006;0.0753
0.0007;0.0001;0.0000;0.0007;0.0766
0.0009;0.0002;0.0001;0.0009;0.0790
0.0010;0.0004;0.0001;0.0011;0.0802
0.0012;0.0002;0.0001;0.0013;0.0815
0.0012;0.0002;0.0000;0.0012;0.0828
0.0012;0.0000;0.0001;0.0012;0.0853
0.0011;-0.0001;-0.0001;0.0011;0.0881
0.0009;-0.0002;0.0002;0.0009;0.0895
0.0007;-0.0004;0.0002;0.0009;0.0908
0.0009;-0.0002;0.0000;0.0009;0.0921
0.0011;-0.0002;-0.0002;0.0012;0.0934
0.0012;-0.0002;-0.0001;0.0013;0.0947
0.0012;-0.0001;0.0000;0.0012;0.0960
0.0011;-0.0001;0.0000;0.0011;0.0973
0.0010;-0.0001;-0.0001;0.0010;0.0985
0.0011;-0.0001;-0.0001;0.0011;0.1009
0.0012;-0.0002;0.0000;0.0012;0.1021
0.0016;-0.0002;0.0001;0.0016;0.1035
0.0017;-0.0002;0.0002;0.0017;0.1048
0.0017;-0.0001;0.0004;0.0018;0.1060
0.0016;-0.0001;0.0001;0.0016;0.1073
0.0015;-0.0002;0.0000;0.0015;0.1086
0.0015;-0.0002;-0.0002;0.0015;0.1099
0.0015;-0.0002;-0.0004;0.0015;0.1112
0.0013;-0.0001;-0.0001;0.0014;0.1124
0.0016;-0.0001;-0.0002;0.0016;0.1138
0.0017;-0.0001;-0.0004;0.0018;0.1151
0.0017;-0.0002;-0.0004;0.0018;0.1163
0.0016;-0.0002;-0.0004;0.0016;0.1176
0.0013;-0.0002;-0.0002;0.0014;0.1189
0.0012;-0.0004;-0.0002;0.0013;0.1201
0.0013;-0.0006;-0.0004;0.0015;0.1214
0.0013;-0.0007;-0.0006;0.0016;0.1227
0.0013;-0.0010;-0.0006;0.0018;0.1240
0.0013;-0.0011;-0.0006;0.0018;0.1252
0.0011;-0.0010;-0.0009;0.0017;0.1265
0.0011;-0.0009;-0.0009;0.0016;0.1278
0.0012;-0.0009;-0.0007;0.0017;0.1291
0.0015;-0.0009;-0.0009;0.0019;0.1303
0.0015;-0.0009;-0.0011;0.0020;0.1316
0.0016;-0.0007;-0.0011;0.0021;0.1329
0.0017;-0.0006;-0.0011;0.0021;0.1342
0.0018;-0.0002;-0.0010;0.0021;0.1354
0.0020;-0.0004;-0.0012;0.0023;0.1378
0.0020;-0.0005;-0.0011;0.0023;0.1412
0.0017;-0.0005;-0.0006;0.0019;0.1424
0.0015;-0.0004;-0.0006;0.0016;0.1438
0.0013;-0.0004;-0.0006;0.0015;0.1451
0.0012;-0.0002;-0.0009;0.0015;0.1463
0.0012;-0.0001;-0.0010;0.0016;0.1476
0.0012;-0.0001;-0.0011;0.0016;0.1489
0.0013;0.0000;-0.0012;0.0018;0.1501
0.0017;0.0001;-0.0010;0.0020;0.1514
0.0017;0.0001;-0.0009;0.0019;0.1527
0.0016;0.0001;-0.0009;0.0018;0.1540
0.0013;0.0000;-0.0007;0.0015;0.1553
0.0013;-0.0002;-0.0004;0.0014;0.1565
0.0015;-0.0002;-0.0004;0.0015;0.1578
0.0015;0.0000;-0.0005;0.0015;0.1591
0.0013;0.0002;-0.0007;0.0015;0.1603
0.0015;0.0004;-0.0007;0.0017;0.1616
0.0015;0.0005;-0.0007;0.0017;0.1630
0.0013;0.0006;-0.0009;0.0017;0.1643
0.0015;0.0005;-0.0004;0.0016;0.1656
0.0015;0.0005;0.0000;0.0015;0.1669
0.0013;0.0005;0.0000;0.0014;0.1681
0.0012;0.0006;-0.0001;0.0014;0.1694
0.0012;0.0007;0.0001;0.0014;0.1707
0.0012;0.0007;0.0004;0.0015;0.1720
0.0012;0.0006;0.0002;0.0014;0.1746
0.0012;0.0005;0.0004;0.0014;0.1760
0.0010;0.0005;0.0006;0.0013;0.1772
0.0009;0.0004;0.0007;0.0012;0.1785
0.0009;0.0002;0.0006;0.0011;0.1798
0.0009;0.0001;0.0005;0.0010;0.1810
0.0009;0.0000;0.0005;0.0010;0.1823
0.0011;-0.0001;0.0007;0.0013;0.1837
0.0011;-0.0001;0.0009;0.0014;0.1850
0.0010;-0.0002;0.0010;0.0014;0.1863
0.0010;-0.0001;0.0009;0.0013;0.1876
0.0011;-0.0001;0.0007;0.0013;0.1889
0.0011;-0.0002;0.0007;0.0013;0.1902
0.0012;-0.0005;0.0001;0.0013;0.1953
0.0009;-0.0001;0.0002;0.0009;0.1975
0.0007;-0.0002;0.0005;0.0009;0.1993
0.0004;-0.0004;0.0004;0.0006;0.2007
0.0002;-0.0004;0.0002;0.0005;0.2021
0.0001;-0.0005;-0.0001;0.0005;0.2047
0.0001;-0.0005;-0.0004;0.0006;0.2061
0.0001;-0.0002;-0.0002;0.0004;0.2076
0.0002;-0.0004;-0.0004;0.0006;0.2102
0.0001;-0.0004;-0.0002;0.0005;0.2120
0.0001;-0.0004;0.0000;0.0004;0.2139
0.0001;-0.0002;0.0002;0.0004;0.2154
0.0001;-0.0001;0.0001;0.0002;0.2169
0.0002;-0.0001;0.0000;0.0003;0.2183
0.0001;-0.0002;-0.0001;0.0003;0.2196
0.0004;-0.0001;-0.0001;0.0004;0.2233
0.0006;0.0000;-0.0002;0.0007;0.2247
0.0007;0.0000;-0.0004;0.0008;0.2261
0.0009;0.0001;-0.0001;0.0009;0.2275
0.0009;0.0001;0.0000;0.0009;0.2309
0.0009;-0.0001;0.0006;0.0011;0.2325
0.0009;-0.0002;0.0009;0.0012;0.2340
0.0009;-0.0005;0.0011;0.0015;0.2354
0.0009;-0.0005;0.0012;0.0016;0.2369
0.0009;-0.0007;0.0013;0.0018;0.2385
0.0009;-0.0007;0.0011;0.0016;0.2401
0.0009;-0.0006;0.0009;0.0014;0.2416
0.0010;-0.0005;0.0009;0.0014;0.2431
0.0009;-0.0006;0.0011;0.0015;0.2444
0.0007;-0.0006;0.0012;0.0015;0.2457
0.0006;-0.0006;0.0011;0.0014;0.2471
0.0006;-0.0006;0.0009;0.0012;0.2484
0.0004;-0.0007;0.0006;0.0010;0.2497
0.0006;-0.0007;0.0005;0.0011;0.2509
0.0009;-0.0006;0.0005;0.0012;0.2523
0.0007;-0.0006;0.0004;0.0010;0.2537
0.0007;-0.0007;0.0004;0.0011;0.2551
0.0009;-0.0006;0.0009;0.0014;0.2564
0.0009;-0.0006;0.0007;0.0013;0.2578
0.0007;-0.0006;0.0006;0.0011;0.2591
0.0010;-0.0005;0.0000;0.0011;0.2605
0.0012;-0.0004;-0.0001;0.0013;0.2618
0.0013;-0.0004;-0.0002;0.0014;0.2632
0.0012;-0.0004;-0.0004;0.0013;0.2645
0.0011;-0.0004;-0.0002;0.0012;0.2658
0.0010;-0.0004;-0.0002;0.0011;0.2671
0.0009;-0.0002;-0.0004;0.0010;0.2683
0.0009;-0.0004;-0.0005;0.0011;0.2696
0.0010;-0.0004;-0.0005;0.0012;0.2709
0.0009;-0.0005;-0.0006;0.0012;0.2722
0.0007;-0.0005;-0.0006;0.0011;0.2735
0.0006;-0.0005;-0.0005;0.0009;0.2749
0.0005;-0.0004;-0.0004;0.0007;0.2762
0.0002;-0.0002;-0.0006;0.0007;0.2775
0.0002;-0.0002;-0.0007;0.0008;0.2798
