ax(g);ay(g);az(g);accRMS(g);time(s)
-0.0811;0.0859;0.9967;1.0037;17.0970
-0.0806;0.0850;0.9979;1.0048;17.3523
-0.0809;0.0854;0.9966;1.0035;17.6077
-0.0801;0.0853;0.9963;1.0032;17.8631
-0.0804;0.0842;0.9957;1.0025;18.1186
-0.0812;0.0851;0.9966;1.0035;18.3740
-0.0820;0.0852;0.9956;1.0026;18.6294
-0.0804;0.0845;0.9961;1.0029;18.8847
-0.0809;0.0848;0.9983;1.0052;19.1399
-0.0806;0.0853;0.9961;1.0030;19.3951
-0.0800;0.0846;0.9950;1.0018;19.6504
-0.0809;0.0852;0.9962;1.0031;19.9056
-0.0814;0.0853;0.9960;1.0029;20.1608
-0.0812;0.0848;0.9968;1.0037;20.4161
-0.0812;0.0841;0.9952;1.0021;20.6715
-0.0803;0.0841;0.9961;1.0029;20.9267
-0.0813;0.0854;0.9958;1.0028;21.1822
-0.0815;0.0835;0.9971;1.0039;21.4374
-0.0806;0.0845;0.9977;1.0045;21.6927
-0.0811;0.0857;0.9958;1.0028;21.9480
-0.0806;0.0847;0.9958;1.0027;22.2033
-0.0807;0.0851;0.9958;1.0027;22.4586
-0.0814;0.0846;0.9955;1.0024;22.7137
-0.0807;0.0847;0.9977;1.0045;22.9671
-0.0820;0.0847;0.9954;1.0023;23.2206
-0.0809;0.0844;0.9963;1.0032;23.4759
-0.0811;0.0846;0.9965;1.0033;23.7311
-0.0807;0.0856;0.9967;1.0036;23.9866
-0.0815;0.0851;0.9969;1.0039;24.2419
-0.0806;0.0850;0.9974;1.0043;24.4973
-0.0818;0.0847;0.9957;1.0027;24.7533
-0.0806;0.0846;0.9961;1.0029;25.0088
-0.0804;0.0852;0.9955;1.0024;25.2641
-0.0800;0.0847;0.9949;1.0017;25.5196
-0.0807;0.0853;0.9966;1.0035;25.7749
-0.0811;0.0851;0.9956;1.0025;26.0301
-0.0813;0.0852;0.9963;1.0033;26.2854
-0.0808;0.0848;0.9969;1.0038;26.5406
-0.0808;0.0846;0.9972;1.0040;26.7959
-0.0813;0.0857;0.9938;1.0008;27.0511
-0.0804;0.0852;0.9976;1.0044;27.3064
-0.0814;0.0841;0.9950;1.0019;27.5618
-0.0819;0.0848;0.9951;1.0021;27.8173
-0.0815;0.0852;0.9956;1.0026;28.0726
-0.0804;0.0842;0.9971;1.0039;28.3278
-0.0812;0.0854;0.9955;1.0024;28.5832
-0.0808;0.0850;0.9968;1.0037;28.8384
-0.0809;0.0856;0.9954;1.0023;29.0937
-0.0812;0.0856;0.9956;1.0026;29.3489
-0.0812;0.0844;0.9958;1.0027;29.6044
-0.0808;0.0850;0.9960;1.0029;29.8597
-0.0812;0.0859;0.9957;1.0027;30.1150
-0.0804;0.0856;0.9951;1.0020;30.3702
-0.0815;0.0841;0.9962;1.0031;30.6255
-0.0808;0.0846;0.9961;1.0029;30.8807
-0.0808;0.0845;0.9974;1.0043;31.1360
-0.0804;0.0846;0.9952;1.0021;31.3912
-0.0800;0.0858;0.9967;1.0036;31.6465
-0.0804;0.0851;0.9962;1.0031;31.9018
-0.0803;0.0839;0.9957;1.0025;32.1575
-0.0809;0.0846;0.9954;1.0022;32.4129
-0.0811;0.0845;0.9965;1.0033;32.6683
-0.0804;0.0853;0.9969;1.0038;32.9238
-0.0815;0.0852;0.9955;1.0024;33.1792
-0.0824;0.0846;0.9965;1.0034;33.4345
-0.0806;0.0844;0.9961;1.0029;33.6898
-0.0813;0.0845;0.9976;1.0044;33.9453
-0.0801;0.0851;0.9967;1.0035;34.2009
-0.0809;0.0847;0.9967;1.0036;34.4562
-0.0812;0.0856;0.9965;1.0034;34.7114
-0.0809;0.0853;0.9988;1.0057;34.9667
-0.0813;0.0848;0.9965;1.0034;35.2221
-0.0803;0.0852;0.9966;1.0034;35.4775
-0.0801;0.0844;0.9980;1.0048;35.7329
-0.0809;0.0850;0.9966;1.0035;35.9882
-0.0819;0.0846;0.9967;1.0036;36.2435
-0.0808;0.0853;0.9957;1.0026;36.4985
-0.0812;0.0857;0.9967;1.0037;36.7519
-0.0814;0.0856;0.9954;1.0023;37.0054
-0.0809;0.0845;0.9968;1.0037;37.2607
-0.0796;0.0847;0.9960;1.0027;37.5162
-0.0822;0.0846;0.9969;1.0039;37.7715
-0.0812;0.0845;0.9961;1.0030;38.0269
-0.0808;0.0854;0.9976;1.0045;38.2825
-0.0808;0.0847;0.9958;1.0027;38.5375
-0.0807;0.0848;0.9955;1.0023;38.7912
-0.0803;0.0851;0.9972;1.0040;39.0467
-0.0814;0.0844;0.9962;1.0031;39.3025
-0.0801;0.0851;0.9971;1.0039;39.5581
-0.0811;0.0850;0.9956;1.0025;39.8133
-0.0812;0.0853;0.9949;1.0018;40.0686
-0.0817;0.0853;0.9960;1.0030;40.3239
-0.0808;0.0847;0.9966;1.0034;40.5794
-0.0812;0.0848;0.9965;1.0034;40.8348
-0.0802;0.0850;0.9963;1.0032;41.0900
-0.0807;0.0846;0.9969;1.0038;41.3452
-0.0811;0.0848;0.9968;1.0037;41.6003
-0.0817;0.0842;0.9955;1.0024;41.8541
-0.0809;0.0848;0.9965;1.0033;42.1099
-0.0808;0.0852;0.9961;1.0030;42.3652
-0.0809;0.0848;0.9956;1.0025;42.6204
-0.0813;0.0847;0.9961;1.0030;42.8760
-0.0807;0.0851;0.9945;1.0014;43.1312
-0.0817;0.0845;0.9958;1.0028;43.3865
-0.0814;0.0844;0.9969;1.0038;43.6428
-0.0802;0.0846;0.9946;1.0014;43.8991
-0.0801;0.0854;0.9963;1.0032;44.1545
-0.0801;0.0853;0.9966;1.0034;44.4097
-0.0804;0.0847;0.9973;1.0041;44.6651
-0.0817;0.0850;0.9962;1.0032;44.9202
-0.0811;0.0834;0.9967;1.0035;45.1737
-0.0822;0.0857;0.9971;1.0041;45.4289
-0.0807;0.0853;0.9960;1.0029;45.6841
-0.0814;0.0846;0.9961;1.0030;45.9516
-0.0809;0.0846;0.9971;1.0039;46.2068
-0.0800;0.0856;0.9974;1.0043;46.4621
-0.0806;0.0854;0.9962;1.0031;46.7172
-0.0804;0.0853;0.9967;1.0036;46.9726
-0.0809;0.0850;0.9967;1.0036;47.2278
-0.0814;0.0845;0.9958;1.0027;47.4831
-0.0812;0.0848;0.9955;1.0024;47.7382
-0.0815;0.0856;0.9952;1.0022;47.9935
-0.0806;0.0852;0.9949;1.0018;48.2486
-0.0806;0.0850;0.9972;1.0040;48.5039
-0.0801;0.0847;0.9965;1.0033;48.7591
-0.0815;0.0853;0.9954;1.0023;49.0144
-0.0818;0.0854;0.9967;1.0037;49.2696
-0.0814;0.0836;0.9961;1.0029;49.5249
-0.0813;0.0850;0.9973;1.0042;49.7801
-0.0812;0.0846;0.9962;1.0031;50.0353
-0.0809;0.0844;0.9954;1.0022;50.2906
-0.0811;0.0842;0.9963;1.0032;50.5461
-0.0818;0.0850;0.9957;1.0027;50.8016
-0.0809;0.0835;0.9961;1.0029;51.0579
-0.0811;0.0851;0.9966;1.0035;51.3132
-0.0817;0.0839;0.9968;1.0037;51.5685
-0.0814;0.0847;0.9960;1.0029;51.8236
-0.0815;0.0852;0.9967;1.0037;52.0789
-0.0814;0.0851;0.9956;1.0025;52.3341
-0.0813;0.0847;0.9933;1.0002;52.5894
-0.0817;0.0847;0.9952;1.0022;52.8446
-0.0808;0.0846;0.9957;1.0026;53.0998
-0.0809;0.0851;0.9966;1.0035;53.3551
-0.0809;0.0845;0.9965;1.0033;53.6104
-0.0804;0.0850;0.9962;1.0031;53.8657
-0.0804;0.0841;0.9966;1.0034;54.1209
-0.0812;0.0851;0.9957;1.0026;54.3761
-0.0800;0.0852;0.9957;1.0026;54.6314
-0.0806;0.0854;0.9958;1.0028;54.8865
-0.0815;0.0848;0.9962;1.0031;55.1417
-0.0818;0.0853;0.9950;1.0020;55.3970
-0.0804;0.0852;0.9958;1.0027;55.6524
-0.0809;0.0850;0.9972;1.0041;55.9075
-0.0811;0.0850;0.9956;1.0025;56.1626
-0.0811;0.0847;0.9969;1.0038;56.4180
-0.0819;0.0853;0.9972;1.0042;56.6734
-0.0809;0.0850;0.9961;1.0030;56.9288
-0.0807;0.0847;0.9963;1.0032;57.1842
-0.0809;0.0851;0.9961;1.0030;57.4395
-0.0797;0.0851;0.9966;1.0034;57.6948
-0.0806;0.0856;0.9960;1.0029;57.9501
-0.0811;0.0853;0.9962;1.0031;58.2053
-0.0818;0.0852;0.9973;1.0043;58.4606
-0.0804;0.0845;0.9965;1.0033;58.7158
-0.0812;0.0846;0.9969;1.0038;58.9710
-0.0814;0.0852;0.9969;1.0039;59.2262
-0.0817;0.0856;0.9962;1.0032;59.4815
-0.0812;0.0841;0.9976;1.0044;59.7367
-0.0809;0.0854;0.9949;1.0018;59.9921
