ax(g);ay(g);az(g);accRMS(g);time(s)
-0.0005;0.0001;0.0017;0.0018;0.0000
0.0005;0.0001;0.0004;0.0006;0.5380
0.0002;0.0004;0.0002;0.0005;0.7914
-0.0002;-0.0005;-0.0009;0.0010;1.0451
-0.0009;0.0004;0.0004;0.0010;1.2986
-0.0002;-0.0002;0.0004;0.0005;1.5521
0.0004;0.0005;-0.0016;0.0017;1.8056
0.0004;0.0012;-0.0005;0.0014;2.0589
0.0000;0.0005;-0.0001;0.0005;2.3124
-0.0009;-0.0001;-0.0004;0.0009;2.5657
0.0005;-0.0001;-0.0001;0.0005;2.8194
0.0001;0.0011;0.0001;0.0011;3.0731
0.0013;0.0006;-0.0013;0.0020;3.3265
-0.0001;0.0000;-0.0010;0.0010;3.5800
0.0004;-0.0001;0.0001;0.0004;3.8334
0.0006;-0.0005;-0.0002;0.0008;4.0869
-0.0011;-0.0001;-0.0006;0.0013;4.3405
0.0000;0.0006;-0.0007;0.0010;4.5939
0.0000;0.0005;-0.0001;0.0005;4.8475
0.0004;-0.0001;-0.0006;0.0007;5.1011
-0.0010;-0.0004;-0.0009;0.0013;5.3546
-0.0001;-0.0001;0.0015;0.0015;5.6084
0.0002;0.0002;0.0000;0.0003;5.8619
0.0000;0.0006;0.0004;0.0007;6.1154
0.0002;0.0001;-0.0009;0.0009;6.3689
0.0004;0.0007;0.0010;0.0013;6.6225
0.0009;0.0012;0.0015;0.0021;6.8757
0.0004;0.0006;-0.0015;0.0016;7.1292
-0.0007;-0.0002;-0.0011;0.0013;7.3826
-0.0007;-0.0029;-0.0009;0.0031;7.6362
-0.0017;0.0021;0.0018;0.0033;7.8897
-0.0009;0.0024;-0.0044;0.0051;8.1433
0.0026;-0.0015;-0.0034;0.0045;8.3968
0.0015;-0.0007;0.0009;0.0018;8.6504
0.0017;-0.0011;0.0007;0.0022;8.9039
0.0000;0.0011;0.0006;0.0013;9.1574
-0.0007;0.0013;-0.0002;0.0015;9.4112
0.0001;-0.0007;-0.0007;0.0010;9.6646
0.0009;-0.0009;-0.0001;0.0012;9.9180
0.0015;-0.0009;0.0001;0.0017;10.1714
0.0005;0.0002;0.0000;0.0005;10.4248
-0.0002;0.0001;0.0002;0.0004;10.6783
-0.0011;-0.0002;-0.0001;0.0011;10.9332
-0.0061;0.0109;0.0256;0.0285;11.1867
0.0017;0.0010;0.0005;0.0020;11.4401
0.0040;-0.0026;-0.0018;0.0051;11.6936
0.0020;0.0012;0.0004;0.0023;11.9471
-0.0027;0.0010;0.0011;0.0031;12.2005
0.0001;0.0009;0.0012;0.0015;12.4540
0.0000;0.0004;0.0004;0.0005;12.7075
0.0006;-0.0002;0.0005;0.0008;12.9608
0.0011;-0.0001;0.0006;0.0013;13.2143
0.0004;-0.0002;0.0006;0.0008;13.4697
0.0001;0.0006;0.0017;0.0018;13.7232
-0.0006;0.0005;0.0012;0.0014;13.9768
0.0009;0.0004;0.0001;0.0009;14.2377
0.0009;0.0005;0.0000;0.0010;14.4923
0.0004;0.0001;-0.0012;0.0013;14.7458
0.0011;-0.0004;-0.0010;0.0015;14.9991
-0.0006;-0.0002;0.0002;0.0007;15.2525
-0.0001;0.0002;-0.0018;0.0019;15.5061
0.0006;-0.0005;0.0001;0.0008;15.7611
0.0006;-0.0011;0.0000;0.0013;16.0145
0.0005;0.0007;0.0015;0.0017;16.2678
0.0012;0.0002;-0.0012;0.0017;16.5213
0.0012;-0.0037;0.0022;0.0044;16.7878
-0.0012;0.0005;0.0021;0.0025;17.0430
0.0000;-0.0038;-0.0002;0.0038;17.3001
-0.0013;-0.0004;-0.0016;0.0021;17.5554
0.0021;-0.0022;-0.0061;0.0068;17.8106
0.0028;-0.0023;-0.0002;0.0036;18.0658
0.0009;0.0001;0.0011;0.0014;18.3211
0.0001;-0.0005;0.0010;0.0011;18.5763
0.0004;0.0009;-0.0027;0.0028;18.8316
0.0007;-0.0016;0.0007;0.0019;19.0869
0.0012;-0.0002;0.0004;0.0013;19.3421
0.0013;0.0020;-0.0011;0.0026;19.5973
0.0004;0.0031;0.0007;0.0032;19.8525
0.0011;0.0039;-0.0016;0.0044;20.1078
0.0024;0.0002;-0.0002;0.0025;20.3632
0.0007;-0.0005;-0.0002;0.0009;20.6184
0.0018;0.0015;-0.0009;0.0025;20.8736
0.0013;0.0012;-0.0013;0.0023;21.1289
-0.0022;0.0000;0.0013;0.0026;21.3863
0.0023;-0.0026;0.0017;0.0039;21.6416
0.0004;0.0018;0.0004;0.0019;21.8970
0.0006;0.0011;0.0000;0.0013;22.1522
-0.0001;0.0009;-0.0001;0.0009;22.4079
0.0012;0.0016;0.0002;0.0020;22.6634
-0.0004;0.0006;0.0007;0.0010;22.9169
0.0010;0.0010;-0.0004;0.0014;23.1705
0.0006;0.0000;-0.0002;0.0007;23.4242
-0.0010;0.0021;0.0006;0.0024;23.9344
0.0005;-0.0004;0.0002;0.0007;24.1898
0.0002;0.0005;-0.0005;0.0007;24.4456
0.0018;-0.0004;-0.0002;0.0019;24.7011
0.0002;0.0007;-0.0005;0.0009;24.9564
0.0002;0.0011;0.0000;0.0011;25.2118
0.0005;0.0015;-0.0006;0.0017;25.4671
0.0006;0.0012;0.0005;0.0014;25.7227
0.0017;0.0012;-0.0018;0.0028;25.9779
0.0039;0.0028;0.0010;0.0049;26.2331
-0.0013;0.0054;0.0057;0.0080;26.4884
-0.0026;-0.0028;-0.0021;0.0043;26.7435
-0.0021;-0.0031;-0.0042;0.0056;26.9987
-0.0013;-0.0040;0.0031;0.0052;27.2539
-0.0011;0.0006;-0.0043;0.0045;27.5092
0.0000;0.0042;0.0032;0.0052;27.7644
-0.0005;-0.0002;-0.0029;0.0030;28.0196
-0.0046;-0.0015;-0.0018;0.0052;28.2748
-0.0002;-0.0026;-0.0007;0.0027;28.5300
-0.0006;-0.0012;-0.0010;0.0017;28.7852
-0.0002;0.0010;0.0011;0.0015;29.0405
0.0005;0.0004;0.0011;0.0013;29.2959
-0.0010;-0.0005;0.0013;0.0017;29.5511
-0.0006;0.0000;0.0018;0.0019;29.8063
0.0006;-0.0007;-0.0007;0.0012;30.0615
0.0010;-0.0011;-0.0004;0.0015;30.3167
-0.0004;-0.0001;0.0011;0.0012;30.5719
-0.0005;-0.0007;-0.0001;0.0009;30.8271
0.0002;-0.0009;-0.0001;0.0009;31.0823
0.0000;-0.0009;-0.0006;0.0011;31.3375
0.0001;0.0000;0.0002;0.0003;31.5927
0.0010;-0.0005;-0.0016;0.0019;31.8479
-0.0004;0.0005;0.0016;0.0017;32.1031
0.0006;-0.0010;-0.0013;0.0018;32.3584
0.0009;-0.0007;0.0001;0.0011;32.6136
-0.0009;0.0000;0.0013;0.0016;32.8688
-0.0012;0.0018;0.0004;0.0022;33.1240
0.0001;0.0010;-0.0018;0.0021;33.3791
0.0002;0.0010;-0.0011;0.0015;33.6343
0.0000;-0.0013;-0.0015;0.0020;33.8896
0.0001;-0.0002;-0.0005;0.0006;34.1448
0.0005;0.0004;0.0009;0.0011;34.3999
-0.0007;0.0004;-0.0011;0.0014;34.6552
0.0002;0.0002;0.0002;0.0004;34.9107
-0.0005;-0.0016;0.0009;0.0019;35.1659
-0.0013;-0.0002;-0.0005;0.0014;35.4211
0.0002;-0.0010;0.0009;0.0013;35.6762
-0.0004;-0.0009;-0.0004;0.0010;35.9314
-0.0004;-0.0006;-0.0001;0.0007;36.1867
0.0010;-0.0006;0.0000;0.0012;36.4420
-0.0015;-0.0002;0.0001;0.0015;36.6972
-0.0005;-0.0004;0.0000;0.0006;36.9523
-0.0001;-0.0006;-0.0009;0.0011;37.2076
-0.0002;-0.0001;0.0002;0.0004;37.4628
0.0001;-0.0010;0.0009;0.0013;37.7180
-0.0017;-0.0015;-0.0011;0.0025;37.9733
0.0000;-0.0011;0.0001;0.0011;38.2286
-0.0005;0.0018;-0.0016;0.0025;38.4838
0.0006;0.0010;0.0004;0.0012;38.7390
0.0022;-0.0011;0.0002;0.0025;38.9942
-0.0032;-0.0010;-0.0013;0.0036;39.2495
-0.0016;-0.0007;-0.0012;0.0021;39.5047
0.0010;-0.0044;0.0005;0.0045;39.7599
-0.0034;-0.0011;-0.0015;0.0039;40.0150
-0.0017;-0.0024;0.0013;0.0033;40.2703
-0.0011;-0.0024;0.0006;0.0027;40.5255
0.0001;-0.0005;0.0001;0.0005;40.7807
-0.0005;0.0012;-0.0001;0.0013;41.0358
0.0007;-0.0002;-0.0013;0.0015;41.2910
0.0007;-0.0004;-0.0002;0.0009;41.5462
-0.0005;0.0006;-0.0006;0.0010;41.8022
0.0000;-0.0006;-0.0012;0.0014;42.0575
