ax(g);ay(g);az(g);accRMS(g);time(s)
0.0542;0.1758;0.9365;0.9544;0.2583
0.0479;0.1731;0.9299;0.9471;0.2606
0.0513;0.1750;0.9363;0.9539;0.2624
0.0493;0.1785;0.9353;0.9535;0.2643
0.0562;0.1733;0.9314;0.9491;0.2662
0.0500;0.1794;0.9363;0.9546;0.2681
0.0459;0.1765;0.9307;0.9484;0.2700
0.0486;0.1777;0.9280;0.9461;0.2719
0.0510;0.1719;0.9409;0.9578;0.2741
0.0464;0.1763;0.9304;0.9481;0.2761
0.0500;0.1794;0.9258;0.9443;0.2780
0.0447;0.1770;0.9370;0.9546;0.2799
0.0474;0.1726;0.9314;0.9484;0.2817
0.0505;0.1719;0.9297;0.9468;0.2836
0.0498;0.1785;0.9338;0.9520;0.2855
0.0491;0.1699;0.9421;0.9586;0.2878
0.0474;0.1763;0.9333;0.9510;0.2899
0.0522;0.1785;0.9294;0.9479;0.2918
0.0469;0.1804;0.9321;0.9506;0.2936
0.0530;0.1721;0.9351;0.9522;0.2954
0.0498;0.1804;0.9304;0.9491;0.2974
0.0510;0.1741;0.9368;0.9542;0.2993
0.0557;0.1787;0.9382;0.9567;0.3012
0.0513;0.1760;0.9348;0.9526;0.3034
0.0481;0.1748;0.9316;0.9491;0.3053
0.0515;0.1726;0.9365;0.9537;0.3073
0.0520;0.1782;0.9343;0.9526;0.3091
0.0513;0.1794;0.9341;0.9525;0.3110
0.0542;0.1812;0.9360;0.9549;0.3129
0.0508;0.1763;0.9429;0.9605;0.3147
0.0535;0.1746;0.9370;0.9546;0.3170
0.0537;0.1790;0.9292;0.9478;0.3191
0.0554;0.1755;0.9358;0.9537;0.3209
0.0498;0.1726;0.9333;0.9505;0.3228
0.0513;0.1763;0.9263;0.9443;0.3246
0.0459;0.1838;0.9443;0.9632;0.3266
0.0522;0.1777;0.9316;0.9499;0.3287
0.0510;0.1799;0.9341;0.9526;0.3305
0.0525;0.1724;0.9297;0.9470;0.3330
0.0500;0.1775;0.9421;0.9600;0.3352
0.0535;0.1733;0.9182;0.9360;0.3370
0.0464;0.1716;0.9402;0.9568;0.3389
0.0493;0.1765;0.9409;0.9586;0.3407
0.0515;0.1794;0.9419;0.9602;0.3426
0.0444;0.1792;0.9326;0.9507;0.3445
0.0547;0.1736;0.9260;0.9437;0.3464
0.0500;0.1711;0.9419;0.9586;0.3488
0.0466;0.1741;0.9355;0.9527;0.3508
0.0408;0.1716;0.9395;0.9559;0.3527
0.0510;0.1753;0.9368;0.9544;0.3546
0.0515;0.1755;0.9346;0.9523;0.3565
0.0515;0.1785;0.9370;0.9552;0.3584
0.0481;0.1758;0.9321;0.9498;0.3603
0.0547;0.1731;0.9380;0.9554;0.3625
0.0586;0.1724;0.9358;0.9533;0.3645
0.0510;0.1716;0.9426;0.9595;0.3663
0.0479;0.1777;0.9326;0.9506;0.3682
0.0488;0.1765;0.9363;0.9540;0.3701
0.0520;0.1807;0.9419;0.9605;0.3719
0.0515;0.1724;0.9358;0.9529;0.3738
0.0503;0.1763;0.9316;0.9495;0.3760
0.0554;0.1780;0.9341;0.9525;0.3783
0.0430;0.1775;0.9238;0.9417;0.3801
0.0503;0.1748;0.9385;0.9559;0.3819
0.0527;0.1758;0.9419;0.9596;0.3838
0.0530;0.1802;0.9326;0.9513;0.3857
0.0544;0.1758;0.9373;0.9552;0.3876
0.0508;0.1794;0.9326;0.9511;0.3895
0.0496;0.1721;0.9307;0.9477;0.3917
0.0547;0.1790;0.9360;0.9546;0.3937
0.0540;0.1792;0.9360;0.9546;0.3957
0.0520;0.1777;0.9368;0.9549;0.3976
0.0483;0.1790;0.9363;0.9545;0.3994
0.0522;0.1794;0.9294;0.9480;0.4013
0.0496;0.1775;0.9321;0.9502;0.4032
0.0474;0.1741;0.9363;0.9535;0.4054
0.0510;0.1748;0.9436;0.9610;0.4076
0.0535;0.1775;0.9429;0.9609;0.4095
0.0496;0.1675;0.9314;0.9476;0.4114
0.0522;0.1750;0.9395;0.9570;0.4132
0.0547;0.1792;0.9387;0.9572;0.4151
0.0491;0.1750;0.9309;0.9485;0.4170
0.0564;0.1794;0.9397;0.9583;0.4188
0.0479;0.1738;0.9351;0.9523;0.4211
0.0518;0.1697;0.9397;0.9563;0.4230
0.0513;0.1782;0.9399;0.9581;0.4250
0.0532;0.1802;0.9424;0.9609;0.4269
0.0486;0.1707;0.9343;0.9510;0.4290
0.0469;0.1711;0.9319;0.9486;0.4309
0.0486;0.1729;0.9329;0.9500;0.4327
0.0491;0.1738;0.9319;0.9492;0.4348
0.0540;0.1763;0.9419;0.9598;0.4372
0.0554;0.1775;0.9392;0.9574;0.4392
0.0505;0.1699;0.9326;0.9493;0.4411
0.0530;0.1814;0.9438;0.9626;0.4430
0.0520;0.1753;0.9368;0.9544;0.4448
0.0488;0.1790;0.9253;0.9437;0.4467
0.0513;0.1770;0.9341;0.9521;0.4486
0.0500;0.1794;0.9385;0.9568;0.4508
0.0520;0.1760;0.9329;0.9507;0.4529
0.0486;0.1748;0.9348;0.9523;0.4548
0.0513;0.1831;0.9316;0.9508;0.4567
0.0520;0.1760;0.9414;0.9591;0.4586
0.0540;0.1763;0.9392;0.9571;0.4605
0.0515;0.1736;0.9341;0.9515;0.4624
0.0547;0.1697;0.9377;0.9545;0.4645
0.0503;0.1721;0.9441;0.9610;0.4669
0.0508;0.1833;0.9326;0.9518;0.4688
0.0479;0.1785;0.9368;0.9548;0.4706
0.0491;0.1731;0.9443;0.9613;0.4725
0.0479;0.1770;0.9333;0.9512;0.4744
0.0500;0.1782;0.9419;0.9599;0.4763
0.0520;0.1763;0.9316;0.9496;0.4782
0.0554;0.1736;0.9338;0.9514;0.4804
0.0488;0.1775;0.9314;0.9494;0.4824
0.0520;0.1758;0.9358;0.9536;0.4843
0.0464;0.1738;0.9319;0.9491;0.4862
0.0474;0.1787;0.9355;0.9536;0.4881
0.0508;0.1738;0.9321;0.9496;0.4899
0.0503;0.1755;0.9390;0.9566;0.4918
0.0520;0.1768;0.9360;0.9540;0.4941
0.0527;0.1753;0.9292;0.9471;0.4962
0.0474;0.1729;0.9373;0.9542;0.4981
0.0547;0.1794;0.9343;0.9530;0.5000
0.0464;0.1741;0.9324;0.9496;0.5019
0.0471;0.1750;0.9395;0.9568;0.5037
0.0535;0.1780;0.9290;0.9474;0.5056
0.0493;0.1772;0.9358;0.9537;0.5076
0.0503;0.1748;0.9290;0.9466;0.5099
0.0457;0.1768;0.9414;0.9589;0.5120
0.0520;0.1777;0.9392;0.9573;0.5138
0.0496;0.1758;0.9385;0.9561;0.5158
0.0479;0.1785;0.9329;0.9510;0.5177
0.0500;0.1790;0.9341;0.9524;0.5196
0.0491;0.1768;0.9280;0.9459;0.5214
0.0537;0.1807;0.9373;0.9560;0.5237
0.0474;0.1731;0.9414;0.9584;0.5256
0.0491;0.1748;0.9343;0.9518;0.5276
0.0488;0.1802;0.9316;0.9502;0.5295
0.0544;0.1777;0.9309;0.9493;0.5314
0.0469;0.1775;0.9390;0.9567;0.5333
0.0500;0.1809;0.9353;0.9540;0.5351
0.0493;0.1738;0.9265;0.9440;0.5372
0.0525;0.1768;0.9324;0.9504;0.5395
0.0486;0.1804;0.9346;0.9531;0.5415
0.0508;0.1802;0.9397;0.9582;0.5433
0.0515;0.1726;0.9260;0.9434;0.5452
0.0503;0.1765;0.9360;0.9539;0.5471
0.0466;0.1770;0.9312;0.9490;0.5490
0.0513;0.1729;0.9275;0.9449;0.5509
0.0515;0.1790;0.9438;0.9620;0.5531
0.0537;0.1785;0.9370;0.9554;0.5550
0.0457;0.1768;0.9333;0.9510;0.5570
0.0518;0.1763;0.9363;0.9541;0.5588
0.0564;0.1750;0.9365;0.9544;0.5607
0.0554;0.1802;0.9382;0.9570;0.5626
0.0542;0.1763;0.9390;0.9569;0.5644
0.0471;0.1738;0.9353;0.9525;0.5667
0.0510;0.1733;0.9355;0.9528;0.5688
0.0520;0.1750;0.9319;0.9496;0.5708
0.0479;0.1841;0.9355;0.9547;0.5726
0.0530;0.1782;0.9331;0.9514;0.5745
0.0515;0.1782;0.9365;0.9547;0.5764
0.0474;0.1787;0.9397;0.9577;0.5782
0.0520;0.1765;0.9312;0.9492;0.5803
0.0513;0.1775;0.9302;0.9483;0.5827
0.0544;0.1743;0.9407;0.9582;0.5846
0.0522;0.1790;0.9355;0.9539;0.5865
0.0562;0.1770;0.9370;0.9552;0.5884
0.0481;0.1777;0.9392;0.9571;0.5903
0.0540;0.1787;0.9246;0.9432;0.5922
0.0486;0.1755;0.9353;0.9529;0.5940
0.0474;0.1743;0.9399;0.9571;0.5964
0.0544;0.1775;0.9336;0.9519;0.5984
0.0476;0.1770;0.9385;0.9562;0.6003
0.0532;0.1746;0.9277;0.9455;0.6022
0.0540;0.1704;0.9424;0.9592;0.6041
0.0522;0.1726;0.9304;0.9477;0.6060
0.0508;0.1748;0.9409;0.9584;0.6079
0.0530;0.1785;0.9348;0.9532;0.6102
0.0510;0.1687;0.9355;0.9520;0.6123
0.0547;0.1750;0.9351;0.9529;0.6141
0.0466;0.1738;0.9421;0.9592;0.6160
0.0505;0.1709;0.9338;0.9507;0.6179
0.0522;0.1760;0.9280;0.9460;0.6198
0.0498;0.1746;0.9331;0.9506;0.6217
0.0505;0.1746;0.9421;0.9595;0.6236
0.0513;0.1699;0.9250;0.9419;0.6261
0.0464;0.1763;0.9377;0.9553;0.6282
0.0471;0.1738;0.9324;0.9496;0.6300
0.0544;0.1772;0.9373;0.9554;0.6319
0.0474;0.1743;0.9360;0.9533;0.6337
0.0554;0.1775;0.9353;0.9536;0.6356
0.0557;0.1785;0.9258;0.9445;0.6531
0.0520;0.1763;0.9358;0.9537;0.6551
0.0481;0.1775;0.9338;0.9518;0.6571
0.0505;0.1758;0.9324;0.9501;0.6589
0.0547;0.1760;0.9424;0.9602;0.6608
0.0518;0.1763;0.9346;0.9525;0.6627
0.0488;0.1748;0.9370;0.9544;0.6646
0.0457;0.1719;0.9460;0.9626;0.6668
0.0505;0.1770;0.9341;0.9520;0.6687
0.0503;0.1775;0.9321;0.9502;0.6705
0.0527;0.1736;0.9258;0.9434;0.6724
0.0522;0.1731;0.9299;0.9473;0.6742
0.0520;0.1785;0.9368;0.9550;0.6762
0.0479;0.1726;0.9355;0.9525;0.6781
0.0486;0.1765;0.9246;0.9425;0.6803
0.0535;0.1780;0.9333;0.9517;0.6824
0.0540;0.1777;0.9353;0.9536;0.6844
0.0583;0.1750;0.9441;0.9620;0.6863
0.0503;0.1809;0.9397;0.9583;0.6881
0.0527;0.1790;0.9365;0.9549;0.6900
0.0522;0.1763;0.9353;0.9532;0.6918
0.0508;0.1758;0.9346;0.9523;0.6937
0.0505;0.1772;0.9392;0.9571;0.6961
0.0515;0.1794;0.9368;0.9552;0.6982
0.0513;0.1748;0.9343;0.9519;0.7001
0.0542;0.1797;0.9243;0.9432;0.7020
0.0496;0.1765;0.9236;0.9416;0.7038
0.0520;0.1768;0.9365;0.9545;0.7057
0.0542;0.1731;0.9324;0.9499;0.7076
0.0540;0.1809;0.9290;0.9479;0.7099
0.0544;0.1809;0.9355;0.9544;0.7119
0.0532;0.1763;0.9299;0.9480;0.7139
0.0535;0.1741;0.9343;0.9519;0.7158
0.0518;0.1748;0.9363;0.9539;0.7178
0.0476;0.1777;0.9331;0.9511;0.7196
0.0513;0.1741;0.9382;0.9556;0.7215
0.0515;0.1782;0.9319;0.9502;0.7237
0.0498;0.1714;0.9358;0.9527;0.7260
0.0459;0.1743;0.9368;0.9540;0.7281
0.0535;0.1782;0.9382;0.9565;0.7300
0.0420;0.1772;0.9275;0.9452;0.7319
0.0491;0.1780;0.9338;0.9519;0.7338
0.0461;0.1777;0.9412;0.9589;0.7357
0.0496;0.1787;0.9299;0.9482;0.7376
0.0508;0.1704;0.9277;0.9446;0.7398
0.0530;0.1694;0.9314;0.9482;0.7418
0.0469;0.1733;0.9373;0.9543;0.7436
0.0493;0.1763;0.9280;0.9459;0.7454
0.0496;0.1748;0.9421;0.9595;0.7474
0.0522;0.1724;0.9346;0.9518;0.7493
0.0447;0.1724;0.9358;0.9526;0.7511
0.0547;0.1821;0.9380;0.9571;0.7533
0.0488;0.1733;0.9365;0.9537;0.7555
0.0586;0.1772;0.9265;0.9451;0.7575
0.0503;0.1797;0.9319;0.9504;0.7593
0.0571;0.1785;0.9365;0.9551;0.7611
0.0535;0.1758;0.9319;0.9498;0.7630
0.0481;0.1763;0.9365;0.9542;0.7649
0.0522;0.1741;0.9377;0.9552;0.7668
0.0527;0.1733;0.9250;0.9426;0.7690
0.0505;0.1775;0.9395;0.9574;0.7709
0.0505;0.1775;0.9392;0.9572;0.7728
0.0449;0.1755;0.9292;0.9467;0.7746
0.0544;0.1782;0.9348;0.9532;0.7765
0.0518;0.1807;0.9346;0.9533;0.7784
0.0557;0.1709;0.9370;0.9541;0.7803
0.0474;0.1697;0.9287;0.9453;0.7826
0.0486;0.1790;0.9358;0.9540;0.7847
0.0520;0.1768;0.9426;0.9605;0.7867
0.0471;0.1768;0.9277;0.9456;0.7885
0.0479;0.1790;0.9370;0.9551;0.7904
0.0505;0.1777;0.9331;0.9512;0.7923
0.0474;0.1802;0.9365;0.9549;0.7942
0.0532;0.1755;0.9277;0.9457;0.7963
0.0498;0.1787;0.9304;0.9487;0.7987
0.0496;0.1697;0.9426;0.9591;0.8006
0.0500;0.1724;0.9399;0.9569;0.8025
0.0476;0.1785;0.9414;0.9594;0.8044
0.0508;0.1797;0.9370;0.9554;0.8062
0.0503;0.1794;0.9285;0.9470;0.8081
0.0476;0.1772;0.9233;0.9414;0.8100
0.0530;0.1780;0.9270;0.9454;0.8122
0.0474;0.1760;0.9297;0.9474;0.8142
0.0464;0.1760;0.9331;0.9507;0.8161
0.0486;0.1765;0.9429;0.9605;0.8179
0.0569;0.1746;0.9365;0.9543;0.8198
0.0518;0.1768;0.9341;0.9521;0.8217
0.0505;0.1702;0.9329;0.9496;0.8235
0.0535;0.1790;0.9316;0.9502;0.8258
0.0447;0.1785;0.9375;0.9554;0.8279
0.0447;0.1777;0.9287;0.9466;0.8298
0.0479;0.1746;0.9326;0.9500;0.8316
0.0481;0.1777;0.9304;0.9485;0.8335
0.0481;0.1699;0.9377;0.9542;0.8353
0.0522;0.1750;0.9282;0.9460;0.8372
0.0515;0.1738;0.9382;0.9556;0.8391
0.0444;0.1765;0.9424;0.9598;0.8413
0.0471;0.1814;0.9368;0.9553;0.8435
0.0454;0.1770;0.9395;0.9571;0.8455
0.0535;0.1760;0.9326;0.9506;0.8473
0.0540;0.1721;0.9409;0.9581;0.8492
0.0496;0.1765;0.9331;0.9509;0.8510
0.0491;0.1755;0.9338;0.9515;0.8529
0.0527;0.1726;0.9373;0.9545;0.8548
0.0498;0.1755;0.9346;0.9522;0.8571
0.0520;0.1750;0.9319;0.9496;0.8590
0.0515;0.1782;0.9363;0.9545;0.8610
0.0547;0.1743;0.9355;0.9532;0.8629
0.0544;0.1729;0.9370;0.9544;0.8647
0.0454;0.1770;0.9351;0.9527;0.8666
0.0503;0.1748;0.9302;0.9478;0.8685
0.0552;0.1729;0.9304;0.9479;0.8707
0.0564;0.1763;0.9348;0.9530;0.8728
0.0525;0.1777;0.9360;0.9542;0.8746
0.0508;0.1780;0.9404;0.9585;0.8765
0.0537;0.1724;0.9353;0.9526;0.8784
0.0520;0.1804;0.9297;0.9485;0.8803
0.0500;0.1750;0.9346;0.9521;0.8821
0.0525;0.1733;0.9290;0.9464;0.8841
0.0520;0.1741;0.9385;0.9559;0.8865
0.0535;0.1760;0.9385;0.9563;0.8885
0.0447;0.1733;0.9395;0.9564;0.8904
0.0488;0.1775;0.9429;0.9607;0.8923
0.0518;0.1738;0.9353;0.9527;0.8942
0.0527;0.1721;0.9373;0.9544;0.8961
0.0569;0.1785;0.9368;0.9553;0.8980
0.0508;0.1812;0.9407;0.9593;0.9003
0.0500;0.1741;0.9326;0.9500;0.9023
0.0508;0.1741;0.9355;0.9530;0.9041
0.0496;0.1699;0.9309;0.9476;0.9060
0.0498;0.1736;0.9377;0.9550;0.9079
0.0491;0.1770;0.9375;0.9553;0.9098
0.0483;0.1719;0.9314;0.9484;0.9117
0.0469;0.1787;0.9260;0.9443;0.9137
0.0464;0.1755;0.9373;0.9547;0.9162
0.0498;0.1787;0.9448;0.9629;0.9182
0.0510;0.1746;0.9329;0.9504;0.9201
0.0415;0.1782;0.9280;0.9458;0.9219
0.0525;0.1726;0.9402;0.9573;0.9238
0.0525;0.1724;0.9417;0.9587;0.9257
0.0498;0.1782;0.9299;0.9482;0.9277
0.0488;0.1768;0.9346;0.9524;0.9300
0.0537;0.1760;0.9353;0.9532;0.9320
0.0515;0.1790;0.9275;0.9460;0.9338
0.0525;0.1719;0.9370;0.9541;0.9357
0.0571;0.1736;0.9309;0.9487;0.9376
0.0510;0.1775;0.9363;0.9543;0.9395
0.0498;0.1736;0.9399;0.9571;0.9414
0.0522;0.1733;0.9312;0.9486;0.9436
0.0508;0.1763;0.9319;0.9498;0.9459
0.0535;0.1709;0.9319;0.9489;0.9478
0.0549;0.1738;0.9299;0.9476;0.9497
0.0483;0.1785;0.9399;0.9580;0.9515
0.0488;0.1782;0.9390;0.9570;0.9534
0.0503;0.1821;0.9282;0.9473;0.9552
0.0518;0.1851;0.9331;0.9527;0.9571
0.0515;0.1719;0.9316;0.9488;0.9594
0.0515;0.1782;0.9397;0.9578;0.9613
0.0505;0.1741;0.9348;0.9522;0.9632
0.0503;0.1758;0.9333;0.9511;0.9651
0.0513;0.1772;0.9302;0.9483;0.9670
0.0488;0.1731;0.9329;0.9500;0.9689
0.0505;0.1780;0.9290;0.9472;0.9707
0.0515;0.1738;0.9370;0.9544;0.9730
0.0503;0.1782;0.9333;0.9515;0.9751
0.0518;0.1775;0.9368;0.9548;0.9771
0.0527;0.1729;0.9353;0.9526;0.9789
0.0503;0.1719;0.9304;0.9475;0.9808
0.0525;0.1787;0.9253;0.9439;0.9827
0.0542;0.1731;0.9392;0.9566;0.9845
0.0483;0.1812;0.9272;0.9460;0.9866
0.0515;0.1724;0.9370;0.9541;0.9890
0.0481;0.1738;0.9321;0.9494;0.9910
0.0513;0.1792;0.9351;0.9535;0.9928
0.0554;0.1772;0.9380;0.9562;0.9947
0.0549;0.1724;0.9412;0.9584;0.9966
0.0503;0.1765;0.9453;0.9630;0.9985
0.0557;0.1804;0.9333;0.9523;1.0004
0.0562;0.1782;0.9292;0.9478;1.0026
0.0503;0.1711;0.9324;0.9493;1.0047
0.0466;0.1760;0.9348;0.9524;1.0067
0.0525;0.1755;0.9385;0.9562;1.0085
0.0500;0.1741;0.9326;0.9500;1.0104
0.0513;0.1802;0.9346;0.9532;1.0123
0.0515;0.1768;0.9370;0.9549;1.0142
0.0552;0.1743;0.9355;0.9532;1.0164
0.0554;0.1770;0.9370;0.9552;1.0187
0.0510;0.1782;0.9248;0.9432;1.0205
0.0527;0.1724;0.9351;0.9523;1.0224
0.0498;0.1743;0.9490;0.9661;1.0242
0.0505;0.1768;0.9343;0.9522;1.0262
0.0522;0.1721;0.9404;0.9575;1.0282
0.0530;0.1726;0.9382;0.9554;1.0301
0.0491;0.1741;0.9231;0.9406;1.0323
0.0481;0.1753;0.9380;0.9554;1.0343
0.0552;0.1792;0.9312;0.9498;1.0362
0.0466;0.1755;0.9304;0.9480;1.0380
0.0471;0.1775;0.9355;0.9534;1.0399
0.0520;0.1816;0.9341;0.9530;1.0417
0.0488;0.1731;0.9417;0.9587;1.0436
0.0564;0.1748;0.9363;0.9541;1.0455
0.0461;0.1765;0.9375;0.9551;1.0479
0.0491;0.1807;0.9343;0.9529;1.0499
0.0515;0.1780;0.9414;0.9595;1.0517
0.0500;0.1748;0.9404;0.9578;1.0536
0.0503;0.1729;0.9399;0.9570;1.0554
0.0498;0.1809;0.9443;0.9628;1.0573
0.0466;0.1775;0.9309;0.9488;1.0592
0.0518;0.1726;0.9377;0.9549;1.0615
0.0596;0.1694;0.9285;0.9457;1.0634
0.0518;0.1780;0.9409;0.9590;1.0654
0.0544;0.1792;0.9412;0.9596;1.0674
0.0505;0.1758;0.9346;0.9523;1.0693
0.0500;0.1763;0.9358;0.9536;1.0712
0.0500;0.1760;0.9363;0.9540;1.0730
0.0474;0.1750;0.9370;0.9544;1.0752
0.0510;0.1709;0.9246;0.9416;1.0775
0.0422;0.1677;0.9316;0.9476;1.0793
0.0535;0.1777;0.9277;0.9461;1.0811
0.0481;0.1750;0.9312;0.9487;1.0830
0.0503;0.1760;0.9260;0.9439;1.0849
0.0518;0.1775;0.9397;0.9577;1.0867
0.0471;0.1770;0.9360;0.9538;1.0886
0.0459;0.1782;0.9355;0.9535;1.0908
0.0483;0.1816;0.9341;0.9528;1.0928
0.0518;0.1782;0.9346;0.9528;1.0946
0.0488;0.1760;0.9336;0.9513;1.0965
0.0466;0.1763;0.9326;0.9503;1.0984
0.0510;0.1753;0.9412;0.9587;1.1003
0.0508;0.1765;0.9321;0.9501;1.1022
0.0503;0.1731;0.9351;0.9523;1.1042
0.0483;0.1777;0.9387;0.9566;1.1067
0.0452;0.1709;0.9397;0.9562;1.1087
0.0476;0.1804;0.9319;0.9504;1.1106
0.0503;0.1782;0.9402;0.9582;1.1124
0.0464;0.1741;0.9346;0.9518;1.1143
0.0564;0.1777;0.9390;0.9573;1.1163
