ax(g);ay(g);az(g);accRMS(g);time(s)
-0.0811;0.0859;0.9956;1.0026;0.0000
-0.0808;0.0848;0.9967;1.0036;0.5113
-0.0812;0.0846;0.9971;1.0039;0.7672
-0.0803;0.0847;0.9977;1.0045;1.0230
-0.0806;0.0844;0.9954;1.0022;1.2785
-0.0802;0.0845;0.9967;1.0035;1.5340
-0.0812;0.0846;0.9961;1.0030;1.7876
-0.0802;0.0848;0.9960;1.0028;2.0429
-0.0811;0.0853;0.9962;1.0031;2.2982
-0.0803;0.0852;0.9969;1.0038;2.5537
-0.0818;0.0847;0.9973;1.0042;2.8089
-0.0819;0.0842;0.9971;1.0040;3.0642
-0.0814;0.0861;0.9962;1.0032;3.3199
-0.0806;0.0853;0.9968;1.0037;3.5752
-0.0807;0.0851;0.9957;1.0026;3.8304
-0.0807;0.0854;0.9958;1.0028;4.0857
-0.0802;0.0861;0.9967;1.0036;4.3410
-0.0809;0.0850;0.9952;1.0021;4.5964
-0.0808;0.0846;0.9971;1.0039;4.8516
-0.0811;0.0852;0.9967;1.0036;5.1204
-0.0818;0.0856;0.9965;1.0035;5.3756
-0.0808;0.0852;0.9972;1.0041;5.6308
-0.0806;0.0846;0.9949;1.0017;5.8861
-0.0807;0.0848;0.9958;1.0027;6.1413
-0.0808;0.0848;0.9962;1.0031;6.3965
-0.0819;0.0845;0.9973;1.0042;6.6518
-0.0808;0.0858;0.9954;1.0023;6.9070
-0.0814;0.0842;0.9966;1.0034;7.1622
-0.0817;0.0850;0.9976;1.0045;7.4175
-0.0809;0.0854;0.9962;1.0031;7.6727
-0.0801;0.0845;0.9956;1.0024;7.9279
-0.0819;0.0844;0.9961;1.0030;8.1831
-0.0811;0.0850;0.9969;1.0038;8.4384
-0.0817;0.0847;0.9954;1.0023;8.6938
-0.0817;0.0854;0.9962;1.0032;8.9492
-0.0808;0.0850;0.9982;1.0050;9.2046
-0.0820;0.0847;0.9974;1.0044;9.4599
-0.0809;0.0845;0.9982;1.0050;9.7152
-0.0807;0.0856;0.9971;1.0040;9.9709
-0.0815;0.0841;0.9961;1.0030;10.2264
-0.0804;0.0847;0.9948;1.0016;10.4817
-0.0813;0.0851;0.9974;1.0044;10.7370
-0.0811;0.0853;0.9958;1.0028;10.9925
-0.0809;0.0850;0.9969;1.0038;11.2479
-0.0809;0.0850;0.9963;1.0032;11.5031
-0.0813;0.0851;0.9967;1.0036;11.7584
-0.0820;0.0842;0.9945;1.0014;12.0137
-0.0817;0.0845;0.9951;1.0020;12.2690
-0.0809;0.0847;0.9969;1.0038;12.5245
-0.0815;0.0844;0.9963;1.0032;12.7798
