ax(g);ay(g);az(g);accRMS(g);time(s)
0.1437;0.1877;0.9207;0.9505;0.0000
0.1431;0.1871;0.9203;0.9500;0.5030
0.1427;0.1880;0.9181;0.9479;0.7549
0.1429;0.1877;0.9200;0.9498;1.0068
0.1443;0.1879;0.9191;0.9491;1.2588
0.1428;0.1874;0.9202;0.9498;1.5109
0.1426;0.1877;0.9186;0.9483;1.7629
0.1433;0.1876;0.9197;0.9495;2.0149
0.1432;0.1879;0.9210;0.9508;2.2669
0.1442;0.1871;0.9199;0.9498;2.5189
0.1432;0.1875;0.9185;0.9483;2.7709
0.1432;0.1871;0.9202;0.9499;3.0230
0.1438;0.1871;0.9197;0.9495;3.2750
0.1425;0.1874;0.9181;0.9478;3.5270
0.1433;0.1873;0.9205;0.9503;3.7789
0.1429;0.1881;0.9197;0.9495;4.0309
0.1429;0.1875;0.9191;0.9488;4.2829
0.1427;0.1874;0.9193;0.9490;4.5348
0.1437;0.1881;0.9207;0.9506;4.7869
0.1427;0.1884;0.9193;0.9492;5.0388
0.1433;0.1876;0.9198;0.9496;5.2909
0.1432;0.1873;0.9205;0.9502;5.5429
0.1438;0.1873;0.9199;0.9497;5.7949
0.1425;0.1869;0.9188;0.9484;6.0469
0.1427;0.1870;0.9203;0.9499;6.2989
0.1432;0.1877;0.9198;0.9496;6.5509
0.1442;0.1881;0.9204;0.9504;6.8029
0.1436;0.1875;0.9193;0.9492;7.0548
0.1438;0.1871;0.9213;0.9510;7.3068
0.1428;0.1868;0.9194;0.9490;7.5588
0.1434;0.1869;0.9196;0.9493;7.8108
0.1429;0.1869;0.9189;0.9486;8.0628
0.1432;0.1871;0.9193;0.9490;8.3147
0.1429;0.1879;0.9197;0.9495;8.5667
0.1428;0.1882;0.9192;0.9491;8.8187
0.1429;0.1881;0.9199;0.9498;9.0707
0.1428;0.1874;0.9209;0.9506;9.3227
0.1438;0.1873;0.9183;0.9482;9.5746
0.1433;0.1873;0.9202;0.9499;9.8266
0.1436;0.1869;0.9194;0.9492;10.0786
0.1442;0.1868;0.9198;0.9496;10.3306
0.1428;0.1880;0.9208;0.9506;10.5827
0.1418;0.1896;0.9189;0.9490;10.8347
0.1439;0.1862;0.9193;0.9489;11.0867
0.1428;0.1880;0.9208;0.9506;11.3387
0.1444;0.1870;0.9198;0.9497;11.5908
0.1422;0.1882;0.9214;0.9511;11.8427
0.1437;0.1866;0.9176;0.9474;12.0947
0.1433;0.1865;0.9187;0.9483;12.3467
0.1423;0.1891;0.9197;0.9496;12.5987
0.1429;0.1879;0.9198;0.9496;12.8508
0.1436;0.1876;0.9177;0.9476;13.1027
0.1443;0.1859;0.9192;0.9488;13.3547
0.1444;0.1868;0.9200;0.9499;13.6067
0.1442;0.1879;0.9196;0.9496;13.8587
0.1443;0.1873;0.9199;0.9498;14.1107
0.1414;0.1896;0.9198;0.9497;14.3627
0.1426;0.1887;0.9194;0.9494;14.6146
0.1428;0.1884;0.9207;0.9505;14.8666
0.1432;0.1882;0.9210;0.9509;15.1186
0.1433;0.1881;0.9188;0.9488;15.3706
0.1423;0.1877;0.9187;0.9484;15.6229
0.1432;0.1884;0.9204;0.9503;15.8749
0.1422;0.1868;0.9202;0.9496;16.1269
0.1444;0.1875;0.9194;0.9494;16.3790
0.1421;0.1887;0.9203;0.9501;16.6310
0.1432;0.1880;0.9202;0.9500;16.8830
0.1433;0.1873;0.9182;0.9480;17.1350
0.1432;0.1869;0.9205;0.9502;17.3870
0.1433;0.1880;0.9186;0.9485;17.6389
0.1439;0.1869;0.9174;0.9472;17.8909
0.1440;0.1873;0.9204;0.9502;18.1429
0.1434;0.1874;0.9187;0.9485;18.3949
0.1426;0.1866;0.9197;0.9492;18.6469
0.1437;0.1877;0.9203;0.9502;18.8996
0.1433;0.1870;0.9198;0.9495;19.1515
0.1428;0.1876;0.9194;0.9492;19.4035
0.1427;0.1874;0.9189;0.9486;19.6555
0.1423;0.1879;0.9199;0.9496;19.9075
0.1437;0.1881;0.9194;0.9494;20.1595
0.1437;0.1869;0.9187;0.9485;20.4115
0.1432;0.1885;0.9188;0.9488;20.6634
0.1449;0.1870;0.9189;0.9489;20.9267
0.1431;0.1874;0.9202;0.9499;21.1788
0.1428;0.1873;0.9207;0.9503;21.4309
0.1436;0.1871;0.9199;0.9497;21.6829
0.1427;0.1884;0.9188;0.9487;21.9348
0.1427;0.1870;0.9208;0.9504;22.1868
0.1427;0.1879;0.9202;0.9499;22.4387
0.1433;0.1880;0.9198;0.9497;22.6908
0.1433;0.1866;0.9196;0.9492;22.9428
0.1438;0.1875;0.9194;0.9493;23.1948
0.1438;0.1876;0.9198;0.9497;23.4468
0.1438;0.1862;0.9204;0.9500;23.6987
0.1428;0.1866;0.9194;0.9490;23.9507
0.1437;0.1880;0.9205;0.9505;24.2026
0.1433;0.1877;0.9198;0.9496;24.4548
0.1438;0.1869;0.9200;0.9498;24.7067
0.1436;0.1874;0.9197;0.9495;24.9587
0.1428;0.1864;0.9191;0.9486;25.2107
0.1434;0.1868;0.9187;0.9484;25.4627
0.1439;0.1871;0.9209;0.9507;25.7147
0.1437;0.1866;0.9188;0.9485;25.9667
0.1442;0.1871;0.9194;0.9493;26.2188
0.1439;0.1877;0.9204;0.9503;26.4709
0.1422;0.1880;0.9191;0.9488;26.7229
0.1433;0.1875;0.9188;0.9486;26.9748
0.1432;0.1873;0.9200;0.9498;27.2268
0.1434;0.1880;0.9196;0.9495;27.4788
0.1425;0.1869;0.9180;0.9476;27.7309
0.1439;0.1877;0.9189;0.9489;27.9829
0.1429;0.1877;0.9197;0.9495;28.2348
0.1431;0.1874;0.9193;0.9491;28.4868
0.1438;0.1865;0.9207;0.9503;28.7388
0.1437;0.1870;0.9186;0.9484;28.9909
0.1431;0.1868;0.9194;0.9491;29.2429
0.1431;0.1877;0.9203;0.9501;29.4948
0.1450;0.1860;0.9204;0.9502;29.7468
0.1443;0.1881;0.9203;0.9503;29.9987
0.1431;0.1892;0.9194;0.9495;30.2508
0.1443;0.1869;0.9199;0.9497;30.5028
0.1428;0.1874;0.9189;0.9487;30.7547
0.1443;0.1875;0.9198;0.9497;31.0067
0.1428;0.1884;0.9210;0.9509;31.2587
0.1432;0.1880;0.9193;0.9492;31.5110
0.1417;0.1874;0.9196;0.9491;31.7641
0.1438;0.1886;0.9205;0.9506;32.0161
0.1426;0.1892;0.9183;0.9484;32.2681
0.1437;0.1870;0.9187;0.9485;32.5201
0.1439;0.1874;0.9194;0.9493;32.7721
0.1429;0.1862;0.9205;0.9500;33.0241
