ax(g);ay(g);az(g);accRMS(g);time(s)
0.0211;-0.0089;0.9939;0.9942;0.0000
0.0210;-0.0073;0.9941;0.9944;0.5040
0.0210;-0.0085;0.9917;0.9920;0.7559
0.0208;-0.0079;0.9926;0.9928;1.0079
0.0212;-0.0083;0.9921;0.9923;1.2599
0.0219;-0.0083;0.9930;0.9933;1.5120
0.0209;-0.0081;0.9919;0.9922;1.7639
0.0217;-0.0068;0.9919;0.9922;2.0159
0.0208;-0.0082;0.9940;0.9943;2.2678
0.0211;-0.0085;0.9929;0.9932;2.5198
0.0211;-0.0078;0.9923;0.9926;2.7717
0.0215;-0.0082;0.9918;0.9921;3.0238
0.0220;-0.0077;0.9930;0.9933;3.2758
0.0209;-0.0077;0.9922;0.9924;3.5278
0.0214;-0.0077;0.9921;0.9923;3.7798
0.0212;-0.0074;0.9941;0.9944;4.0318
0.0217;-0.0070;0.9939;0.9942;4.2837
0.0220;-0.0074;0.9927;0.9929;4.5354
0.0208;-0.0071;0.9941;0.9944;4.7872
0.0217;-0.0074;0.9934;0.9937;5.0393
0.0217;-0.0077;0.9929;0.9932;5.2921
0.0214;-0.0077;0.9927;0.9929;5.5444
0.0208;-0.0076;0.9938;0.9940;5.7967
0.0215;-0.0074;0.9938;0.9940;6.0489
0.0221;-0.0066;0.9917;0.9920;6.3010
0.0209;-0.0076;0.9930;0.9933;6.5533
0.0206;-0.0077;0.9929;0.9932;6.8055
0.0221;-0.0076;0.9939;0.9942;7.0585
0.0219;-0.0074;0.9923;0.9926;7.3107
0.0216;-0.0084;0.9937;0.9939;7.5629
0.0216;-0.0078;0.9912;0.9915;7.8152
0.0214;-0.0074;0.9926;0.9928;8.0673
0.0215;-0.0089;0.9927;0.9929;8.3194
0.0217;-0.0081;0.9929;0.9932;8.5716
0.0219;-0.0079;0.9919;0.9922;8.8239
0.0219;-0.0077;0.9939;0.9942;9.0761
0.0211;-0.0076;0.9943;0.9945;9.3283
0.0216;-0.0082;0.9926;0.9928;9.5805
0.0216;-0.0076;0.9930;0.9933;9.8328
0.0208;-0.0078;0.9926;0.9928;10.0851
0.0217;-0.0072;0.9939;0.9942;10.3373
0.0210;-0.0077;0.9933;0.9935;10.5900
0.0221;-0.0081;0.9934;0.9937;10.8425
0.0206;-0.0078;0.9926;0.9928;11.0943
0.0208;-0.0076;0.9922;0.9924;11.3460
0.0219;-0.0083;0.9934;0.9937;11.5981
0.0208;-0.0079;0.9945;0.9948;11.8503
0.0216;-0.0079;0.9935;0.9938;12.1028
0.0210;-0.0084;0.9922;0.9924;12.3553
0.0225;-0.0071;0.9946;0.9949;12.6070
0.0216;-0.0071;0.9917;0.9920;12.8590
0.0212;-0.0077;0.9941;0.9944;13.1110
0.0215;-0.0067;0.9930;0.9933;13.3634
0.0215;-0.0082;0.9918;0.9921;13.6156
0.0211;-0.0083;0.9938;0.9940;13.8676
0.0219;-0.0078;0.9923;0.9926;14.1195
0.0210;-0.0084;0.9924;0.9927;14.3714
0.0209;-0.0079;0.9941;0.9944;14.6236
0.0214;-0.0076;0.9929;0.9932;14.8757
0.0206;-0.0081;0.9933;0.9935;15.1276
0.0201;-0.0079;0.9930;0.9933;15.3793
0.0206;-0.0074;0.9927;0.9929;15.6311
0.0211;-0.0072;0.9926;0.9928;15.8832
0.0223;-0.0081;0.9935;0.9938;16.1353
