ax(g);ay(g);az(g);accRMS(g);time(s)
0.0054;-0.0287;0.9369;0.9373;0.0000
0.0054;-0.0289;0.9376;0.9381;0.5034
0.0057;-0.0294;0.9369;0.9374;0.7552
0.0055;-0.0298;0.9370;0.9375;1.0072
0.0054;-0.0287;0.9369;0.9373;1.2592
0.0049;-0.0284;0.9366;0.9371;1.5112
0.0048;-0.0280;0.9351;0.9355;1.7632
0.0050;-0.0287;0.9363;0.9367;2.0152
0.0051;-0.0287;0.9369;0.9373;2.2673
0.0046;-0.0288;0.9371;0.9376;2.5192
0.0033;-0.0294;0.9360;0.9365;2.7710
0.0059;-0.0294;0.9366;0.9371;3.0229
0.0051;-0.0288;0.9371;0.9376;3.2748
0.0057;-0.0287;0.9360;0.9365;3.5267
0.0048;-0.0293;0.9359;0.9364;3.7787
0.0045;-0.0286;0.9368;0.9372;4.0307
0.0046;-0.0283;0.9363;0.9367;4.2826
0.0046;-0.0288;0.9354;0.9359;4.5344
0.0051;-0.0293;0.9359;0.9364;4.7862
0.0051;-0.0284;0.9365;0.9370;5.0382
0.0054;-0.0292;0.9364;0.9369;5.2903
0.0056;-0.0289;0.9368;0.9372;5.5422
0.0050;-0.0286;0.9360;0.9365;5.7942
0.0049;-0.0291;0.9370;0.9375;6.0462
0.0051;-0.0286;0.9371;0.9376;6.2981
0.0046;-0.0299;0.9373;0.9377;6.5498
0.0051;-0.0291;0.9357;0.9361;6.8017
0.0054;-0.0293;0.9362;0.9366;7.0537
0.0055;-0.0298;0.9354;0.9359;7.3058
0.0060;-0.0291;0.9353;0.9358;7.5577
0.0049;-0.0298;0.9363;0.9368;7.8097
0.0051;-0.0287;0.9360;0.9365;8.0619
0.0054;-0.0287;0.9369;0.9373;8.3138
0.0045;-0.0292;0.9379;0.9383;8.5657
0.0055;-0.0287;0.9376;0.9381;8.8174
0.0042;-0.0292;0.9364;0.9369;9.0693
0.0056;-0.0294;0.9366;0.9371;9.3212
0.0054;-0.0299;0.9359;0.9364;9.5731
0.0043;-0.0286;0.9368;0.9372;9.8251
0.0050;-0.0287;0.9369;0.9373;10.0772
0.0049;-0.0283;0.9363;0.9367;10.3292
0.0039;-0.0286;0.9358;0.9362;10.5811
0.0062;-0.0289;0.9375;0.9380;10.8331
0.0050;-0.0287;0.9368;0.9372;11.0851
0.0044;-0.0286;0.9371;0.9376;11.3372
0.0045;-0.0289;0.9364;0.9369;11.5891
0.0038;-0.0287;0.9377;0.9382;11.8409
0.0049;-0.0295;0.9376;0.9381;12.0928
0.0042;-0.0289;0.9375;0.9380;12.3446
0.0048;-0.0288;0.9369;0.9373;12.5963
0.0048;-0.0284;0.9359;0.9364;12.8483
0.0055;-0.0281;0.9368;0.9372;13.1003
0.0054;-0.0289;0.9373;0.9377;13.3522
0.0039;-0.0284;0.9353;0.9357;13.6041
0.0050;-0.0291;0.9386;0.9391;13.8560
0.0049;-0.0284;0.9368;0.9372;14.1079
0.0048;-0.0286;0.9360;0.9365;14.3599
0.0056;-0.0284;0.9366;0.9371;14.6119
0.0052;-0.0291;0.9369;0.9374;14.8640
0.0050;-0.0289;0.9363;0.9367;15.1161
0.0045;-0.0287;0.9347;0.9351;15.3682
0.0049;-0.0287;0.9363;0.9367;15.6201
0.0046;-0.0292;0.9352;0.9356;15.8723
0.0048;-0.0282;0.9366;0.9371;16.1243
0.0050;-0.0295;0.9363;0.9368;16.3762
0.0056;-0.0291;0.9364;0.9369;16.6280
0.0049;-0.0291;0.9363;0.9367;16.8798
0.0045;-0.0284;0.9386;0.9390;17.1317
0.0056;-0.0280;0.9380;0.9384;17.3838
0.0051;-0.0287;0.9366;0.9371;17.6358
0.0048;-0.0283;0.9375;0.9379;17.8877
0.0052;-0.0283;0.9359;0.9364;18.1396
0.0048;-0.0283;0.9369;0.9373;18.3916
0.0049;-0.0283;0.9351;0.9355;18.6435
0.0050;-0.0276;0.9377;0.9382;18.8955
0.0048;-0.0286;0.9365;0.9370;19.1475
0.0043;-0.0288;0.9365;0.9370;19.3993
0.0052;-0.0292;0.9376;0.9381;19.6512
0.0054;-0.0288;0.9370;0.9375;19.9031
0.0046;-0.0284;0.9366;0.9371;20.1550
0.0043;-0.0291;0.9363;0.9367;20.4070
0.0042;-0.0289;0.9375;0.9380;20.6590
0.0046;-0.0298;0.9349;0.9354;20.9381
0.0051;-0.0289;0.9349;0.9354;21.1900
0.0059;-0.0287;0.9359;0.9364;21.4421
0.0050;-0.0286;0.9360;0.9365;21.6941
0.0048;-0.0292;0.9386;0.9391;21.9462
0.0044;-0.0292;0.9371;0.9376;22.1983
0.0049;-0.0289;0.9358;0.9363;22.4504
0.0055;-0.0293;0.9353;0.9358;22.7025
0.0051;-0.0289;0.9351;0.9355;22.9546
0.0050;-0.0291;0.9377;0.9382;23.2142
0.0044;-0.0278;0.9368;0.9372;23.4659
0.0044;-0.0293;0.9368;0.9372;23.7177
0.0052;-0.0298;0.9366;0.9371;23.9698
0.0044;-0.0295;0.9375;0.9380;24.2217
0.0045;-0.0287;0.9363;0.9367;24.4734
0.0054;-0.0286;0.9358;0.9362;24.7254
0.0056;-0.0291;0.9344;0.9349;24.9774
0.0059;-0.0282;0.9369;0.9373;25.2294
0.0052;-0.0291;0.9377;0.9382;25.4811
0.0056;-0.0283;0.9358;0.9362;25.7329
0.0054;-0.0291;0.9375;0.9380;25.9850
0.0055;-0.0287;0.9363;0.9367;26.2372
0.0048;-0.0293;0.9366;0.9371;26.4892
0.0057;-0.0283;0.9355;0.9360;26.7413
0.0049;-0.0282;0.9363;0.9367;26.9934
0.0051;-0.0305;0.9385;0.9390;27.2454
0.0045;-0.0284;0.9366;0.9371;27.4972
0.0059;-0.0298;0.9352;0.9357;27.7491
0.0054;-0.0295;0.9366;0.9371;28.0011
0.0040;-0.0294;0.9359;0.9364;28.2531
0.0040;-0.0298;0.9374;0.9379;28.5051
0.0050;-0.0288;0.9358;0.9362;28.7572
0.0050;-0.0287;0.9368;0.9372;29.0093
0.0051;-0.0289;0.9357;0.9361;29.2613
0.0050;-0.0289;0.9370;0.9375;29.5133
0.0052;-0.0282;0.9384;0.9388;29.7654
0.0052;-0.0300;0.9370;0.9375;30.0175
0.0050;-0.0286;0.9364;0.9369;30.2707
0.0055;-0.0294;0.9368;0.9372;30.5228
0.0055;-0.0287;0.9366;0.9371;30.7748
0.0048;-0.0298;0.9366;0.9371;31.0269
0.0050;-0.0291;0.9374;0.9378;31.2787
0.0035;-0.0281;0.9362;0.9366;31.5304
0.0052;-0.0282;0.9359;0.9364;31.7821
0.0051;-0.0284;0.9370;0.9375;32.0340
0.0051;-0.0295;0.9365;0.9370;32.2860
0.0045;-0.0288;0.9366;0.9371;32.5380
0.0046;-0.0288;0.9368;0.9372;32.7901
0.0048;-0.0282;0.9362;0.9366;33.0421
0.0045;-0.0293;0.9377;0.9382;33.2940
0.0050;-0.0288;0.9369;0.9373;33.5459
0.0038;-0.0291;0.9369;0.9373;33.7979
0.0055;-0.0284;0.9363;0.9367;34.0499
0.0056;-0.0286;0.9347;0.9351;34.3019
0.0050;-0.0289;0.9359;0.9364;34.5540
0.0052;-0.0288;0.9371;0.9376;34.8060
0.0042;-0.0287;0.9377;0.9382;35.0581
0.0045;-0.0289;0.9365;0.9370;35.3101
0.0037;-0.0291;0.9379;0.9383;35.5621
0.0049;-0.0291;0.9380;0.9385;35.8141
0.0040;-0.0288;0.9382;0.9387;36.0661
0.0046;-0.0291;0.9358;0.9363;36.3183
0.0048;-0.0282;0.9362;0.9366;36.5704
0.0044;-0.0292;0.9355;0.9360;36.8226
0.0048;-0.0287;0.9363;0.9367;37.0745
0.0046;-0.0297;0.9381;0.9386;37.3265
0.0054;-0.0297;0.9381;0.9386;37.5784
0.0052;-0.0288;0.9373;0.9377;37.8303
0.0050;-0.0286;0.9358;0.9362;38.0822
0.0051;-0.0289;0.9368;0.9372;38.3342
0.0046;-0.0292;0.9362;0.9366;38.5864
0.0055;-0.0288;0.9362;0.9366;38.8383
0.0056;-0.0288;0.9353;0.9358;39.0901
0.0048;-0.0286;0.9368;0.9372;39.3418
0.0044;-0.0289;0.9374;0.9378;39.5937
0.0060;-0.0281;0.9370;0.9375;39.8458
0.0046;-0.0289;0.9364;0.9369;40.0981
