ax(g);ay(g);az(g);accRMS(g);time(s)
0.0005;-0.0027;0.0005;0.0028;0.0000
-0.0012;-0.0034;-0.0071;0.0080;0.0691
-0.0010;-0.0037;-0.0029;0.0048;0.0924
-0.0010;0.0017;-0.0071;0.0073;0.1157
-0.0012;0.0051;-0.0044;0.0069;0.1390
-0.0005;-0.0010;0.0032;0.0034;0.1623
-0.0017;-0.0049;-0.0010;0.0053;0.1856
-0.0020;-0.0022;0.0073;0.0079;0.2088
0.0000;0.0017;-0.0049;0.0052;0.2328
-0.0015;-0.0010;-0.0029;0.0034;0.2560
0.0032;0.0051;-0.0139;0.0152;0.2792
0.0000;0.0046;-0.0076;0.0089;0.3026
-0.0085;-0.0002;0.0032;0.0091;0.3257
-0.0068;-0.0012;-0.0005;0.0070;0.3489
0.0034;0.0046;-0.0024;0.0063;0.3721
-0.0046;-0.0032;0.0042;0.0070;0.3953
-0.0020;0.0032;-0.0054;0.0065;0.4185
-0.0007;-0.0063;0.0046;0.0079;0.4417
-0.0005;0.0044;-0.0073;0.0086;0.4647
-0.0017;0.0017;0.0081;0.0084;0.4879
0.0022;-0.0020;-0.0066;0.0072;0.5127
-0.0027;-0.0015;-0.0012;0.0033;0.5376
0.0042;0.0056;-0.0061;0.0093;0.5628
-0.0010;0.0029;0.0054;0.0062;0.5878
0.0037;0.0068;-0.0027;0.0082;0.6127
-0.0056;-0.0007;-0.0044;0.0072;0.6376
0.0005;0.0010;-0.0037;0.0038;0.6625
-0.0029;0.0007;0.0078;0.0084;0.6875
0.0042;0.0024;-0.0034;0.0059;0.7127
0.0007;-0.0042;0.0034;0.0054;0.7377
-0.0056;-0.0037;-0.0037;0.0076;0.7625
-0.0024;0.0002;0.0059;0.0064;0.7876
0.0007;-0.0002;-0.0005;0.0009;0.8127
0.0066;0.0012;-0.0039;0.0078;0.8375
0.0034;0.0022;0.0015;0.0043;0.8624
-0.0071;0.0024;0.0107;0.0131;0.8872
-0.0027;-0.0007;0.0000;0.0028;0.9145
0.0007;0.0010;-0.0010;0.0016;0.9418
-0.0007;-0.0005;0.0007;0.0011;0.9675
-0.0020;-0.0005;-0.0073;0.0076;0.9926
0.0029;-0.0071;-0.0010;0.0077;1.0159
-0.0027;0.0005;-0.0110;0.0113;1.0390
-0.0056;-0.0063;-0.0007;0.0085;1.0620
-0.0056;0.0039;0.0010;0.0069;1.0851
0.0002;-0.0039;-0.0012;0.0041;1.1083
-0.0034;0.0000;0.0056;0.0066;1.1315
-0.0015;0.0007;0.0012;0.0020;1.1549
0.0078;-0.0032;0.0088;0.0122;1.1779
0.0049;-0.0051;0.0100;0.0123;1.2010
0.0000;-0.0020;-0.0032;0.0037;1.2253
-0.0002;0.0056;0.0002;0.0056;1.2485
0.0007;0.0012;-0.0015;0.0020;1.2717
-0.0027;-0.0039;0.0068;0.0083;1.2948
-0.0037;-0.0002;-0.0034;0.0050;1.3179
0.0010;0.0044;0.0032;0.0055;1.3410
-0.0034;0.0017;0.0029;0.0048;1.3642
-0.0039;0.0088;0.0032;0.0101;1.3874
-0.0024;-0.0017;-0.0007;0.0031;1.4106
0.0012;0.0054;-0.0071;0.0090;1.4337
0.0024;-0.0039;0.0085;0.0097;1.4569
-0.0051;-0.0042;0.0015;0.0068;1.4801
0.0037;0.0027;0.0046;0.0065;1.5032
-0.0017;0.0029;-0.0056;0.0066;1.5265
-0.0020;0.0012;-0.0073;0.0077;1.5497
0.0024;0.0051;0.0012;0.0058;1.5730
0.0012;-0.0002;-0.0002;0.0013;1.5961
0.0032;0.0010;-0.0005;0.0034;1.6197
0.0000;-0.0020;0.0022;0.0029;1.6430
-0.0017;-0.0020;-0.0090;0.0094;1.6662
0.0007;-0.0027;-0.0046;0.0054;1.6895
0.0037;0.0010;0.0032;0.0049;1.7135
-0.0010;-0.0061;0.0063;0.0089;1.7390
