ax(g);ay(g);az(g);accRMS(g);time(s)
-0.0107;-0.0404;1.0044;1.0053;0.0000
-0.0101;-0.0409;1.0062;1.0071;0.5104
-0.0110;-0.0402;1.0046;1.0055;0.7656
-0.0105;-0.0405;1.0042;1.0050;1.0209
-0.0125;-0.0400;1.0031;1.0039;1.2761
-0.0111;-0.0399;1.0060;1.0068;1.5314
-0.0109;-0.0404;1.0055;1.0064;1.7866
-0.0111;-0.0406;1.0056;1.0065;2.0419
-0.0115;-0.0403;1.0052;1.0061;2.2972
-0.0112;-0.0404;1.0049;1.0058;2.5524
-0.0105;-0.0400;1.0046;1.0055;2.8078
-0.0110;-0.0400;1.0049;1.0057;3.0631
-0.0110;-0.0400;1.0043;1.0051;3.3184
-0.0104;-0.0398;1.0045;1.0054;3.5736
-0.0114;-0.0404;1.0044;1.0053;3.8289
-0.0103;-0.0408;1.0065;1.0073;4.0841
-0.0111;-0.0408;1.0039;1.0048;4.3393
-0.0104;-0.0404;1.0052;1.0061;4.5945
-0.0105;-0.0403;1.0054;1.0062;4.8498
-0.0109;-0.0402;1.0033;1.0042;5.1164
-0.0116;-0.0409;1.0048;1.0057;5.3717
-0.0115;-0.0403;1.0051;1.0060;5.6268
-0.0116;-0.0399;1.0051;1.0060;5.8821
-0.0107;-0.0403;1.0051;1.0060;6.1374
-0.0107;-0.0399;1.0048;1.0056;6.3926
-0.0109;-0.0404;1.0048;1.0056;6.6477
-0.0112;-0.0402;1.0043;1.0051;6.9029
-0.0110;-0.0393;1.0044;1.0052;7.1581
-0.0106;-0.0398;1.0054;1.0062;7.4133
-0.0111;-0.0406;1.0045;1.0054;7.6685
-0.0112;-0.0394;1.0044;1.0052;7.9237
-0.0106;-0.0397;1.0048;1.0056;8.1789
-0.0110;-0.0400;1.0040;1.0049;8.4340
-0.0115;-0.0403;1.0052;1.0061;8.6892
-0.0107;-0.0416;1.0046;1.0056;8.9445
-0.0112;-0.0398;1.0048;1.0056;9.1997
-0.0104;-0.0414;1.0046;1.0055;9.4549
-0.0104;-0.0398;1.0043;1.0051;9.7100
-0.0114;-0.0405;1.0040;1.0049;9.9653
-0.0115;-0.0396;1.0060;1.0068;10.2205
-0.0112;-0.0400;1.0043;1.0051;10.4757
-0.0106;-0.0404;1.0037;1.0045;10.7309
-0.0111;-0.0405;1.0039;1.0048;10.9861
-0.0109;-0.0404;1.0051;1.0060;11.2413
-0.0110;-0.0402;1.0043;1.0051;11.4965
-0.0104;-0.0410;1.0048;1.0057;11.7517
-0.0103;-0.0403;1.0055;1.0064;12.0069
-0.0104;-0.0405;1.0049;1.0058;12.2621
-0.0116;-0.0410;1.0042;1.0051;12.5174
-0.0105;-0.0400;1.0044;1.0052;12.7725
-0.0105;-0.0398;1.0048;1.0056;13.0278
-0.0109;-0.0397;1.0044;1.0052;13.2830
-0.0104;-0.0404;1.0057;1.0066;13.5382
-0.0107;-0.0408;1.0043;1.0052;13.7935
-0.0106;-0.0406;1.0046;1.0055;14.0488
-0.0109;-0.0413;1.0043;1.0052;14.3040
-0.0121;-0.0410;1.0045;1.0054;14.5592
-0.0106;-0.0404;1.0048;1.0056;14.8144
-0.0106;-0.0400;1.0045;1.0054;15.0696
-0.0109;-0.0398;1.0043;1.0051;15.3249
-0.0110;-0.0403;1.0060;1.0068;15.5926
-0.0109;-0.0405;1.0048;1.0056;15.8478
-0.0106;-0.0393;1.0049;1.0057;16.1030
-0.0109;-0.0406;1.0045;1.0054;16.3582
-0.0110;-0.0408;1.0060;1.0069;16.6134
-0.0101;-0.0404;1.0043;1.0051;16.8686
-0.0109;-0.0408;1.0039;1.0048;17.1237
-0.0103;-0.0403;1.0056;1.0065;17.3789
-0.0117;-0.0397;1.0034;1.0043;17.6340
-0.0109;-0.0406;1.0050;1.0059;17.8893
-0.0104;-0.0404;1.0035;1.0044;18.1445
-0.0114;-0.0393;1.0044;1.0052;18.3997
-0.0105;-0.0404;1.0054;1.0062;18.6550
-0.0112;-0.0405;1.0039;1.0048;18.9103
-0.0106;-0.0411;1.0045;1.0054;19.1658
-0.0109;-0.0399;1.0051;1.0060;19.4210
-0.0110;-0.0398;1.0056;1.0065;19.6764
-0.0105;-0.0404;1.0043;1.0051;19.9316
-0.0104;-0.0399;1.0043;1.0051;20.1868
-0.0126;-0.0398;1.0040;1.0049;20.4420
-0.0115;-0.0402;1.0039;1.0048;20.7089
-0.0106;-0.0408;1.0045;1.0054;20.9643
-0.0105;-0.0403;1.0044;1.0053;21.2196
-0.0115;-0.0387;1.0054;1.0062;21.4748
-0.0116;-0.0402;1.0060;1.0068;21.7301
-0.0112;-0.0404;1.0051;1.0060;21.9853
