ax(g);ay(g);az(g);accRMS(g);time(s)
0.0558;0.0077;-0.9790;0.9806;0.0000
0.0537;0.0096;-0.9817;0.9832;0.5482
0.0520;0.0100;-0.9779;0.9793;0.8034
0.0533;0.0083;-0.9784;0.9799;1.0586
0.0535;0.0095;-0.9791;0.9806;1.3138
0.0564;0.0071;-0.9752;0.9769;1.5689
0.0537;0.0096;-0.9796;0.9811;1.8241
0.0535;0.0078;-0.9797;0.9812;2.0793
0.0535;0.0085;-0.9783;0.9798;2.3344
0.0532;0.0093;-0.9794;0.9809;2.5896
0.0533;0.0094;-0.9807;0.9822;2.8448
0.0536;0.0082;-0.9792;0.9807;3.1164
0.0543;0.0081;-0.9794;0.9809;3.3719
0.0546;0.0082;-0.9801;0.9817;3.6272
0.0549;0.0111;-0.9803;0.9819;3.8823
0.0553;0.0083;-0.9783;0.9799;4.1385
0.0508;0.0132;-0.9808;0.9822;4.3945
0.0516;0.0090;-0.9794;0.9808;4.6495
0.0526;0.0101;-0.9822;0.9836;4.9044
0.0543;0.0100;-0.9805;0.9820;5.1594
0.0547;0.0089;-0.9801;0.9817;5.4128
0.0573;0.0077;-0.9786;0.9803;5.6659
0.0530;0.0067;-0.9780;0.9795;5.9193
0.0533;0.0096;-0.9795;0.9810;6.1742
0.0536;0.0087;-0.9788;0.9803;6.4294
0.0510;0.0103;-0.9801;0.9815;6.6845
0.0530;0.0088;-0.9792;0.9807;6.9399
0.0524;0.0090;-0.9806;0.9820;7.1947
0.0540;0.0107;-0.9799;0.9814;7.4478
0.0537;0.0087;-0.9794;0.9809;7.7010
0.0529;0.0089;-0.9796;0.9811;7.9560
0.0524;0.0095;-0.9781;0.9796;8.2131
0.0533;0.0095;-0.9797;0.9812;8.4667
0.0537;0.0073;-0.9785;0.9800;8.7201
0.0541;0.0068;-0.9791;0.9806;8.9734
0.0524;0.0101;-0.9784;0.9798;9.2286
0.0524;0.0098;-0.9791;0.9806;9.4822
0.0543;0.0105;-0.9800;0.9815;9.7357
0.0532;0.0107;-0.9779;0.9794;9.9896
0.0526;0.0096;-0.9807;0.9822;10.2449
0.0525;0.0092;-0.9800;0.9814;10.5004
0.0537;0.0085;-0.9794;0.9809;10.7555
0.0544;0.0095;-0.9800;0.9815;11.0106
0.0530;0.0103;-0.9786;0.9801;11.2709
0.0533;0.0094;-0.9785;0.9800;11.5247
0.0537;0.0092;-0.9794;0.9809;11.7804
0.0525;0.0099;-0.9791;0.9806;12.0365
0.0532;0.0098;-0.9799;0.9814;12.2923
0.0532;0.0090;-0.9800;0.9815;12.5482
