ax(g);ay(g);az(g);accRMS(g);time(s)
-0.0116;-0.0406;1.0013;1.0022;0.0000
-0.0115;-0.0399;1.0018;1.0027;0.5075
-0.0109;-0.0398;1.0018;1.0027;0.7610
-0.0110;-0.0402;1.0028;1.0037;1.0162
-0.0105;-0.0393;1.0037;1.0045;1.2716
-0.0118;-0.0411;1.0024;1.0034;1.5269
-0.0107;-0.0396;1.0028;1.0036;1.7829
-0.0110;-0.0406;1.0023;1.0032;2.0381
-0.0116;-0.0404;1.0024;1.0033;2.2933
-0.0106;-0.0406;1.0029;1.0038;2.5486
-0.0116;-0.0409;1.0034;1.0043;2.8040
-0.0106;-0.0402;1.0033;1.0042;3.0593
-0.0116;-0.0403;1.0031;1.0039;3.3145
-0.0100;-0.0406;1.0022;1.0031;3.5697
-0.0112;-0.0409;1.0031;1.0039;3.8249
-0.0110;-0.0403;1.0033;1.0042;4.0804
-0.0118;-0.0403;1.0018;1.0027;4.3357
-0.0103;-0.0405;1.0028;1.0037;4.7011
-0.0107;-0.0406;1.0039;1.0048;5.0708
-0.0112;-0.0409;1.0046;1.0055;5.3793
-0.0106;-0.0404;1.0040;1.0049;5.6386
-0.0112;-0.0406;1.0026;1.0035;5.8920
-0.0109;-0.0404;1.0027;1.0036;6.1454
-0.0106;-0.0403;1.0027;1.0036;6.3988
-0.0114;-0.0403;1.0027;1.0036;6.6524
-0.0101;-0.0403;1.0028;1.0037;6.9078
-0.0101;-0.0409;1.0028;1.0037;7.1612
-0.0111;-0.0403;1.0032;1.0040;7.4148
-0.0109;-0.0399;1.0044;1.0052;7.6701
-0.0114;-0.0410;1.0034;1.0043;7.9235
-0.0117;-0.0403;1.0027;1.0036;8.1768
-0.0117;-0.0410;1.0018;1.0027;8.4304
-0.0109;-0.0409;1.0031;1.0039;8.6857
-0.0109;-0.0404;1.0022;1.0031;8.9409
-0.0115;-0.0405;1.0031;1.0039;9.1960
-0.0109;-0.0404;1.0027;1.0036;9.4494
-0.0115;-0.0410;1.0028;1.0037;9.7028
-0.0117;-0.0409;1.0034;1.0043;9.9563
-0.0122;-0.0398;1.0031;1.0039;10.2115
-0.0111;-0.0405;1.0029;1.0038;10.4669
-0.0112;-0.0403;1.0028;1.0037;10.7223
-0.0115;-0.0403;1.0016;1.0025;10.9776
-0.0106;-0.0408;1.0023;1.0032;11.2328
-0.0110;-0.0399;1.0031;1.0039;11.4881
-0.0116;-0.0404;1.0034;1.0043;11.7433
-0.0116;-0.0403;1.0023;1.0032;11.9966
-0.0104;-0.0403;1.0032;1.0040;12.2500
-0.0104;-0.0413;1.0023;1.0032;12.5036
-0.0104;-0.0398;1.0029;1.0038;12.7588
-0.0111;-0.0411;1.0034;1.0043;13.0140
-0.0103;-0.0411;1.0026;1.0035;13.2693
-0.0104;-0.0405;1.0040;1.0049;13.5245
-0.0114;-0.0404;1.0028;1.0037;13.7798
-0.0099;-0.0405;1.0039;1.0048;14.0350
-0.0109;-0.0405;1.0026;1.0034;14.2903
-0.0105;-0.0402;1.0031;1.0039;14.5456
-0.0098;-0.0398;1.0024;1.0033;14.8011
-0.0111;-0.0398;1.0028;1.0037;15.0550
-0.0111;-0.0409;1.0033;1.0042;15.3083
-0.0105;-0.0397;1.0031;1.0039;15.5619
-0.0106;-0.0406;1.0038;1.0047;15.8171
-0.0104;-0.0400;1.0026;1.0034;16.0723
-0.0111;-0.0400;1.0031;1.0039;16.3257
-0.0114;-0.0409;1.0035;1.0044;16.5791
-0.0109;-0.0413;1.0009;1.0018;16.8332
-0.0117;-0.0405;1.0034;1.0043;17.0886
-0.0106;-0.0404;1.0018;1.0027;17.3463
-0.0105;-0.0396;1.0015;1.0023;17.6024
-0.0110;-0.0406;1.0027;1.0036;17.8558
-0.0112;-0.0411;1.0043;1.0052;18.1094
-0.0112;-0.0397;1.0031;1.0039;18.3647
-0.0111;-0.0405;1.0032;1.0041;18.6203
-0.0101;-0.0400;1.0023;1.0032;18.8756
-0.0105;-0.0408;1.0040;1.0049;19.1310
-0.0106;-0.0406;1.0026;1.0034;19.3863
-0.0105;-0.0398;1.0034;1.0043;19.6416
-0.0104;-0.0396;1.0027;1.0035;19.8968
-0.0106;-0.0416;1.0034;1.0043;20.1521
-0.0114;-0.0399;1.0016;1.0024;20.4073
-0.0100;-0.0406;1.0033;1.0042;20.6626
-0.0103;-0.0403;1.0043;1.0051;20.9178
-0.0105;-0.0405;1.0037;1.0045;21.3096
-0.0112;-0.0400;1.0033;1.0042;21.6677
-0.0115;-0.0406;1.0037;1.0046;22.1835
-0.0116;-0.0406;1.0035;1.0044;22.5242
-0.0120;-0.0408;1.0045;1.0054;22.7780
-0.0107;-0.0400;1.0033;1.0042;23.0315
-0.0109;-0.0398;1.0029;1.0038;23.2853
-0.0103;-0.0409;1.0034;1.0043;23.5388
-0.0101;-0.0399;1.0042;1.0050;23.7941
-0.0094;-0.0405;1.0027;1.0035;24.0497
-0.0115;-0.0402;1.0042;1.0050;24.3053
-0.0111;-0.0406;1.0039;1.0048;24.5588
-0.0100;-0.0409;1.0026;1.0034;24.8124
-0.0111;-0.0404;1.0021;1.0030;25.0657
-0.0109;-0.0411;1.0033;1.0042;25.3191
-0.0101;-0.0406;1.0034;1.0043;25.5728
-0.0107;-0.0403;1.0044;1.0053;25.8282
-0.0103;-0.0405;1.0034;1.0043;26.0822
-0.0106;-0.0408;1.0018;1.0027;26.3359
-0.0112;-0.0411;1.0032;1.0041;26.5897
-0.0114;-0.0411;1.0035;1.0044;26.8433
-0.0114;-0.0399;1.0033;1.0042;27.0966
-0.0107;-0.0404;1.0013;1.0022;27.3503
-0.0109;-0.0403;1.0028;1.0037;27.6059
-0.0106;-0.0413;1.0040;1.0049;27.8612
-0.0106;-0.0405;1.0050;1.0059;28.1162
-0.0105;-0.0409;1.0027;1.0036;28.3698
-0.0110;-0.0406;1.0039;1.0048;28.6235
-0.0111;-0.0408;1.0033;1.0042;28.8769
-0.0105;-0.0403;1.0040;1.0049;29.1303
-0.0112;-0.0409;1.0037;1.0046;29.3836
-0.0104;-0.0402;1.0018;1.0027;29.6370
-0.0114;-0.0414;1.0034;1.0043;29.8924
-0.0105;-0.0404;1.0022;1.0031;30.1476
-0.0110;-0.0402;1.0033;1.0042;30.4030
-0.0099;-0.0408;1.0020;1.0028;30.6586
-0.0112;-0.0398;1.0031;1.0039;30.9138
-0.0109;-0.0410;1.0028;1.0037;31.1675
-0.0106;-0.0402;1.0033;1.0042;31.4209
-0.0120;-0.0409;1.0027;1.0036;31.6745
-0.0100;-0.0409;1.0038;1.0047;31.9302
-0.0116;-0.0403;1.0035;1.0044;32.1855
-0.0106;-0.0406;1.0032;1.0041;32.4408
-0.0111;-0.0402;1.0026;1.0034;32.6960
-0.0109;-0.0408;1.0026;1.0035;32.9513
-0.0100;-0.0397;1.0033;1.0041;33.2068
-0.0112;-0.0404;1.0022;1.0031;33.4602
-0.0115;-0.0403;1.0038;1.0047;33.7137
-0.0114;-0.0408;1.0034;1.0043;33.9689
-0.0109;-0.0405;1.0032;1.0041;34.2241
-0.0109;-0.0404;1.0049;1.0058;34.4792
-0.0104;-0.0402;1.0016;1.0024;34.7326
-0.0109;-0.0403;1.0042;1.0050;34.9860
-0.0109;-0.0403;1.0043;1.0051;35.2400
-0.0103;-0.0409;1.0022;1.0031;35.4952
-0.0112;-0.0411;1.0039;1.0048;35.7505
-0.0107;-0.0408;1.0022;1.0031;36.0057
-0.0110;-0.0404;1.0028;1.0037;36.2607
-0.0100;-0.0399;1.0023;1.0032;36.5141
-0.0103;-0.0389;1.0037;1.0045;36.7674
-0.0106;-0.0414;1.0024;1.0034;37.0209
-0.0104;-0.0404;1.0039;1.0048;37.2761
-0.0099;-0.0400;1.0034;1.0043;37.5313
-0.0110;-0.0416;1.0037;1.0046;37.7865
-0.0111;-0.0410;1.0038;1.0047;38.0418
-0.0105;-0.0410;1.0021;1.0030;38.2970
-0.0100;-0.0403;1.0020;1.0028;38.5523
-0.0105;-0.0410;1.0032;1.0041;38.8075
-0.0099;-0.0405;1.0013;1.0022;39.0629
-0.0104;-0.0408;1.0029;1.0038;39.3185
-0.0117;-0.0413;1.0035;1.0045;39.5722
-0.0111;-0.0405;1.0038;1.0047;39.8258
-0.0105;-0.0410;1.0018;1.0027;40.0809
-0.0112;-0.0397;1.0035;1.0044;40.3362
-0.0110;-0.0399;1.0035;1.0044;40.5917
-0.0114;-0.0406;1.0028;1.0037;40.8455
-0.0109;-0.0403;1.0033;1.0042;41.0993
-0.0112;-0.0406;1.0050;1.0059;41.3529
-0.0110;-0.0410;1.0024;1.0033;41.6067
-0.0112;-0.0405;1.0033;1.0042;41.8606
-0.0109;-0.0408;1.0044;1.0053;42.1143
-0.0116;-0.0394;1.0038;1.0046;42.3677
-0.0110;-0.0404;1.0029;1.0038;42.6212
-0.0105;-0.0402;1.0024;1.0033;42.8765
-0.0103;-0.0408;1.0051;1.0060;43.1321
-0.0111;-0.0400;1.0029;1.0038;43.3858
-0.0103;-0.0414;1.0033;1.0042;43.6393
-0.0115;-0.0409;1.0035;1.0044;43.8926
-0.0106;-0.0402;1.0032;1.0040;44.1460
-0.0109;-0.0402;1.0021;1.0029;44.3996
-0.0109;-0.0405;1.0038;1.0047;44.6548
-0.0103;-0.0413;1.0031;1.0040;44.9102
-0.0106;-0.0405;1.0028;1.0037;45.1655
-0.0100;-0.0403;1.0039;1.0048;45.4209
-0.0111;-0.0403;1.0034;1.0043;45.6762
