ax(g);ay(g);az(g);accRMS(g);time(s)
-0.0814;0.0852;0.9938;1.0007;0.0000
-0.0813;0.0854;0.9949;1.0018;0.5102
-0.0808;0.0856;0.9944;1.0013;0.7654
-0.0812;0.0851;0.9943;1.0012;1.0207
-0.0817;0.0846;0.9958;1.0028;1.2760
-0.0815;0.0857;0.9939;1.0009;1.5312
-0.0811;0.0861;0.9933;1.0003;1.7863
-0.0818;0.0867;0.9933;1.0004;2.0416
-0.0814;0.0850;0.9948;1.0017;2.2969
-0.0814;0.0856;0.9946;1.0016;2.5522
-0.0809;0.0856;0.9950;1.0019;2.8073
-0.0815;0.0857;0.9945;1.0015;3.0626
-0.0812;0.0853;0.9945;1.0015;3.3177
-0.0813;0.0847;0.9956;1.0025;3.5729
-0.0812;0.0862;0.9939;1.0009;3.8280
-0.0814;0.0856;0.9946;1.0016;4.0832
-0.0820;0.0862;0.9945;1.0016;4.3384
-0.0823;0.0857;0.9952;1.0023;4.5936
-0.0809;0.0856;0.9941;1.0011;4.8488
-0.0813;0.0841;0.9948;1.0016;5.1175
-0.0812;0.0851;0.9935;1.0005;5.3727
-0.0819;0.0845;0.9944;1.0013;5.6281
-0.0808;0.0852;0.9935;1.0004;5.8833
-0.0813;0.0858;0.9943;1.0013;6.1385
-0.0809;0.0852;0.9939;1.0008;6.3937
-0.0802;0.0841;0.9951;1.0019;6.6488
-0.0809;0.0859;0.9939;1.0009;6.9042
-0.0815;0.0852;0.9945;1.0015;7.1594
-0.0823;0.0856;0.9946;1.0017;7.4147
-0.0819;0.0851;0.9956;1.0026;7.6700
-0.0811;0.0852;0.9946;1.0016;7.9258
-0.0819;0.0854;0.9933;1.0003;8.1814
-0.0825;0.0857;0.9948;1.0018;8.4368
-0.0814;0.0850;0.9952;1.0022;8.6924
-0.0815;0.0848;0.9958;1.0028;8.9478
-0.0814;0.0851;0.9949;1.0018;9.2030
-0.0812;0.0848;0.9948;1.0017;9.4582
-0.0808;0.0856;0.9951;1.0021;9.7134
-0.0806;0.0846;0.9944;1.0012;9.9687
-0.0811;0.0847;0.9963;1.0032;10.2241
-0.0819;0.0848;0.9958;1.0028;10.4794
-0.0807;0.0851;0.9949;1.0018;10.7346
-0.0811;0.0856;0.9944;1.0013;10.9898
-0.0818;0.0847;0.9955;1.0024;11.2450
-0.0820;0.0853;0.9938;1.0008;11.5002
-0.0806;0.0848;0.9955;1.0023;11.7553
-0.0820;0.0865;0.9945;1.0016;12.0106
-0.0812;0.0856;0.9937;1.0006;12.2658
-0.0814;0.0854;0.9951;1.0021;12.5209
-0.0822;0.0856;0.9950;1.0020;12.7762
-0.0814;0.0851;0.9948;1.0017;13.0315
-0.0819;0.0854;0.9943;1.0013;13.2866
-0.0815;0.0854;0.9952;1.0022;13.5420
-0.0812;0.0856;0.9937;1.0006;13.7972
-0.0802;0.0845;0.9927;0.9995;14.0524
-0.0818;0.0856;0.9955;1.0025;14.3076
-0.0813;0.0850;0.9955;1.0024;14.5628
-0.0809;0.0857;0.9938;1.0007;14.8180
-0.0815;0.0856;0.9945;1.0015;15.0733
-0.0811;0.0848;0.9940;1.0009;15.3285
-0.0824;0.0850;0.9952;1.0023;15.5946
-0.0813;0.0856;0.9939;1.0009;15.8499
-0.0812;0.0852;0.9948;1.0017;16.1051
-0.0814;0.0858;0.9944;1.0014;16.3603
-0.0814;0.0858;0.9955;1.0025;16.6157
-0.0819;0.0852;0.9939;1.0009;16.8709
-0.0817;0.0853;0.9945;1.0015;17.1261
-0.0813;0.0851;0.9952;1.0022;17.3813
-0.0819;0.0856;0.9955;1.0025;17.6365
-0.0819;0.0847;0.9950;1.0019;17.8917
-0.0811;0.0852;0.9955;1.0024;18.1469
-0.0822;0.0852;0.9938;1.0008;18.4021
-0.0828;0.0857;0.9948;1.0019;18.6573
-0.0817;0.0856;0.9944;1.0014;18.9125
-0.0830;0.0856;0.9958;1.0030;19.1679
-0.0818;0.0848;0.9943;1.0012;19.4231
-0.0815;0.0852;0.9948;1.0017;19.6783
-0.0813;0.0848;0.9960;1.0029;19.9335
-0.0807;0.0848;0.9949;1.0017;20.1887
-0.0811;0.0851;0.9951;1.0020;20.4439
-0.0815;0.0851;0.9938;1.0007;20.7035
-0.0812;0.0858;0.9944;1.0014;20.9587
-0.0814;0.0847;0.9945;1.0014;21.2140
-0.0812;0.0848;0.9955;1.0024;21.4693
-0.0811;0.0852;0.9941;1.0011;21.7245
-0.0809;0.0858;0.9954;1.0023;21.9798
-0.0819;0.0836;0.9952;1.0021;22.2350
-0.0817;0.0850;0.9954;1.0023;22.4902
-0.0813;0.0854;0.9958;1.0028;22.7454
-0.0813;0.0857;0.9954;1.0023;23.0007
-0.0808;0.0853;0.9954;1.0023;23.2558
-0.0813;0.0848;0.9943;1.0012;23.5111
-0.0800;0.0854;0.9943;1.0011;23.7663
-0.0814;0.0851;0.9945;1.0015;24.0215
-0.0817;0.0845;0.9951;1.0020;24.2767
-0.0819;0.0845;0.9937;1.0006;24.5320
-0.0801;0.0845;0.9939;1.0007;24.7873
-0.0824;0.0848;0.9955;1.0025;25.0425
-0.0813;0.0847;0.9944;1.0013;25.2977
-0.0809;0.0842;0.9929;0.9998;25.5529
-0.0820;0.0854;0.9954;1.0024;25.8196
-0.0825;0.0846;0.9950;1.0020;26.0749
-0.0803;0.0858;0.9940;1.0009;26.3301
-0.0808;0.0859;0.9949;1.0018;26.5852
-0.0817;0.0848;0.9960;1.0029;26.8406
-0.0807;0.0857;0.9939;1.0008;27.0958
-0.0808;0.0848;0.9971;1.0039;27.3509
-0.0812;0.0847;0.9949;1.0018;27.6061
-0.0812;0.0857;0.9954;1.0023;27.8614
-0.0812;0.0846;0.9948;1.0016;28.1165
-0.0815;0.0856;0.9955;1.0025;28.3717
-0.0824;0.0852;0.9939;1.0009;28.6270
-0.0809;0.0844;0.9948;1.0016;28.8822
-0.0813;0.0848;0.9938;1.0007;29.1375
-0.0804;0.0842;0.9938;1.0006;29.3926
-0.0815;0.0857;0.9935;1.0005;29.6478
-0.0814;0.0853;0.9951;1.0021;29.9030
-0.0803;0.0853;0.9941;1.0010;30.1583
-0.0820;0.0850;0.9955;1.0025;30.4136
-0.0814;0.0853;0.9955;1.0024;30.6688
-0.0809;0.0847;0.9941;1.0010;30.9347
-0.0818;0.0850;0.9958;1.0028;31.1899
-0.0814;0.0856;0.9943;1.0013;31.4451
-0.0825;0.0856;0.9950;1.0021;31.7004
-0.0817;0.0850;0.9951;1.0021;31.9556
-0.0815;0.0853;0.9948;1.0017;32.2108
-0.0820;0.0852;0.9957;1.0027;32.4659
-0.0812;0.0845;0.9966;1.0034;32.7214
-0.0820;0.0858;0.9956;1.0027;32.9766
-0.0814;0.0853;0.9950;1.0020;33.2319
-0.0819;0.0842;0.9945;1.0014;33.4871
-0.0807;0.0840;0.9965;1.0032;33.7423
