ax(g);ay(g);az(g);accRMS(g);time(s)
0.0187;-0.0081;1.0109;1.0111;0.0000
0.0186;-0.0079;1.0089;1.0091;0.5037
0.0183;-0.0076;1.0092;1.0093;0.7559
0.0182;-0.0083;1.0105;1.0107;1.0079
0.0189;-0.0063;1.0099;1.0101;1.2599
0.0192;-0.0079;1.0114;1.0116;1.5120
0.0184;-0.0074;1.0117;1.0119;1.7641
0.0187;-0.0076;1.0103;1.0105;2.0163
0.0189;-0.0084;1.0118;1.0121;2.2683
0.0175;-0.0074;1.0105;1.0107;2.5203
0.0188;-0.0081;1.0100;1.0102;2.7723
0.0183;-0.0087;1.0110;1.0112;3.0242
0.0195;-0.0083;1.0114;1.0116;3.2764
0.0177;-0.0083;1.0116;1.0118;3.5284
0.0192;-0.0077;1.0103;1.0105;3.7803
0.0184;-0.0087;1.0099;1.0101;4.0323
0.0192;-0.0078;1.0117;1.0119;4.2843
0.0197;-0.0089;1.0116;1.0118;4.5363
0.0188;-0.0076;1.0101;1.0103;4.7882
0.0186;-0.0089;1.0103;1.0105;5.0401
0.0187;-0.0083;1.0109;1.0111;5.2921
0.0189;-0.0081;1.0120;1.0122;5.5441
0.0194;-0.0077;1.0103;1.0105;5.7961
0.0186;-0.0078;1.0110;1.0112;6.0482
0.0194;-0.0082;1.0109;1.0111;6.3001
0.0179;-0.0081;1.0109;1.0111;6.5521
0.0189;-0.0079;1.0104;1.0106;6.8040
0.0186;-0.0085;1.0109;1.0111;7.0560
0.0187;-0.0084;1.0103;1.0105;7.3080
0.0183;-0.0081;1.0110;1.0112;7.5599
0.0179;-0.0077;1.0105;1.0107;7.8118
0.0189;-0.0076;1.0105;1.0107;8.0637
0.0187;-0.0077;1.0110;1.0112;8.3158
0.0176;-0.0077;1.0087;1.0088;8.5677
0.0189;-0.0076;1.0106;1.0108;8.8196
0.0182;-0.0071;1.0096;1.0098;9.0715
0.0186;-0.0066;1.0109;1.0111;9.3235
0.0188;-0.0078;1.0114;1.0116;9.5754
0.0177;-0.0079;1.0092;1.0093;9.8274
0.0184;-0.0084;1.0104;1.0106;10.0793
0.0187;-0.0079;1.0099;1.0101;10.3312
0.0190;-0.0076;1.0094;1.0096;10.5831
0.0187;-0.0073;1.0110;1.0112;10.8351
0.0171;-0.0079;1.0104;1.0106;11.0870
0.0182;-0.0073;1.0105;1.0107;11.3390
0.0190;-0.0085;1.0104;1.0106;11.5909
0.0195;-0.0084;1.0107;1.0110;11.8429
0.0182;-0.0081;1.0105;1.0107;12.0948
0.0187;-0.0083;1.0098;1.0100;12.3467
0.0181;-0.0082;1.0093;1.0095;12.5986
0.0190;-0.0081;1.0103;1.0105;12.8506
0.0190;-0.0088;1.0098;1.0100;13.1025
0.0187;-0.0079;1.0094;1.0096;13.3545
0.0186;-0.0085;1.0103;1.0105;13.6064
0.0189;-0.0068;1.0105;1.0107;13.8583
0.0194;-0.0072;1.0096;1.0099;14.1102
0.0190;-0.0082;1.0104;1.0106;14.3621
0.0182;-0.0077;1.0111;1.0113;14.6141
0.0178;-0.0073;1.0106;1.0108;14.8661
0.0188;-0.0078;1.0112;1.0114;15.1182
0.0173;-0.0078;1.0104;1.0106;15.3702
0.0192;-0.0084;1.0106;1.0108;15.6222
0.0178;-0.0081;1.0110;1.0112;15.8743
