-0.351145038168,0.0458015267176,0.0610687022901,-1.21871058314,0.941702292136l,
-0.213740458015,0.0610687022901,0.30534351145,-0.964236176962,-0.623900405394l,
0.167938931298,0.0,-0.030534351145,-0.163080232368,0.108720073358l,
0.213740458015,-0.0610687022901,0.290076335878,-0.823140083224,-0.384121702517l,
0.30534351145,0.0152671755725,-0.030534351145,-0.672709914774,-0.280290475981l,
0.290076335878,-0.442748091603,0.12213740458,0.0,0.739626374897l,
0.335877862595,-0.18320610687,-0.167938931298,0.663548877761,-0.884747220693l,
0.595419847328,0.0458015267176,0.396946564885,-0.54306949821,0.16291862957l,
0.885496183206,-0.0152671755725,0.167938931298,0.386751573335,0.22099976878l,
0.549618320611,-0.473282442748,0.0152671755725,-0.566665439197,0.68000340505l,
0.0,0.0610687022901,-0.137404580153,0.775433285212,-1.55100864858l,
0.0610687022901,0.030534351145,-0.167938931298,-0.171197857987,-0.39946431045l,
-0.458015267176,-0.137404580153,0.12213740458,-0.388996169257,0.388996169257l,
0.0152671755725,0.335877862595,-0.12213740458,-1.35609332367,0.650878022753l,
0.259541984733,-0.335877862595,-0.0152671755725,-0.715466781998,0.220138445671l,
-0.290076335878,-0.152671755725,-0.152671755725,-0.382694429347,-0.109340518893l,
-0.396946564885,0.213740458015,-0.106870229008,-0.509530033538,0.226455397383l,
0.351145038168,0.396946564885,0.213740458015,-0.987477372625,1.37155944362l,
0.0610687022901,-0.473282442748,-0.0152671755725,-0.774127860104,-0.884725795242l,
0.106870229008,0.0458015267176,-0.106870229008,-1.20125430922,-1.0374275858l,
0.0916030534351,-0.0152671755725,0.12213740458,-0.439034490813,0.274394920442l,
-0.0458015267176,-0.503816793893,-0.30534351145,-1.18404811429,0.507419706594l,
-0.030534351145,-0.412213740458,-0.0610687022901,-0.0564875295484,-1.41233103093l,
0.030534351145,-0.0763358778626,-0.152671755725,-0.768160970905,-1.04253046988l,
0.18320610687,-0.259541984733,0.0916030534351,0.109972519709,-0.0549862345331l,
