ax(g);ay(g);az(g);accRMS(g);time(s)
0.0217;-0.0081;0.9940;0.9943;0.0000
0.0209;-0.0074;0.9932;0.9934;0.5038
0.0209;-0.0078;0.9929;0.9932;0.7557
0.0210;-0.0072;0.9938;0.9940;1.0077
0.0216;-0.0074;0.9927;0.9929;1.2597
0.0201;-0.0068;0.9941;0.9944;1.5117
0.0212;-0.0073;0.9941;0.9944;1.7637
0.0208;-0.0072;0.9940;0.9943;2.0159
0.0215;-0.0082;0.9933;0.9936;2.2679
0.0215;-0.0079;0.9928;0.9931;2.5196
0.0212;-0.0082;0.9929;0.9932;2.7712
0.0220;-0.0087;0.9946;0.9949;3.0230
0.0225;-0.0082;0.9939;0.9942;3.2750
0.0205;-0.0074;0.9933;0.9935;3.5269
0.0212;-0.0072;0.9928;0.9931;3.7789
0.0212;-0.0093;0.9938;0.9940;4.0309
0.0205;-0.0071;0.9937;0.9939;4.2829
0.0216;-0.0079;0.9919;0.9922;4.5349
0.0206;-0.0082;0.9926;0.9928;4.7869
0.0210;-0.0087;0.9938;0.9940;5.0390
0.0206;-0.0082;0.9932;0.9934;5.2910
0.0214;-0.0072;0.9940;0.9943;5.5429
0.0219;-0.0076;0.9928;0.9931;5.7949
0.0216;-0.0071;0.9939;0.9942;6.0468
0.0214;-0.0078;0.9937;0.9939;6.2988
0.0201;-0.0081;0.9940;0.9943;6.5507
0.0208;-0.0077;0.9937;0.9939;6.8027
0.0214;-0.0077;0.9933;0.9935;7.0565
0.0215;-0.0087;0.9932;0.9934;7.3085
0.0204;-0.0087;0.9927;0.9929;7.5605
0.0212;-0.0082;0.9930;0.9933;7.8125
0.0212;-0.0081;0.9944;0.9946;8.0645
0.0219;-0.0073;0.9928;0.9931;8.3165
0.0211;-0.0073;0.9932;0.9934;8.5687
0.0204;-0.0085;0.9928;0.9930;8.8211
0.0206;-0.0082;0.9937;0.9939;9.0732
0.0215;-0.0083;0.9921;0.9923;9.3252
0.0212;-0.0083;0.9939;0.9942;9.5772
0.0205;-0.0073;0.9950;0.9952;9.8292
0.0212;-0.0078;0.9944;0.9946;10.0813
0.0215;-0.0071;0.9941;0.9944;10.3333
0.0209;-0.0085;0.9926;0.9928;10.5855
0.0206;-0.0087;0.9930;0.9933;10.8377
0.0212;-0.0084;0.9929;0.9932;11.0894
0.0209;-0.0081;0.9928;0.9930;11.3411
0.0215;-0.0073;0.9924;0.9927;11.5930
0.0210;-0.0070;0.9929;0.9932;11.8450
0.0205;-0.0077;0.9932;0.9934;12.0970
0.0209;-0.0085;0.9930;0.9933;12.3490
0.0203;-0.0081;0.9935;0.9938;12.6010
0.0212;-0.0077;0.9922;0.9924;12.8531
0.0217;-0.0072;0.9933;0.9935;13.1051
0.0212;-0.0083;0.9926;0.9928;13.3571
0.0212;-0.0088;0.9926;0.9928;13.6091
0.0210;-0.0076;0.9932;0.9934;13.8611
0.0211;-0.0068;0.9937;0.9939;14.1131
0.0217;-0.0074;0.9929;0.9932;14.3651
0.0206;-0.0076;0.9939;0.9941;14.6170
0.0220;-0.0082;0.9935;0.9938;14.8691
0.0215;-0.0088;0.9934;0.9937;15.1214
0.0214;-0.0084;0.9927;0.9929;15.3734
0.0211;-0.0072;0.9933;0.9935;15.6253
0.0220;-0.0079;0.9951;0.9954;15.8773
0.0214;-0.0087;0.9932;0.9934;16.1293
0.0222;-0.0078;0.9919;0.9922;16.3813
0.0215;-0.0074;0.9940;0.9943;16.6333
0.0208;-0.0079;0.9928;0.9930;16.8853
0.0212;-0.0070;0.9926;0.9928;17.1372
0.0220;-0.0090;0.9937;0.9939;17.3894
0.0212;-0.0073;0.9938;0.9940;17.6418
0.0217;-0.0081;0.9939;0.9942;17.8938
0.0208;-0.0079;0.9930;0.9933;18.1458
0.0209;-0.0074;0.9918;0.9921;18.3978
0.0215;-0.0072;0.9926;0.9928;18.6499
0.0222;-0.0073;0.9939;0.9942;18.9020
0.0211;-0.0077;0.9929;0.9932;19.1540
0.0220;-0.0074;0.9923;0.9926;19.4060
0.0221;-0.0077;0.9932;0.9934;19.6580
0.0211;-0.0074;0.9933;0.9935;19.9100
0.0210;-0.0078;0.9922;0.9924;20.1621
0.0217;-0.0081;0.9938;0.9940;20.4141
0.0212;-0.0074;0.9938;0.9940;20.6661
0.0217;-0.0081;0.9937;0.9939;20.9181
0.0215;-0.0070;0.9941;0.9944;21.1703
0.0211;-0.0077;0.9939;0.9942;21.4221
0.0216;-0.0082;0.9923;0.9926;21.6738
0.0208;-0.0085;0.9948;0.9950;21.9257
0.0211;-0.0085;0.9934;0.9937;22.1778
0.0212;-0.0078;0.9934;0.9937;22.4299
0.0214;-0.0077;0.9940;0.9943;22.6820
0.0220;-0.0084;0.9933;0.9936;22.9341
0.0208;-0.0065;0.9949;0.9951;23.1862
0.0211;-0.0074;0.9930;0.9933;23.4382
0.0210;-0.0079;0.9935;0.9938;23.6903
0.0215;-0.0074;0.9915;0.9917;23.9423
0.0220;-0.0079;0.9924;0.9927;24.1944
0.0209;-0.0072;0.9938;0.9940;24.4470
0.0215;-0.0077;0.9923;0.9926;24.6990
0.0214;-0.0070;0.9934;0.9937;24.9512
0.0211;-0.0089;0.9943;0.9945;25.2032
0.0208;-0.0083;0.9941;0.9944;25.4552
0.0206;-0.0082;0.9929;0.9932;25.7071
0.0217;-0.0079;0.9927;0.9929;25.9589
0.0209;-0.0082;0.9948;0.9950;26.2107
0.0227;-0.0072;0.9941;0.9944;26.4626
0.0217;-0.0085;0.9922;0.9925;26.7144
0.0211;-0.0087;0.9937;0.9939;26.9664
0.0221;-0.0084;0.9928;0.9931;27.2184
0.0215;-0.0082;0.9923;0.9926;27.4701
0.0211;-0.0084;0.9939;0.9942;27.7218
0.0215;-0.0079;0.9944;0.9946;27.9737
0.0214;-0.0073;0.9926;0.9928;28.2258
0.0221;-0.0076;0.9933;0.9936;28.4778
0.0221;-0.0072;0.9944;0.9947;28.7298
0.0216;-0.0073;0.9924;0.9927;28.9820
0.0219;-0.0089;0.9937;0.9939;29.2340
0.0217;-0.0076;0.9933;0.9936;29.4861
0.0215;-0.0074;0.9918;0.9921;29.7381
0.0206;-0.0079;0.9930;0.9933;29.9930
0.0216;-0.0066;0.9927;0.9929;30.2450
0.0215;-0.0077;0.9921;0.9923;30.4971
0.0217;-0.0079;0.9928;0.9931;30.7491
0.0210;-0.0071;0.9952;0.9955;31.0012
0.0223;-0.0076;0.9924;0.9927;31.2531
0.0209;-0.0079;0.9943;0.9945;31.5051
0.0208;-0.0071;0.9938;0.9940;31.7574
0.0215;-0.0081;0.9930;0.9933;32.0094
0.0208;-0.0085;0.9932;0.9934;32.2614
0.0214;-0.0078;0.9941;0.9944;32.5133
0.0212;-0.0076;0.9937;0.9939;32.7653
0.0210;-0.0085;0.9927;0.9929;33.0173
0.0199;-0.0079;0.9943;0.9945;33.2694
0.0206;-0.0077;0.9937;0.9939;33.5213
0.0214;-0.0072;0.9944;0.9946;33.7733
0.0215;-0.0073;0.9919;0.9922;34.0253
0.0208;-0.0076;0.9938;0.9940;34.2773
0.0216;-0.0082;0.9927;0.9929;34.5294
0.0215;-0.0074;0.9944;0.9946;34.7826
0.0211;-0.0079;0.9932;0.9934;35.0347
0.0206;-0.0076;0.9927;0.9929;35.2867
0.0206;-0.0084;0.9935;0.9938;35.5387
0.0210;-0.0082;0.9932;0.9934;35.7905
0.0216;-0.0077;0.9928;0.9931;36.0423
0.0211;-0.0084;0.9933;0.9935;36.2943
0.0215;-0.0074;0.9944;0.9946;36.5465
0.0219;-0.0085;0.9943;0.9945;36.7988
0.0212;-0.0076;0.9921;0.9923;37.0515
0.0212;-0.0073;0.9934;0.9937;37.3036
0.0209;-0.0073;0.9927;0.9929;37.5557
0.0209;-0.0077;0.9940;0.9943;37.8078
0.0211;-0.0079;0.9926;0.9928;38.0599
0.0221;-0.0076;0.9926;0.9928;38.3120
0.0210;-0.0079;0.9927;0.9929;38.5642
0.0209;-0.0083;0.9945;0.9948;38.8162
0.0221;-0.0078;0.9932;0.9934;39.0680
0.0220;-0.0082;0.9933;0.9936;39.3199
0.0211;-0.0074;0.9928;0.9931;39.5720
0.0214;-0.0084;0.9934;0.9937;39.8243
0.0206;-0.0085;0.9934;0.9937;40.0762
0.0200;-0.0085;0.9917;0.9919;40.3280
0.0212;-0.0079;0.9935;0.9938;40.5801
0.0216;-0.0081;0.9940;0.9943;40.8320
0.0215;-0.0079;0.9932;0.9934;41.0842
0.0211;-0.0073;0.9935;0.9938;41.3360
0.0212;-0.0077;0.9939;0.9942;41.5878
0.0216;-0.0079;0.9924;0.9927;41.8396
0.0212;-0.0079;0.9933;0.9935;42.0917
0.0214;-0.0087;0.9939;0.9942;42.3439
0.0214;-0.0074;0.9937;0.9939;42.5960
0.0216;-0.0077;0.9924;0.9927;42.8480
0.0217;-0.0073;0.9918;0.9921;43.1002
0.0211;-0.0088;0.9928;0.9931;43.3525
0.0211;-0.0076;0.9938;0.9940;43.6047
0.0212;-0.0076;0.9945;0.9948;43.8570
0.0215;-0.0083;0.9921;0.9923;44.1092
0.0216;-0.0072;0.9943;0.9945;44.3614
0.0211;-0.0085;0.9951;0.9954;44.6136
0.0211;-0.0072;0.9945;0.9948;44.8663
0.0212;-0.0081;0.9940;0.9943;45.1186
0.0221;-0.0084;0.9928;0.9931;45.3709
0.0219;-0.0078;0.9917;0.9920;45.6229
0.0214;-0.0073;0.9928;0.9931;45.8806
0.0225;-0.0077;0.9927;0.9930;46.1326
0.0212;-0.0081;0.9934;0.9937;46.3848
0.0210;-0.0087;0.9932;0.9934;46.6369
0.0210;-0.0074;0.9916;0.9918;46.8891
0.0209;-0.0074;0.9928;0.9930;47.1415
0.0212;-0.0072;0.9924;0.9927;47.3938
0.0220;-0.0070;0.9929;0.9932;47.6463
0.0212;-0.0078;0.9939;0.9942;47.8986
0.0209;-0.0071;0.9924;0.9927;48.1505
0.0219;-0.0082;0.9938;0.9940;48.4023
0.0211;-0.0076;0.9928;0.9931;48.6543
