ax(g);ay(g);az(g);accRMS(g);time(s)
0.0209;-0.0079;0.9938;0.9940;0.0000
0.0205;-0.0084;0.9928;0.9930;0.5032
0.0208;-0.0074;0.9932;0.9934;0.7549
0.0206;-0.0079;0.9932;0.9934;1.0067
0.0212;-0.0082;0.9938;0.9940;1.2587
0.0211;-0.0067;0.9928;0.9930;1.5108
0.0212;-0.0083;0.9933;0.9935;1.7628
0.0215;-0.0081;0.9937;0.9939;2.0148
0.0217;-0.0074;0.9922;0.9925;2.2668
0.0208;-0.0079;0.9915;0.9917;2.5188
0.0211;-0.0079;0.9930;0.9933;2.7708
0.0215;-0.0074;0.9935;0.9938;3.0228
0.0206;-0.0074;0.9935;0.9938;3.2749
0.0212;-0.0087;0.9921;0.9923;3.5272
0.0204;-0.0076;0.9926;0.9928;3.7793
0.0219;-0.0083;0.9921;0.9923;4.0313
0.0217;-0.0072;0.9928;0.9931;4.2834
0.0215;-0.0068;0.9927;0.9929;4.5354
0.0220;-0.0079;0.9922;0.9925;4.7874
0.0216;-0.0078;0.9929;0.9932;5.0395
0.0222;-0.0066;0.9934;0.9937;5.2914
0.0203;-0.0074;0.9937;0.9939;5.5435
0.0205;-0.0084;0.9944;0.9946;5.7957
0.0209;-0.0085;0.9917;0.9920;6.0477
0.0215;-0.0078;0.9928;0.9931;6.2996
0.0205;-0.0081;0.9926;0.9928;6.5516
0.0210;-0.0085;0.9927;0.9929;6.8035
0.0215;-0.0081;0.9923;0.9926;7.0556
0.0208;-0.0076;0.9922;0.9924;7.3076
0.0210;-0.0083;0.9927;0.9929;7.5595
0.0214;-0.0077;0.9923;0.9926;7.8115
0.0210;-0.0082;0.9921;0.9923;8.0636
0.0225;-0.0077;0.9943;0.9945;8.3156
0.0208;-0.0082;0.9935;0.9938;8.5676
0.0221;-0.0083;0.9924;0.9927;8.8196
0.0212;-0.0082;0.9919;0.9922;9.0716
0.0214;-0.0077;0.9926;0.9928;9.3237
0.0209;-0.0077;0.9937;0.9939;9.5757
0.0209;-0.0073;0.9933;0.9935;9.8277
0.0220;-0.0077;0.9923;0.9926;10.0798
0.0220;-0.0081;0.9922;0.9925;10.3318
0.0210;-0.0088;0.9944;0.9946;10.5839
0.0209;-0.0085;0.9935;0.9938;10.8361
0.0209;-0.0078;0.9935;0.9938;11.0882
0.0221;-0.0082;0.9934;0.9937;11.3402
0.0215;-0.0087;0.9932;0.9934;11.5922
0.0212;-0.0079;0.9927;0.9929;11.8443
0.0204;-0.0077;0.9944;0.9946;12.0963
0.0209;-0.0085;0.9929;0.9932;12.3484
0.0205;-0.0088;0.9937;0.9939;12.6004
0.0220;-0.0077;0.9934;0.9937;12.8525
0.0208;-0.0078;0.9928;0.9930;13.1045
0.0214;-0.0082;0.9926;0.9928;13.3565
0.0215;-0.0079;0.9926;0.9928;13.6085
0.0214;-0.0081;0.9924;0.9927;13.8605
0.0214;-0.0077;0.9941;0.9944;14.1126
0.0223;-0.0078;0.9924;0.9927;14.3646
0.0211;-0.0066;0.9924;0.9927;14.6166
0.0223;-0.0071;0.9934;0.9937;14.8685
0.0225;-0.0084;0.9926;0.9928;15.1205
0.0208;-0.0078;0.9933;0.9935;15.3725
0.0219;-0.0082;0.9922;0.9925;15.6245
0.0215;-0.0068;0.9929;0.9932;15.8765
0.0215;-0.0082;0.9924;0.9927;16.1328
0.0215;-0.0070;0.9926;0.9928;16.3849
0.0208;-0.0078;0.9930;0.9933;16.6369
0.0212;-0.0084;0.9919;0.9922;16.8888
0.0210;-0.0073;0.9934;0.9937;17.1409
0.0212;-0.0076;0.9951;0.9954;17.3929
0.0209;-0.0074;0.9944;0.9946;17.6450
0.0215;-0.0073;0.9932;0.9934;17.8971
0.0211;-0.0072;0.9937;0.9939;18.1491
0.0215;-0.0074;0.9929;0.9932;18.4011
0.0206;-0.0076;0.9934;0.9937;18.6530
0.0216;-0.0082;0.9938;0.9940;18.9050
0.0212;-0.0074;0.9927;0.9929;19.1570
0.0200;-0.0073;0.9933;0.9935;19.4090
0.0210;-0.0073;0.9932;0.9934;19.6611
0.0214;-0.0081;0.9930;0.9933;19.9131
0.0220;-0.0078;0.9928;0.9931;20.1652
0.0219;-0.0077;0.9932;0.9934;20.4172
0.0215;-0.0081;0.9940;0.9943;20.6693
0.0211;-0.0081;0.9916;0.9918;20.9213
0.0212;-0.0071;0.9932;0.9934;21.1733
0.0216;-0.0081;0.9941;0.9944;21.4254
0.0212;-0.0077;0.9922;0.9924;21.6774
0.0216;-0.0081;0.9940;0.9943;21.9294
0.0208;-0.0076;0.9932;0.9934;22.1814
0.0211;-0.0076;0.9930;0.9933;22.4334
0.0214;-0.0081;0.9933;0.9935;22.6854
0.0212;-0.0074;0.9922;0.9924;22.9374
0.0215;-0.0072;0.9930;0.9933;23.1894
0.0215;-0.0082;0.9932;0.9934;23.4414
0.0212;-0.0085;0.9926;0.9928;23.6935
0.0211;-0.0073;0.9930;0.9933;23.9455
0.0210;-0.0082;0.9933;0.9935;24.1976
0.0219;-0.0077;0.9934;0.9937;24.4495
0.0220;-0.0076;0.9932;0.9934;24.7012
0.0208;-0.0081;0.9926;0.9928;24.9529
0.0216;-0.0081;0.9913;0.9916;25.2047
0.0209;-0.0073;0.9928;0.9930;25.4567
0.0211;-0.0081;0.9930;0.9933;25.7087
0.0211;-0.0079;0.9939;0.9942;25.9607
0.0214;-0.0072;0.9928;0.9931;26.2128
0.0215;-0.0078;0.9928;0.9931;26.4647
0.0220;-0.0081;0.9934;0.9937;26.7164
0.0216;-0.0072;0.9928;0.9931;26.9681
0.0214;-0.0078;0.9937;0.9939;27.2199
0.0219;-0.0079;0.9927;0.9929;27.4719
0.0219;-0.0079;0.9926;0.9928;27.7240
0.0216;-0.0070;0.9930;0.9933;27.9760
0.0209;-0.0082;0.9928;0.9931;28.2282
0.0220;-0.0074;0.9937;0.9939;28.4802
0.0212;-0.0077;0.9932;0.9934;28.7323
0.0208;-0.0081;0.9924;0.9927;28.9843
0.0206;-0.0073;0.9917;0.9919;29.2364
0.0208;-0.0078;0.9935;0.9938;29.4884
0.0217;-0.0081;0.9938;0.9940;29.7405
0.0219;-0.0082;0.9938;0.9940;29.9926
0.0204;-0.0077;0.9922;0.9924;30.2446
0.0209;-0.0076;0.9941;0.9944;30.4967
0.0216;-0.0076;0.9926;0.9928;30.7487
0.0210;-0.0074;0.9930;0.9933;31.0008
0.0214;-0.0087;0.9935;0.9938;31.2528
0.0215;-0.0082;0.9928;0.9931;31.5049
0.0212;-0.0078;0.9934;0.9937;31.7570
0.0204;-0.0078;0.9932;0.9934;32.0091
0.0211;-0.0074;0.9932;0.9934;32.2608
0.0205;-0.0076;0.9948;0.9950;32.5124
0.0204;-0.0084;0.9926;0.9928;32.7643
0.0210;-0.0077;0.9919;0.9922;33.0163
0.0211;-0.0071;0.9924;0.9927;33.2684
0.0205;-0.0070;0.9940;0.9943;33.5204
0.0212;-0.0089;0.9934;0.9937;33.7725
0.0220;-0.0078;0.9934;0.9937;34.0245
0.0209;-0.0076;0.9943;0.9945;34.2765
0.0208;-0.0078;0.9933;0.9935;34.5285
0.0200;-0.0077;0.9919;0.9922;34.7806
0.0211;-0.0083;0.9919;0.9922;35.0326
0.0210;-0.0079;0.9930;0.9933;35.2847
0.0217;-0.0076;0.9929;0.9932;35.5366
0.0212;-0.0087;0.9932;0.9934;35.7883
0.0214;-0.0079;0.9939;0.9942;36.0399
0.0210;-0.0081;0.9926;0.9928;36.2917
0.0216;-0.0081;0.9932;0.9934;36.5437
0.0211;-0.0076;0.9939;0.9941;36.7959
0.0209;-0.0068;0.9935;0.9938;37.0486
0.0214;-0.0079;0.9915;0.9917;37.3004
0.0219;-0.0083;0.9927;0.9930;37.5523
0.0216;-0.0078;0.9924;0.9927;37.8045
0.0210;-0.0084;0.9930;0.9933;38.0565
0.0219;-0.0082;0.9922;0.9925;38.3085
0.0211;-0.0087;0.9930;0.9933;38.5605
0.0212;-0.0081;0.9933;0.9935;38.8126
0.0214;-0.0071;0.9926;0.9928;39.0646
0.0211;-0.0081;0.9924;0.9927;39.3167
0.0208;-0.0071;0.9932;0.9934;39.5687
0.0209;-0.0074;0.9937;0.9939;39.8207
0.0210;-0.0083;0.9945;0.9948;40.0729
0.0216;-0.0078;0.9939;0.9942;40.3249
0.0216;-0.0081;0.9927;0.9929;40.5769
0.0211;-0.0070;0.9932;0.9934;40.8290
0.0205;-0.0077;0.9935;0.9938;41.0810
0.0220;-0.0088;0.9922;0.9925;41.3331
0.0212;-0.0074;0.9941;0.9944;41.5852
0.0215;-0.0087;0.9922;0.9925;41.8371
0.0222;-0.0078;0.9945;0.9948;42.0892
0.0219;-0.0074;0.9954;0.9956;42.3414
0.0210;-0.0074;0.9932;0.9934;42.5936
0.0204;-0.0078;0.9941;0.9944;42.8455
0.0211;-0.0071;0.9939;0.9941;43.0971
0.0214;-0.0084;0.9916;0.9918;43.3488
