Frecuencia(Hz);%Magnitud_X(g);%Magnitud_Y(g);%Magnitud_Z(g);%Magnitud_RMS(g)
0.0;2.0;2.0;2.0;2.0
0.030517578125;0.0274311672368;0.00756959826669;0.00146900474477;0.00297912032082
0.06103515625;0.0281512063901;0.00632568285824;0.00144003367275;0.00315012107145
0.091552734375;0.0162319314428;0.00392239869659;0.00157153827328;0.00306773953689
0.1220703125;0.0041751389836;0.00683892061831;0.00151027923572;0.00298961763721
0.152587890625;0.00338188150702;0.0056987827382;0.00146657153005;0.00304919113195
0.18310546875;0.023778839312;0.00739744220759;0.0015687481912;0.00296076302922
0.213623046875;0.00555694694226;0.00555842149355;0.0014775562353;0.00301383563368
0.244140625;0.0075973768805;0.00248288869018;0.001416111529;0.00307499582548
0.274658203125;0.0129432853592;0.00581384192879;0.00148420443239;0.00296371462375
0.30517578125;0.00775165992232;0.00459410351866;0.00145885068194;0.00301346503749
0.335693359375;0.00785005269659;0.00417030935698;0.00142684712175;0.00303724777716
0.3662109375;0.022196515527;0.00415049248305;0.00149876187214;0.00292514730813
0.396728515625;0.0115369529907;0.00633516718818;0.00143290246551;0.00297060804591
0.42724609375;0.0181279091205;0.00362930548567;0.00152740836895;0.00291850127648
0.457763671875;0.0074220027768;0.00610621393201;0.00139060518533;0.00301258321562
0.48828125;0.0235116368017;0.00608321200959;0.00136677043854;0.00302646907008
0.518798828125;0.00952721502417;0.00652195972088;0.00157321556447;0.00284834667413
0.54931640625;0.00837153498774;0.00594337497044;0.00146969295944;0.00293138726337
0.579833984375;0.0112678511817;0.00806365491521;0.00156960682823;0.00280942359231
0.6103515625;0.0192054169487;0.00238780633105;0.00151305620053;0.00290149343281
0.640869140625;0.0245623388244;0.00631115131968;0.00154772221452;0.00281156328466
0.67138671875;0.0138496497729;0.00670004171446;0.00153977170683;0.00283077065501
0.701904296875;0.0101347267858;0.00374199202837;0.00142875996484;0.00290034886521
0.732421875;0.00487983359461;0.00726308573315;0.0014157701506;0.00288646298281
0.762939453125;0.0019857445844;0.00286171365665;0.00145514663249;0.00289100664028
0.79345703125;0.00729157782447;0.00735224720328;0.00138401210155;0.00292110928166
