0.503816793893,-13.6641221374,22.0763358779,50.0891912849,-19.4446078037l,
1.86259541985,-13.1450381679,22.3664122137,50.2092983753,-19.4598019223l,
1.70992366412,-13.0992366412,22.7328244275,50.222943836,-19.497353977l,
1.75572519084,-13.4351145038,22.3511450382,50.1533864337,-19.2904096904l,
2.07633587786,-13.2519083969,22.6106870229,50.1412004036,-19.5568879704l,
1.98473282443,-13.3893129771,22.2900763359,50.1234835906,-19.5625260804l,
1.90839694656,-13.0229007634,22.5801526718,50.1250873518,-19.5305073517l,
1.84732824427,-13.2366412214,22.2442748092,50.1680008602,-19.4951387057l,
2.12213740458,-13.3435114504,22.4885496183,50.1806487737,-19.3896296616l,
2.30534351145,-13.1145038168,22.427480916,50.270574822,-19.5245170381l,
1.84732824427,-13.465648855,22.2595419847,50.0526637283,-19.4931864278l,
2.29007633588,-13.0381679389,22.320610687,50.0332338567,-19.5372996243l,
1.80152671756,-13.6030534351,22.3053435115,50.307821829,-19.521656228l,
2.21374045802,-13.2366412214,22.4427480916,50.1122047913,-19.292769644l,
2.64122137405,-13.2213740458,22.4580152672,50.1291710941,-19.3401001352l,
2.93129770992,-13.0229007634,21.9389312977,50.2365195837,-19.4916103982l,
2.99236641221,-13.0229007634,22.4427480916,50.079315433,-19.3557120176l,
3.20610687023,-13.0229007634,22.2900763359,50.3051073925,-19.4425197113l,
3.49618320611,-12.7175572519,22.3816793893,50.0663558913,-19.4955027712l,
3.16030534351,-12.9770992366,22.4732824427,50.2121931636,-19.3498810178l,
2.96183206107,-12.8244274809,22.1526717557,50.217818711,-19.5493640531l,
2.73282442748,-12.9618320611,22.6717557252,50.0380686308,-19.5164400382l,
2.79389312977,-13.0381679389,22.3816793893,50.1466142096,-19.5534831388l,
2.38167938931,-12.7938931298,22.1984732824,50.0013713408,-19.5015519605l,
2.12213740458,-12.8549618321,22.4885496183,50.1141388851,-19.375916814l,
2.42748091603,-13.3740458015,22.427480916,50.0070397986,-19.5374761394l,
1.92366412214,-13.2061068702,22.3053435115,49.8762400313,-19.6411937557l,
1.89312977099,-12.9007633588,22.4427480916,50.1276832996,-19.4057089196l,
1.89312977099,-13.3740458015,22.641221374,50.1899568008,-19.3454804678l,
1.89312977099,-13.2671755725,22.3511450382,49.950393641,-19.4453370987l,
1.5572519084,-13.4351145038,22.641221374,50.2589732575,-19.5001570804l,
1.86259541985,-13.6641221374,22.3358778626,50.1444382264,-19.4135511873l,
1.96946564885,-13.2824427481,22.5190839695,49.9247399633,-19.5086761298l,
2.12213740458,-13.6641221374,22.213740458,49.9876635091,-19.4627835652l,
1.96946564885,-13.5267175573,22.4580152672,50.0426416092,-19.5687690354l,
1.43511450382,-13.6183206107,22.3816793893,50.1885333389,-19.4168716474l,
1.77099236641,-13.0381679389,22.534351145,50.1875565969,-19.5532967497l,
2.24427480916,-13.679389313,22.0763358779,50.1833090191,-19.5444813548l,
