Frecuencia(Hz);%Magnitud_X(g);%Magnitud_Y(g);%Magnitud_Z(g);%Magnitud_RMS(g)
0.0;0.0680705457926;0.0251313820481;1.99751903117;1.99884044066
0.030517578125;8.14067200953e-05;7.44313912411e-05;0.000203489771256;0.000203997797193
0.06103515625;8.51228881322e-05;2.50932209773e-05;0.000168392362652;0.000165803342598
0.091552734375;3.12165287151e-05;4.76522567454e-05;5.21817831546e-05;5.19633201182e-05
0.1220703125;2.48237834021e-05;2.08940050983e-05;0.000145310220453;0.000145141964527
0.152587890625;3.46621857622e-05;5.63253522087e-05;7.81576649247e-05;7.88763233055e-05
0.18310546875;4.04497631585e-05;1.49779878057e-05;9.53052392875e-05;9.64159609029e-05
0.213623046875;3.93210933833e-05;3.21354420006e-05;8.30788375266e-05;8.16949628757e-05
0.244140625;5.41109818614e-05;4.57973050599e-05;0.000183628962066;0.000185539464384
0.274658203125;2.13375833839e-05;4.63550945031e-05;0.000105017848143;0.000105835604011
0.30517578125;4.0370252932e-05;2.79227057133e-05;2.37516548713e-05;2.2625310744e-05
0.335693359375;1.00064971702e-05;3.57575466835e-05;2.43948801634e-05;2.46937518877e-05
0.3662109375;7.44411797823e-05;4.37666624966e-05;0.000118767424517;0.000118090601185
0.396728515625;3.11359191443e-05;0.000108495777974;6.18989799819e-05;6.29470940663e-05
0.42724609375;4.27863322037e-05;9.71893106413e-06;4.41354736373e-05;4.28148577795e-05
0.457763671875;3.40368354963e-05;5.54599544265e-05;8.17144370148e-05;8.1039423675e-05
0.48828125;4.54716279054e-05;3.39412559133e-05;6.81644734702e-05;6.967593785e-05
0.518798828125;4.12856825353e-05;4.73738467191e-06;6.93368470128e-05;6.91330226854e-05
0.54931640625;1.02838184921e-05;4.98907810792e-05;6.89601647277e-06;6.66351130736e-06
0.579833984375;3.29055410178e-05;4.00774178492e-05;4.40561635513e-05;4.50375251407e-05
0.6103515625;5.82887626162e-05;4.8091899197e-05;5.81660428542e-05;5.9250582902e-05
0.640869140625;3.1271496726e-05;6.79178423467e-05;9.46972910628e-05;9.39099363616e-05
0.67138671875;7.14952294983e-05;5.72968275737e-05;9.5734961181e-05;9.83691233157e-05
0.701904296875;3.82980590504e-05;3.51142469349e-05;6.83309417524e-05;6.87207661822e-05
0.732421875;2.39637305315e-05;2.26186221572e-05;3.6478186706e-05;3.69793690931e-05
0.762939453125;2.7477435516e-05;2.69332059483e-05;0.000114953820471;0.000115290655307
0.79345703125;6.95113704046e-05;3.63840042515e-05;0.000103237862193;0.000101641121049
0.823974609375;4.21422713811e-05;3.05292857949e-05;6.86047053577e-05;6.72745068083e-05
0.8544921875;1.56338568113e-05;4.86289838761e-05;0.000122286560998;0.000122425480603
0.885009765625;2.30334030695e-05;3.58429180254e-05;5.66544577337e-05;5.58454093407e-05
0.91552734375;2.68824323288e-05;3.82000174533e-05;4.33906492197e-05;4.31166178411e-05
0.946044921875;3.92849879797e-05;8.63740045236e-05;0.000113788715238;0.000115500392245
0.9765625;3.24827818577e-05;7.42916199176e-05;0.000137513836007;0.000137834493525
1.00708007812;1.95113817565e-05;1.97263701998e-05;0.000123935408046;0.000123141386066
1.03759765625;3.43462703845e-06;3.73281165857e-05;1.98972578761e-05;2.01052757156e-05
1.06811523438;1.02149157239e-05;1.40006475269e-05;6.5015133567e-05;6.51427513607e-05
1.0986328125;7.78314891627e-05;5.72454015886e-05;9.97612398945e-05;0.000100037067947
1.12915039062;6.75227165038e-05;1.53401215004e-05;6.39702444327e-05;6.23970356717e-05
1.15966796875;3.31585257222e-05;6.40900460162e-05;9.21506351831e-05;9.11590932112e-05
1.19018554688;8.54182037888e-05;4.88224726129e-05;0.000162394440016;0.000161015243623
1.220703125;1.1174977393e-05;4.36013917339e-05;0.000112086288427;0.000111846084498
1.25122070312;4.90506365054e-05;4.14685511976e-05;8.32155585012e-05;8.49343961987e-05
1.28173828125;3.48340863796e-05;4.33443465002e-05;2.36724998413e-05;2.43782895471e-05
1.31225585938;2.3363923258e-05;4.42268161636e-05;5.77610749573e-05;5.69271744515e-05
1.3427734375;4.7927383868e-05;1.47785393718e-05;6.2384396563e-05;6.39313721131e-05
1.37329101562;8.83065738398e-06;2.65720920504e-05;7.49565332759e-05;7.55222002478e-05
1.40380859375;6.80929188947e-05;6.4187069313e-05;3.14076557365e-05;3.38712103576e-05
1.43432617188;4.32982932274e-05;6.52913291093e-05;8.71922927303e-05;8.54849139368e-05
1.46484375;5.78767922377e-06;7.37960530113e-05;7.77265200366e-05;7.78678189709e-05
1.49536132812;7.91527626288e-05;1.89259128105e-06;5.56230156664e-05;5.82254162124e-05
1.52587890625;3.67748405462e-06;5.80542480283e-05;0.000105118640717;0.000105501542817
