ax(g);ay(g);az(g);accRMS(g);time(s)
0.0006;0.0001;0.0015;0.0016;0.0000
-0.0006;0.0002;0.0017;0.0018;0.5344
0.0007;0.0011;0.0011;0.0017;0.7881
-0.0004;0.0005;0.0011;0.0013;1.0435
0.0002;-0.0001;0.0005;0.0006;1.2991
0.0001;-0.0001;0.0013;0.0014;1.5549
0.0013;0.0005;0.0002;0.0014;1.8104
0.0011;-0.0001;0.0016;0.0019;2.0660
0.0005;-0.0009;0.0022;0.0024;2.3217
0.0006;0.0001;0.0007;0.0010;2.5773
-0.0005;0.0012;0.0018;0.0023;2.8327
0.0009;0.0001;0.0009;0.0012;3.0881
-0.0006;0.0002;0.0004;0.0008;3.3435
0.0005;0.0005;0.0032;0.0032;3.5991
0.0010;0.0002;0.0012;0.0016;3.8550
-0.0001;0.0010;0.0015;0.0018;4.1107
0.0012;0.0000;0.0031;0.0033;4.3666
0.0002;0.0004;0.0032;0.0032;4.6224
-0.0004;0.0005;0.0010;0.0012;4.8779
0.0016;-0.0004;0.0018;0.0025;5.1338
0.0002;0.0000;0.0028;0.0028;5.3893
0.0001;-0.0001;0.0018;0.0018;5.6447
0.0013;-0.0001;0.0010;0.0017;5.9001
0.0007;0.0015;0.0013;0.0021;6.1573
0.0005;-0.0002;0.0018;0.0019;6.4128
0.0011;0.0001;0.0023;0.0026;6.6681
0.0004;-0.0002;0.0001;0.0005;6.9243
-0.0006;0.0006;0.0016;0.0018;7.1800
0.0011;0.0006;0.0016;0.0020;7.4357
0.0006;-0.0004;0.0013;0.0015;7.6914
0.0002;0.0000;0.0000;0.0002;7.9470
0.0006;-0.0007;0.0017;0.0020;8.2027
0.0007;0.0016;0.0005;0.0018;8.4585
-0.0001;0.0004;0.0018;0.0019;8.7140
0.0005;0.0006;0.0012;0.0014;8.9694
0.0005;-0.0004;0.0011;0.0013;9.2251
0.0011;0.0012;0.0010;0.0019;9.4809
-0.0001;0.0001;0.0016;0.0016;9.7366
0.0012;0.0010;0.0012;0.0020;9.9921
0.0021;0.0005;0.0023;0.0032;10.3133
0.0000;0.0000;0.0018;0.0018;10.6595
0.0002;0.0002;0.0028;0.0028;10.9656
0.0001;0.0004;0.0011;0.0012;11.2441
0.0005;0.0006;0.0009;0.0012;11.4977
0.0002;-0.0001;0.0012;0.0013;11.8427
0.0006;-0.0010;0.0009;0.0014;12.1755
0.0001;0.0004;0.0021;0.0021;12.4542
0.0006;0.0006;0.0024;0.0026;12.7619
0.0010;0.0009;0.0026;0.0029;13.1016
-0.0002;0.0001;0.0023;0.0023;13.4065
0.0006;0.0000;0.0011;0.0013;13.8065
0.0000;-0.0007;0.0012;0.0014;14.1459
0.0001;-0.0005;0.0027;0.0027;14.4552
-0.0005;0.0012;0.0007;0.0015;14.7685
0.0012;0.0002;0.0012;0.0017;15.0477
-0.0010;-0.0032;-0.0044;0.0055;15.3605
-0.0012;-0.0015;-0.0015;0.0024;15.6845
-0.0018;-0.0015;0.0001;0.0023;16.0181
0.0027;-0.0026;0.0009;0.0038;16.3336
0.0009;-0.0015;0.0010;0.0020;16.5891
-0.0010;0.0009;0.0031;0.0033;16.8428
-0.0011;0.0015;0.0010;0.0021;17.1047
0.0005;-0.0007;-0.0001;0.0009;17.4350
0.0007;-0.0002;0.0006;0.0010;17.7723
-0.0004;-0.0017;0.0009;0.0019;18.0722
-0.0012;-0.0002;0.0011;0.0017;18.3464
0.0004;-0.0004;0.0012;0.0013;18.7292
0.0002;-0.0011;0.0020;0.0023;19.0383
0.0007;-0.0005;-0.0002;0.0009;19.3073
0.0001;-0.0006;0.0011;0.0013;19.6717
0.0002;-0.0002;0.0029;0.0029;19.9821
0.0018;-0.0005;0.0015;0.0024;20.3039
0.0000;0.0000;0.0026;0.0026;20.6726
-0.0005;0.0001;0.0021;0.0021;20.9524
-0.0005;0.0009;0.0022;0.0024;21.3080
0.0012;0.0006;0.0012;0.0018;21.6602
0.0002;-0.0009;0.0017;0.0019;21.9810
-0.0010;0.0001;0.0013;0.0017;22.2509
0.0009;0.0004;-0.0006;0.0011;22.5555
0.0009;0.0010;0.0027;0.0030;22.8511
0.0006;-0.0001;0.0012;0.0014;23.1696
0.0002;0.0004;0.0012;0.0013;23.4511
0.0002;0.0000;-0.0006;0.0007;23.7884
0.0005;-0.0002;0.0002;0.0006;24.0419
0.0007;0.0004;0.0005;0.0010;24.3151
0.0012;-0.0001;0.0010;0.0016;24.6121
0.0001;-0.0002;0.0006;0.0007;24.9053
0.0001;-0.0005;-0.0001;0.0005;25.2116
-0.0001;0.0009;0.0021;0.0022;25.4931
0.0007;-0.0007;0.0007;0.0013;25.7970
0.0002;-0.0001;-0.0004;0.0005;26.0870
0.0004;-0.0011;-0.0001;0.0012;26.3857
0.0005;0.0001;0.0013;0.0014;26.7290
0.0007;-0.0001;0.0016;0.0018;26.9828
0.0015;0.0012;0.0090;0.0092;27.2674
0.0021;-0.0027;-0.0052;0.0063;27.5647
-0.0017;-0.0010;-0.0140;0.0142;27.8492
-0.0039;0.0027;0.0074;0.0088;28.1549
0.0023;-0.0012;-0.0002;0.0026;28.4582
0.0028;-0.0031;0.0011;0.0043;28.7766
0.0005;0.0000;0.0005;0.0007;29.0968
-0.0005;0.0011;0.0023;0.0026;29.3918
0.0007;0.0006;0.0017;0.0020;29.7354
0.0006;-0.0018;0.0015;0.0024;30.0237
0.0016;-0.0018;0.0013;0.0028;30.3288
-0.0001;0.0005;0.0026;0.0026;30.6750
-0.0010;0.0016;0.0020;0.0027;30.9821
0.0002;0.0001;0.0006;0.0007;31.2905
0.0007;-0.0006;0.0001;0.0010;31.5793
0.0010;0.0001;0.0010;0.0014;31.9210
-0.0007;-0.0002;0.0012;0.0014;32.2189
-0.0009;-0.0006;-0.0133;0.0133;32.5719
-0.0042;0.0012;-0.0007;0.0044;32.8479
0.0012;-0.0037;-0.0004;0.0039;33.3350
0.0005;-0.0012;0.0010;0.0016;33.6326
-0.0007;0.0001;0.0033;0.0034;33.9290
0.0000;0.0005;0.0013;0.0014;34.2292
0.0009;-0.0009;0.0006;0.0014;34.5086
0.0010;-0.0006;0.0001;0.0012;34.8478
0.0004;-0.0011;0.0006;0.0013;35.1473
0.0049;0.0012;0.0188;0.0195;35.4946
0.0037;-0.0013;-0.0016;0.0042;35.7722
0.0000;0.0000;-0.0004;0.0004;36.1673
-0.0017;0.0011;0.0016;0.0026;36.5021
0.0004;0.0004;0.0017;0.0018;36.8127
0.0017;-0.0009;0.0010;0.0021;37.1278
0.0000;0.0000;0.0007;0.0007;37.4895
-0.0007;0.0022;0.0018;0.0030;37.8768
-0.0002;0.0002;0.0013;0.0014;38.2073
0.0017;-0.0007;0.0009;0.0020;38.5240
0.0015;0.0005;0.0022;0.0027;38.8395
0.0006;0.0001;0.0042;0.0042;39.1129
-0.0002;-0.0001;-0.0001;0.0003;39.5259
-0.0006;0.0002;0.0013;0.0015;39.8477
0.0015;-0.0005;0.0021;0.0026;40.1927
0.0012;0.0009;0.0024;0.0029;40.5108
0.0007;0.0009;0.0024;0.0027;40.7974
0.0004;0.0015;0.0020;0.0025;41.0754
-0.0001;0.0002;0.0021;0.0021;41.3976
0.0007;-0.0005;0.0005;0.0010;41.6647
0.0002;0.0001;0.0009;0.0009;42.0108
0.0009;-0.0001;0.0021;0.0022;42.2736
0.0016;0.0002;0.0013;0.0021;42.5562
0.0000;-0.0001;0.0015;0.0015;42.8353
0.0009;-0.0002;0.0017;0.0019;43.1732
-0.0010;0.0009;0.0006;0.0014;43.4618
0.0010;0.0015;0.0021;0.0027;43.7818
0.0017;0.0011;0.0023;0.0031;44.1398
0.0000;0.0009;0.0011;0.0014;44.4617
0.0010;0.0002;0.0012;0.0016;44.7394
0.0002;-0.0010;0.0009;0.0013;45.0431
0.0004;-0.0005;0.0002;0.0007;45.3609
0.0011;-0.0001;0.0001;0.0011;45.6682
-0.0006;0.0009;0.0005;0.0012;45.9450
-0.0004;-0.0001;0.0016;0.0016;46.1986
-0.0001;-0.0010;0.0007;0.0012;46.4521
0.0010;0.0004;0.0016;0.0019;46.7056
-0.0001;0.0011;0.0005;0.0012;46.9595
0.0004;-0.0002;0.0015;0.0015;47.2151
0.0006;0.0009;0.0006;0.0012;47.4705
0.0009;0.0000;0.0018;0.0020;47.7262
0.0001;0.0000;-0.0010;0.0010;47.9817
0.0004;0.0002;0.0015;0.0015;48.2371
0.0006;-0.0006;0.0009;0.0012;48.4928
0.0001;0.0007;0.0018;0.0020;48.7486
0.0006;0.0002;0.0022;0.0023;49.0045
0.0006;0.0010;0.0002;0.0012;49.2602
0.0010;-0.0001;0.0010;0.0014;49.5488
0.0010;0.0011;0.0002;0.0015;49.8880
0.0002;0.0004;0.0018;0.0019;50.1665
0.0001;-0.0001;0.0020;0.0020;50.4203
0.0009;-0.0002;0.0006;0.0011;50.8428
0.0002;0.0002;0.0027;0.0027;51.2213
0.0002;0.0001;0.0007;0.0008;51.5046
-0.0005;-0.0007;0.0013;0.0016;51.7843
0.0004;0.0005;0.0016;0.0017;52.0568
0.0004;0.0009;0.0021;0.0023;52.3425
0.0002;0.0002;0.0013;0.0014;52.6250
-0.0004;-0.0006;0.0010;0.0012;52.9114
0.0017;0.0013;-0.0005;0.0022;53.1834
-0.0004;0.0001;0.0007;0.0008;53.4540
0.0005;0.0000;0.0018;0.0019;53.7508
0.0010;-0.0001;0.0004;0.0011;54.0319
0.0001;0.0005;0.0022;0.0023;54.3077
0.0006;0.0007;0.0016;0.0019;54.5866
0.0012;0.0005;0.0018;0.0023;54.8777
-0.0004;0.0001;0.0021;0.0021;55.1603
-0.0005;0.0004;0.0006;0.0009;55.4148
-0.0001;-0.0005;0.0007;0.0009;55.6882
0.0007;-0.0002;0.0024;0.0026;55.9788
-0.0009;0.0001;0.0022;0.0024;56.2322
-0.0004;0.0006;0.0015;0.0016;56.5243
0.0007;-0.0001;0.0024;0.0026;56.8096
0.0009;0.0005;0.0022;0.0024;57.0634
0.0010;0.0005;0.0016;0.0019;57.3384
0.0000;0.0002;0.0026;0.0026;57.6116
0.0004;-0.0004;0.0021;0.0021;57.8652
-0.0002;0.0007;0.0009;0.0012;58.1187
0.0006;0.0007;0.0028;0.0030;58.3723
0.0007;-0.0002;0.0018;0.0020;58.6257
0.0015;0.0000;-0.0001;0.0015;58.8795
0.0000;0.0012;0.0005;0.0013;59.1350
0.0002;0.0005;-0.0002;0.0006;59.3935
0.0009;-0.0007;0.0012;0.0017;59.6491
0.0005;-0.0002;0.0009;0.0010;59.9048
