ax(g);ay(g);az(g);accRMS(g);time(s)
0.0045;-0.0282;0.9377;0.9382;0.0000
0.0048;-0.0286;0.9390;0.9394;0.5039
0.0046;-0.0284;0.9375;0.9379;0.7555
0.0050;-0.0283;0.9368;0.9372;1.0073
0.0044;-0.0284;0.9381;0.9386;1.2592
0.0051;-0.0286;0.9385;0.9389;1.5113
0.0040;-0.0287;0.9369;0.9373;1.7635
0.0044;-0.0287;0.9370;0.9375;2.0157
0.0049;-0.0292;0.9375;0.9380;2.2677
0.0046;-0.0286;0.9379;0.9383;2.5197
0.0056;-0.0287;0.9371;0.9376;2.7719
0.0045;-0.0287;0.9363;0.9367;3.0240
0.0052;-0.0289;0.9353;0.9358;3.2759
0.0048;-0.0282;0.9362;0.9366;3.5276
0.0051;-0.0305;0.9369;0.9374;3.7794
0.0044;-0.0286;0.9366;0.9371;4.0316
0.0040;-0.0278;0.9373;0.9377;4.2837
0.0054;-0.0282;0.9366;0.9371;4.5357
0.0052;-0.0294;0.9373;0.9377;4.7889
0.0046;-0.0282;0.9355;0.9360;5.0409
0.0044;-0.0280;0.9351;0.9355;5.2926
0.0044;-0.0284;0.9386;0.9390;5.5445
0.0046;-0.0293;0.9365;0.9370;5.7964
0.0050;-0.0289;0.9380;0.9384;6.0486
0.0043;-0.0289;0.9374;0.9378;6.3009
0.0050;-0.0298;0.9382;0.9387;6.5531
0.0050;-0.0284;0.9358;0.9362;6.8054
0.0045;-0.0289;0.9369;0.9373;7.0575
0.0054;-0.0286;0.9371;0.9376;7.3096
0.0051;-0.0292;0.9362;0.9366;7.5617
0.0054;-0.0278;0.9376;0.9381;7.8140
0.0042;-0.0287;0.9364;0.9368;8.0662
0.0045;-0.0284;0.9363;0.9367;8.3180
0.0055;-0.0292;0.9359;0.9364;8.5698
0.0054;-0.0292;0.9373;0.9377;8.8218
0.0045;-0.0304;0.9362;0.9367;9.0740
0.0048;-0.0288;0.9382;0.9387;9.3262
0.0044;-0.0276;0.9369;0.9373;9.5786
0.0050;-0.0283;0.9369;0.9373;9.8308
0.0042;-0.0292;0.9370;0.9375;10.0830
0.0044;-0.0286;0.9354;0.9359;10.3353
0.0048;-0.0289;0.9368;0.9372;10.5878
0.0042;-0.0286;0.9366;0.9371;10.8397
0.0050;-0.0286;0.9360;0.9365;11.0917
0.0052;-0.0291;0.9380;0.9385;11.3439
0.0038;-0.0282;0.9364;0.9368;11.5961
0.0049;-0.0288;0.9365;0.9370;11.8483
0.0037;-0.0288;0.9377;0.9382;12.1007
0.0046;-0.0288;0.9358;0.9362;12.3528
0.0044;-0.0286;0.9363;0.9367;12.6049
0.0045;-0.0282;0.9370;0.9374;12.8570
0.0054;-0.0294;0.9365;0.9370;13.1091
0.0049;-0.0272;0.9376;0.9380;13.3624
0.0050;-0.0288;0.9370;0.9375;13.6145
0.0051;-0.0289;0.9366;0.9371;13.8667
0.0052;-0.0291;0.9379;0.9383;14.1188
0.0049;-0.0292;0.9366;0.9371;14.3710
0.0043;-0.0287;0.9362;0.9366;14.6231
0.0046;-0.0284;0.9358;0.9362;14.8752
0.0054;-0.0284;0.9360;0.9365;15.1274
0.0045;-0.0289;0.9364;0.9369;15.3796
0.0052;-0.0284;0.9362;0.9366;15.6318
0.0045;-0.0286;0.9377;0.9382;15.8839
0.0049;-0.0286;0.9362;0.9366;16.1359
0.0045;-0.0293;0.9375;0.9380;16.3877
0.0049;-0.0292;0.9359;0.9364;16.6404
0.0051;-0.0289;0.9368;0.9372;16.8925
0.0060;-0.0283;0.9359;0.9364;17.1447
0.0056;-0.0283;0.9373;0.9377;17.3969
0.0051;-0.0288;0.9373;0.9377;17.6491
0.0052;-0.0289;0.9366;0.9371;17.9013
0.0048;-0.0283;0.9360;0.9365;18.1535
0.0046;-0.0282;0.9364;0.9368;18.4057
0.0054;-0.0288;0.9363;0.9367;18.6579
0.0050;-0.0287;0.9358;0.9362;18.9106
0.0038;-0.0277;0.9349;0.9354;19.1674
0.0043;-0.0278;0.9364;0.9368;19.4199
0.0049;-0.0286;0.9377;0.9382;19.6720
0.0056;-0.0289;0.9373;0.9377;19.9241
0.0040;-0.0287;0.9354;0.9359;20.1761
0.0048;-0.0286;0.9362;0.9366;20.4329
0.0061;-0.0295;0.9366;0.9371;20.6904
0.0045;-0.0295;0.9373;0.9377;20.9462
0.0044;-0.0292;0.9360;0.9365;21.1987
0.0040;-0.0282;0.9381;0.9385;21.4513
0.0039;-0.0284;0.9355;0.9360;21.7035
0.0040;-0.0292;0.9363;0.9367;21.9558
0.0048;-0.0284;0.9368;0.9372;22.2081
0.0040;-0.0289;0.9365;0.9370;22.4602
0.0051;-0.0284;0.9376;0.9381;22.7122
0.0037;-0.0287;0.9374;0.9378;22.9640
0.0046;-0.0287;0.9366;0.9371;23.2160
0.0052;-0.0278;0.9368;0.9372;23.4683
0.0045;-0.0291;0.9373;0.9377;23.7206
0.0048;-0.0295;0.9358;0.9363;23.9727
0.0049;-0.0286;0.9359;0.9364;24.2249
0.0051;-0.0281;0.9366;0.9371;24.4770
0.0042;-0.0287;0.9358;0.9362;24.7291
0.0045;-0.0289;0.9375;0.9380;24.9811
0.0045;-0.0282;0.9365;0.9370;25.2331
0.0050;-0.0291;0.9362;0.9366;25.4855
0.0045;-0.0297;0.9364;0.9369;25.7377
0.0050;-0.0291;0.9355;0.9360;25.9900
0.0046;-0.0288;0.9360;0.9365;26.2423
0.0046;-0.0292;0.9375;0.9380;26.4949
0.0051;-0.0291;0.9368;0.9372;26.7472
0.0052;-0.0291;0.9357;0.9361;26.9993
0.0039;-0.0293;0.9370;0.9375;27.2514
0.0042;-0.0286;0.9362;0.9366;27.5086
0.0051;-0.0287;0.9366;0.9371;27.7607
0.0044;-0.0293;0.9365;0.9370;28.0128
0.0043;-0.0281;0.9363;0.9367;28.2649
0.0046;-0.0283;0.9353;0.9357;28.5187
0.0049;-0.0283;0.9364;0.9368;28.7709
0.0048;-0.0283;0.9354;0.9359;29.0229
0.0046;-0.0281;0.9357;0.9361;29.2753
0.0049;-0.0289;0.9358;0.9363;29.5351
0.0044;-0.0289;0.9348;0.9353;29.7868
0.0048;-0.0295;0.9366;0.9371;30.0387
0.0049;-0.0294;0.9365;0.9370;30.2906
0.0044;-0.0291;0.9357;0.9361;30.5427
0.0042;-0.0289;0.9358;0.9362;30.7948
0.0039;-0.0292;0.9359;0.9364;31.0470
0.0044;-0.0289;0.9380;0.9384;31.2992
0.0056;-0.0282;0.9368;0.9372;31.5513
0.0050;-0.0292;0.9357;0.9361;31.8036
0.0050;-0.0293;0.9376;0.9381;32.0555
0.0049;-0.0294;0.9353;0.9358;32.3074
0.0034;-0.0291;0.9359;0.9364;32.5595
0.0056;-0.0283;0.9348;0.9353;32.8120
0.0045;-0.0293;0.9359;0.9364;33.0642
0.0048;-0.0288;0.9355;0.9360;33.3165
0.0050;-0.0291;0.9373;0.9377;33.5688
0.0050;-0.0291;0.9359;0.9364;33.8208
0.0046;-0.0289;0.9359;0.9364;34.0728
0.0048;-0.0282;0.9354;0.9359;34.3247
0.0052;-0.0293;0.9357;0.9361;34.5768
0.0044;-0.0299;0.9360;0.9365;34.8291
0.0052;-0.0287;0.9362;0.9366;35.0814
0.0038;-0.0293;0.9373;0.9377;35.3337
0.0046;-0.0288;0.9380;0.9384;35.5859
0.0050;-0.0282;0.9371;0.9376;35.8382
0.0045;-0.0282;0.9362;0.9366;36.0904
0.0048;-0.0284;0.9357;0.9361;36.3429
0.0054;-0.0292;0.9369;0.9374;36.5949
0.0044;-0.0287;0.9359;0.9364;36.8476
0.0040;-0.0281;0.9358;0.9362;37.0999
0.0050;-0.0287;0.9357;0.9361;37.3521
