ax(g);ay(g);az(g);accRMS(g);time(s)
0.0054;-0.0293;0.9362;0.9366;0.0000
0.0049;-0.0282;0.9369;0.9373;0.5050
0.0050;-0.0293;0.9365;0.9370;0.7569
0.0051;-0.0280;0.9346;0.9350;1.0089
0.0045;-0.0277;0.9374;0.9378;1.2610
0.0039;-0.0293;0.9355;0.9360;1.5130
0.0046;-0.0295;0.9366;0.9371;1.7651
0.0040;-0.0288;0.9364;0.9369;2.0171
0.0048;-0.0287;0.9366;0.9371;2.2691
0.0055;-0.0289;0.9370;0.9375;2.5212
0.0049;-0.0289;0.9347;0.9352;2.7732
0.0042;-0.0287;0.9386;0.9390;3.0252
0.0051;-0.0295;0.9369;0.9374;3.2772
0.0054;-0.0291;0.9365;0.9370;3.5294
0.0051;-0.0291;0.9363;0.9367;3.7814
0.0054;-0.0292;0.9371;0.9376;4.0334
0.0054;-0.0284;0.9369;0.9373;4.2853
0.0046;-0.0292;0.9365;0.9370;4.5373
0.0050;-0.0292;0.9373;0.9377;4.7893
0.0045;-0.0291;0.9368;0.9372;5.0413
0.0054;-0.0288;0.9370;0.9375;5.2933
0.0042;-0.0288;0.9369;0.9373;5.5453
0.0050;-0.0286;0.9363;0.9367;5.7973
0.0044;-0.0288;0.9346;0.9350;6.0493
0.0048;-0.0293;0.9374;0.9378;6.3013
0.0050;-0.0291;0.9369;0.9374;6.5533
0.0051;-0.0291;0.9368;0.9372;6.8052
0.0052;-0.0284;0.9371;0.9376;7.0568
0.0048;-0.0283;0.9357;0.9361;7.3085
0.0045;-0.0284;0.9351;0.9355;7.5603
0.0044;-0.0291;0.9375;0.9380;7.8124
0.0049;-0.0291;0.9364;0.9369;8.0643
0.0056;-0.0293;0.9348;0.9353;8.3163
0.0046;-0.0287;0.9366;0.9371;8.5682
0.0050;-0.0287;0.9364;0.9369;8.8202
0.0054;-0.0294;0.9360;0.9365;9.0722
0.0051;-0.0289;0.9365;0.9370;9.3241
0.0048;-0.0291;0.9368;0.9372;9.5761
0.0046;-0.0289;0.9390;0.9394;9.8281
0.0046;-0.0291;0.9375;0.9380;10.0800
0.0060;-0.0289;0.9366;0.9371;10.3321
0.0040;-0.0289;0.9363;0.9367;10.5841
0.0055;-0.0286;0.9362;0.9366;10.8360
0.0048;-0.0281;0.9379;0.9383;11.0880
0.0057;-0.0288;0.9363;0.9367;11.3400
0.0052;-0.0289;0.9358;0.9363;11.5920
0.0045;-0.0295;0.9369;0.9374;11.8440
0.0051;-0.0288;0.9374;0.9378;12.0960
0.0054;-0.0292;0.9351;0.9355;12.3480
0.0051;-0.0297;0.9384;0.9388;12.6001
0.0048;-0.0283;0.9381;0.9385;12.8521
0.0048;-0.0284;0.9357;0.9361;13.1041
0.0050;-0.0283;0.9369;0.9373;13.3561
0.0046;-0.0292;0.9365;0.9370;13.6081
0.0043;-0.0288;0.9374;0.9378;13.8602
0.0048;-0.0298;0.9368;0.9373;14.1122
0.0050;-0.0286;0.9360;0.9365;14.3642
0.0048;-0.0289;0.9358;0.9363;14.6163
0.0051;-0.0294;0.9369;0.9374;14.8683
