ax(g);ay(g);az(g);accRMS(g);time(s)
-0.0109;-0.0410;1.0042;1.0050;0.0000
-0.0101;-0.0411;1.0057;1.0066;0.5104
-0.0115;-0.0406;1.0043;1.0052;0.7656
-0.0111;-0.0410;1.0034;1.0043;1.0210
-0.0111;-0.0394;1.0054;1.0062;1.2763
-0.0109;-0.0400;1.0052;1.0061;1.5315
-0.0111;-0.0404;1.0042;1.0050;1.7869
-0.0121;-0.0404;1.0059;1.0067;2.0422
-0.0109;-0.0403;1.0039;1.0048;2.2977
-0.0112;-0.0394;1.0055;1.0063;2.5531
-0.0114;-0.0399;1.0050;1.0059;2.8084
-0.0112;-0.0406;1.0045;1.0054;3.0637
-0.0110;-0.0411;1.0044;1.0053;3.3189
-0.0111;-0.0397;1.0045;1.0054;3.5741
-0.0117;-0.0404;1.0049;1.0058;3.8293
-0.0106;-0.0408;1.0048;1.0056;4.0848
-0.0105;-0.0402;1.0044;1.0053;4.3409
-0.0110;-0.0398;1.0038;1.0046;4.5965
-0.0114;-0.0400;1.0049;1.0057;4.8517
-0.0110;-0.0410;1.0061;1.0070;5.1069
-0.0106;-0.0405;1.0037;1.0045;5.3605
-0.0106;-0.0393;1.0044;1.0052;5.6140
-0.0106;-0.0414;1.0045;1.0054;5.8674
-0.0123;-0.0406;1.0044;1.0053;6.1208
-0.0105;-0.0403;1.0046;1.0055;6.3742
-0.0111;-0.0399;1.0059;1.0067;6.6280
-0.0115;-0.0403;1.0050;1.0059;6.8834
-0.0126;-0.0404;1.0039;1.0048;7.1387
-0.0100;-0.0394;1.0046;1.0055;7.3939
-0.0103;-0.0411;1.0049;1.0058;7.6492
-0.0098;-0.0400;1.0044;1.0052;7.9043
-0.0115;-0.0406;1.0046;1.0055;8.1578
-0.0109;-0.0402;1.0038;1.0046;8.4111
-0.0112;-0.0405;1.0040;1.0049;8.6649
-0.0116;-0.0403;1.0039;1.0048;8.9201
-0.0107;-0.0403;1.0043;1.0051;9.1756
-0.0106;-0.0403;1.0050;1.0059;9.4310
-0.0111;-0.0403;1.0048;1.0056;9.6864
-0.0112;-0.0408;1.0051;1.0060;9.9416
-0.0112;-0.0398;1.0056;1.0065;10.1950
-0.0110;-0.0398;1.0054;1.0062;10.4487
-0.0115;-0.0411;1.0052;1.0062;10.7043
-0.0110;-0.0405;1.0042;1.0050;10.9596
-0.0109;-0.0403;1.0056;1.0065;11.2129
-0.0111;-0.0400;1.0043;1.0051;11.4665
-0.0107;-0.0397;1.0049;1.0057;11.7202
-0.0112;-0.0402;1.0038;1.0047;11.9736
-0.0107;-0.0405;1.0043;1.0051;12.2270
-0.0110;-0.0409;1.0061;1.0070;12.4806
-0.0114;-0.0403;1.0038;1.0047;12.7348
-0.0109;-0.0394;1.0037;1.0045;12.9883
-0.0109;-0.0398;1.0040;1.0049;13.2418
-0.0114;-0.0392;1.0039;1.0047;13.4952
-0.0099;-0.0404;1.0043;1.0051;13.7492
-0.0118;-0.0405;1.0034;1.0043;14.0026
-0.0106;-0.0399;1.0048;1.0056;14.2561
-0.0110;-0.0396;1.0056;1.0065;14.5095
-0.0120;-0.0405;1.0054;1.0063;14.7630
-0.0111;-0.0403;1.0046;1.0055;15.0165
-0.0105;-0.0397;1.0044;1.0052;15.2700
-0.0105;-0.0413;1.0048;1.0057;15.5234
-0.0106;-0.0408;1.0040;1.0049;15.7772
-0.0115;-0.0399;1.0059;1.0067;16.0326
-0.0107;-0.0404;1.0039;1.0048;16.2861
-0.0109;-0.0403;1.0048;1.0056;16.5398
-0.0109;-0.0408;1.0045;1.0054;16.7934
-0.0112;-0.0399;1.0051;1.0060;17.0471
-0.0103;-0.0399;1.0051;1.0060;17.3006
-0.0112;-0.0404;1.0035;1.0044;17.5541
-0.0104;-0.0403;1.0042;1.0050;17.8077
