ax(g);ay(g);az(g);accRMS(g);time(s)
0.0189;-0.0072;1.0031;1.0033;0.0000
0.0190;-0.0073;1.0033;1.0035;0.5038
0.0200;-0.0076;1.0035;1.0038;0.7558
0.0186;-0.0078;1.0026;1.0028;1.0078
0.0192;-0.0082;1.0046;1.0049;1.2598
0.0194;-0.0081;1.0038;1.0040;1.5118
0.0189;-0.0082;1.0043;1.0045;1.7638
0.0193;-0.0079;1.0046;1.0049;2.0157
0.0189;-0.0077;1.0021;1.0023;2.2678
0.0190;-0.0077;1.0037;1.0039;2.5197
0.0189;-0.0081;1.0043;1.0045;2.7717
0.0209;-0.0078;1.0038;1.0040;3.0237
0.0194;-0.0083;1.0031;1.0033;3.2757
0.0195;-0.0079;1.0043;1.0045;3.5277
0.0195;-0.0077;1.0039;1.0041;3.7797
0.0197;-0.0084;1.0028;1.0030;4.0317
0.0193;-0.0071;1.0027;1.0029;4.2837
0.0190;-0.0083;1.0044;1.0046;4.5357
0.0190;-0.0067;1.0042;1.0044;4.7877
0.0188;-0.0071;1.0039;1.0041;5.0397
0.0198;-0.0074;1.0038;1.0040;5.2919
0.0195;-0.0073;1.0052;1.0055;5.5439
0.0194;-0.0074;1.0028;1.0030;5.7960
0.0181;-0.0079;1.0028;1.0030;6.0480
0.0189;-0.0081;1.0037;1.0039;6.3000
0.0199;-0.0079;1.0029;1.0032;6.5520
0.0184;-0.0076;1.0027;1.0029;6.8040
0.0199;-0.0081;1.0026;1.0028;7.0561
0.0195;-0.0078;1.0042;1.0044;7.3081
0.0190;-0.0078;1.0021;1.0023;7.5602
0.0190;-0.0071;1.0033;1.0035;7.8124
0.0199;-0.0078;1.0033;1.0035;8.0644
0.0197;-0.0079;1.0039;1.0041;8.3165
0.0188;-0.0077;1.0027;1.0029;8.5685
0.0190;-0.0073;1.0020;1.0022;8.8205
0.0190;-0.0078;1.0046;1.0048;9.0725
0.0201;-0.0082;1.0039;1.0041;9.3245
0.0189;-0.0079;1.0044;1.0046;9.5765
0.0193;-0.0068;1.0042;1.0044;9.8285
0.0197;-0.0079;1.0037;1.0039;10.0805
0.0193;-0.0077;1.0031;1.0033;10.3325
