ax(g);ay(g);az(g);accRMS(g);time(s)
-0.0099;-0.0398;0.9996;1.0005;0.0000
-0.0096;-0.0414;1.0011;1.0020;0.5075
-0.0109;-0.0402;1.0005;1.0014;0.7611
-0.0103;-0.0413;1.0009;1.0018;1.0163
-0.0103;-0.0417;1.0012;1.0021;1.2717
-0.0110;-0.0410;1.0027;1.0036;1.5270
-0.0105;-0.0409;1.0016;1.0025;1.7822
-0.0098;-0.0405;1.0005;1.0014;2.0374
-0.0106;-0.0414;1.0006;1.0015;2.2926
-0.0106;-0.0400;0.9995;1.0004;2.5459
-0.0109;-0.0408;1.0010;1.0019;2.7993
-0.0112;-0.0404;1.0028;1.0037;3.0530
-0.0114;-0.0404;1.0024;1.0033;3.3084
-0.0105;-0.0396;1.0024;1.0033;3.5636
-0.0098;-0.0405;1.0012;1.0021;3.8189
-0.0105;-0.0415;1.0013;1.0023;4.0745
-0.0094;-0.0408;1.0010;1.0019;4.3301
-0.0098;-0.0400;1.0001;1.0010;4.5854
-0.0105;-0.0405;1.0005;1.0014;4.8406
-0.0100;-0.0405;1.0016;1.0025;5.0960
-0.0100;-0.0408;1.0017;1.0026;5.3513
-0.0101;-0.0420;1.0013;1.0023;5.6065
-0.0103;-0.0406;1.0015;1.0023;5.8618
-0.0112;-0.0410;1.0010;1.0019;6.1170
-0.0104;-0.0403;1.0010;1.0018;6.3723
-0.0099;-0.0404;1.0018;1.0027;6.6276
-0.0106;-0.0406;1.0007;1.0016;6.8828
-0.0107;-0.0402;1.0005;1.0014;7.1380
-0.0106;-0.0410;1.0010;1.0019;7.3934
-0.0106;-0.0408;0.9998;1.0006;7.6493
-0.0101;-0.0411;1.0001;1.0010;7.9030
-0.0101;-0.0405;1.0023;1.0032;8.1565
-0.0093;-0.0410;1.0028;1.0037;8.4099
-0.0098;-0.0410;1.0027;1.0036;8.6633
-0.0101;-0.0404;1.0013;1.0022;8.9168
-0.0096;-0.0399;1.0021;1.0029;9.1707
-0.0098;-0.0419;0.9994;1.0003;9.4242
-0.0100;-0.0410;1.0020;1.0028;9.6776
-0.0101;-0.0411;1.0024;1.0033;9.9326
-0.0104;-0.0399;1.0005;1.0013;10.1877
-0.0101;-0.0402;1.0015;1.0023;10.4416
-0.0100;-0.0410;1.0004;1.0013;10.6949
-0.0106;-0.0411;1.0026;1.0035;10.9485
-0.0114;-0.0410;1.0011;1.0020;11.2038
-0.0101;-0.0408;1.0026;1.0034;11.4590
-0.0100;-0.0408;0.9998;1.0006;11.7125
-0.0112;-0.0403;1.0007;1.0016;11.9659
-0.0099;-0.0409;1.0009;1.0017;12.2194
-0.0099;-0.0398;1.0010;1.0018;12.4730
-0.0094;-0.0404;1.0002;1.0011;12.7267
-0.0106;-0.0410;1.0015;1.0024;12.9821
-0.0100;-0.0406;1.0012;1.0021;13.2373
-0.0101;-0.0408;1.0013;1.0022;13.4927
-0.0101;-0.0406;1.0001;1.0010;13.7479
-0.0095;-0.0398;1.0012;1.0021;14.0033
-0.0106;-0.0403;1.0018;1.0027;14.2586
-0.0096;-0.0413;1.0022;1.0031;14.5140
-0.0101;-0.0415;1.0011;1.0020;14.7693
-0.0103;-0.0406;1.0013;1.0022;15.0248
-0.0101;-0.0409;1.0024;1.0033;15.2802
-0.0094;-0.0398;0.9998;1.0006;15.5354
-0.0100;-0.0408;1.0013;1.0022;15.7907
-0.0101;-0.0409;1.0024;1.0033;16.0459
-0.0105;-0.0402;1.0020;1.0028;16.3012
-0.0094;-0.0416;1.0004;1.0013;16.5565
-0.0098;-0.0411;1.0022;1.0031;16.8117
-0.0095;-0.0408;1.0016;1.0025;17.0669
-0.0103;-0.0405;1.0015;1.0023;17.3206
-0.0099;-0.0403;1.0007;1.0016;17.5739
-0.0106;-0.0410;1.0022;1.0031;17.8275
-0.0098;-0.0406;1.0009;1.0017;18.0828
-0.0106;-0.0405;1.0020;1.0028;18.3381
-0.0101;-0.0405;1.0020;1.0028;18.5933
-0.0109;-0.0400;1.0016;1.0024;18.8486
-0.0096;-0.0399;1.0009;1.0017;19.1038
-0.0110;-0.0405;1.0021;1.0030;19.3591
-0.0105;-0.0408;1.0005;1.0014;19.6143
-0.0111;-0.0399;1.0012;1.0021;19.8696
-0.0095;-0.0405;0.9998;1.0006;20.1248
-0.0100;-0.0416;1.0017;1.0026;20.3802
-0.0105;-0.0409;1.0018;1.0027;20.6354
-0.0099;-0.0405;1.0006;1.0015;20.8907
-0.0112;-0.0405;1.0016;1.0025;21.1460
-0.0096;-0.0403;1.0012;1.0021;21.4013
-0.0107;-0.0415;1.0017;1.0026;21.6566
-0.0107;-0.0402;1.0012;1.0021;21.9118
-0.0101;-0.0404;1.0015;1.0023;22.1670
-0.0105;-0.0399;1.0024;1.0033;22.4223
-0.0104;-0.0406;1.0007;1.0016;22.6775
-0.0094;-0.0409;1.0005;1.0014;22.9329
-0.0098;-0.0413;1.0001;1.0010;23.1881
-0.0095;-0.0403;1.0022;1.0031;23.4434
-0.0094;-0.0403;1.0026;1.0034;23.6986
-0.0104;-0.0404;1.0006;1.0015;23.9538
-0.0099;-0.0409;1.0006;1.0015;24.2091
-0.0100;-0.0405;1.0002;1.0011;24.4650
-0.0106;-0.0406;1.0015;1.0023;24.7187
-0.0096;-0.0409;1.0004;1.0012;24.9722
-0.0100;-0.0414;1.0013;1.0022;25.2275
-0.0110;-0.0409;1.0007;1.0016;25.4826
-0.0090;-0.0404;1.0015;1.0023;25.7466
-0.0103;-0.0408;1.0021;1.0030;26.0003
-0.0104;-0.0394;1.0012;1.0021;26.2565
-0.0104;-0.0408;1.0016;1.0025;26.5119
-0.0101;-0.0413;1.0023;1.0032;26.7672
-0.0106;-0.0411;1.0024;1.0033;27.0227
-0.0098;-0.0404;1.0010;1.0018;27.2780
-0.0105;-0.0406;1.0015;1.0023;27.5332
-0.0100;-0.0404;1.0009;1.0017;27.7885
-0.0098;-0.0415;1.0006;1.0015;28.0438
-0.0104;-0.0414;1.0018;1.0027;28.2991
-0.0107;-0.0408;1.0022;1.0031;28.5544
-0.0105;-0.0411;1.0022;1.0031;28.8098
-0.0114;-0.0406;1.0020;1.0028;29.0633
-0.0094;-0.0406;1.0017;1.0026;29.3167
-0.0101;-0.0411;1.0015;1.0024;29.5703
