-1.64058837891,0.984353027344,8.95497802734,6.1710133939,10.3208737988,-10.3208737988,-6.1710133939l,
0.682580566406,-0.241896972656,11.378737793,-1.21566468548,-3.4321357703,3.4321357703,1.21566468548l,
0.756826171875,-0.502954101562,7.59939697266,-3.76792325803,-5.6750160447,5.6750160447,3.76792325803l,
-1.4944921875,-2.78780273438,10.1309326172,-15.2286586406,8.09493817807,-8.09493817807,15.2286586406l,
-0.526904296875,0.0790356445313,10.4542602539,0.432606620931,2.88523598611,-2.88523598611,-0.432606620931l,
-2.47166015625,-4.42599609375,10.5261108398,-22.2614572332,12.2135812321,-12.2135812321,22.2614572332l,
-0.962797851563,-1.89685546875,9.49385742188,-11.2426285962,5.67923224118,-5.67923224118,11.2426285962l,
-0.352067871094,-1.46335693359,10.1453027344,-8.20285556472,1.9671700234,-1.9671700234,8.20285556472l,
-1.33163085938,-0.598754882812,7.7023828125,-4.38030184407,9.77972321403,-9.77972321403,4.38030184407l,
-1.43701171875,1.71722900391,10.6314916992,9.09403609563,7.60043052142,-7.60043052142,-9.09403609563l,
0.0934057617188,0.752036132813,11.7739160156,3.65457779941,-0.453609543553,0.453609543553,-3.65457779941l,
-1.21906494141,-1.02027832031,9.68545898437,-5.9666977914,7.13476949338,-7.13476949338,5.9666977914l,
-0.974772949219,-0.543669433594,10.8805737305,-2.8491262688,5.11302398971,-5.11302398971,2.8491262688l,
-1.76512939453,2.51716552734,10.2315234375,13.6278057741,9.51007774769,-9.51007774769,-13.6278057741l,
-1.60226806641,-1.77710449219,9.96328125,-9.98753768018,8.99632182091,-8.99632182091,9.98753768018l,
-1.25499023438,-1.05141357422,10.2770288086,-5.79866539673,6.92646287668,-6.92646287668,5.79866539673l,
-0.752036132813,-2.22018310547,8.32269287109,-14.8786347373,4.98964906735,-4.98964906735,14.8786347373l,
-0.696950683594,-3.34344726563,12.3008203125,-15.182798056,3.12954169047,-3.12954169047,15.182798056l,
-2.55788085937,-2.46687011719,11.4721435547,-11.8530700786,12.2970803945,-12.2970803945,11.8530700786l,
-2.41178466797,1.19511474609,9.05796386719,7.26593200249,14.7872569831,-14.7872569831,-7.26593200249l,
0.184416503906,-3.13747558594,9.06035888672,-19.0965854017,-1.10187196538,1.10187196538,19.0965854017l,
-3.33147216797,2.05971679688,8.75619140625,12.3994695113,20.3227045563,-20.3227045563,-12.3994695113l,
-1.06817871094,-3.81287109375,12.0565283203,-17.4852383186,4.82853501248,-4.82853501248,17.4852383186l,
0.225131835938,-2.97940429688,10.5620361328,-15.7496253044,-1.17523591655,1.17523591655,15.7496253044l,
0.684975585938,-2.18904785156,10.1309326172,-12.1658285951,-3.7810155625,3.7810155625,12.1658285951l,
-0.934057617188,0.467028808594,13.105546875,2.03576712171,4.07410997209,-4.07410997209,-2.03576712171l,
-0.395178222656,0.828676757813,10.3895947266,4.55699086588,2.17136081617,-2.17136081617,-4.55699086588l,
-2.16988769531,-2.05253173828,9.68066894531,-11.689019596,12.3676297787,-12.3676297787,11.689019596l,
-0.316142578125,1.10649902344,10.9739794922,5.75526435105,1.64182208755,-1.64182208755,-5.75526435105l,
2.38543945313,-1.37953125,9.82437011719,-7.77027746484,-13.5200780972,13.5200780972,7.77027746484l,
-2.29682373047,-0.787961425781,11.2158764648,-3.93721804433,11.5455178378,-11.5455178378,3.93721804433l,
-2.35430419922,3.15663574219,11.3715527344,15.2070440502,11.2818942546,-11.2818942546,-15.2070440502l,
1.00351318359,0.354462890625,7.04375244141,2.85211500106,-8.09817036562,8.09817036562,-2.85211500106l,
-0.668210449219,-4.19367919922,10.4734204102,-21.7816078642,3.38960915308,-3.38960915308,21.7816078642l,
1.16158447266,-0.97716796875,11.6757202148,-4.76067392074,-5.66183512117,5.66183512117,4.76067392074l,
