ax(g);ay(g);az(g);accRMS(g);time(s)
0.0013;0.0004;0.0004;0.0014;0.1078
0.0015;0.0004;0.0001;0.0015;0.1091
0.0015;0.0002;0.0002;0.0015;0.1103
0.0013;0.0002;0.0005;0.0014;0.1116
0.0012;0.0002;0.0006;0.0014;0.1129
0.0011;0.0002;0.0009;0.0014;0.1141
0.0010;0.0002;0.0009;0.0013;0.1154
0.0009;0.0001;0.0010;0.0013;0.1167
0.0009;0.0000;0.0007;0.0011;0.1190
0.0007;-0.0001;0.0006;0.0010;0.1203
0.0009;-0.0002;0.0007;0.0012;0.1237
0.0009;-0.0002;0.0009;0.0012;0.1249
0.0006;-0.0002;0.0007;0.0010;0.1262
0.0006;-0.0001;0.0007;0.0010;0.1285
0.0006;-0.0001;0.0006;0.0009;0.1298
0.0005;-0.0001;0.0006;0.0008;0.1311
0.0004;-0.0001;0.0006;0.0007;0.1323
0.0004;0.0000;0.0006;0.0007;0.1336
0.0005;0.0000;0.0007;0.0009;0.1349
0.0004;-0.0001;0.0012;0.0013;0.1362
0.0002;-0.0002;0.0013;0.0014;0.1374
0.0001;-0.0001;0.0013;0.0014;0.1398
-0.0001;0.0001;0.0015;0.0015;0.1410
-0.0002;0.0002;0.0016;0.0016;0.1423
-0.0002;0.0004;0.0017;0.0018;0.1436
-0.0002;0.0004;0.0016;0.0016;0.1448
-0.0001;0.0002;0.0015;0.0015;0.1461
-0.0001;0.0002;0.0013;0.0014;0.1474
-0.0001;0.0002;0.0012;0.0013;0.1486
0.0000;0.0002;0.0011;0.0011;0.1499
0.0000;0.0001;0.0009;0.0009;0.1512
0.0000;0.0000;0.0007;0.0007;0.1524
-0.0001;0.0000;0.0007;0.0007;0.1537
-0.0001;0.0000;0.0009;0.0009;0.1550
0.0000;0.0000;0.0011;0.0011;0.1562
0.0001;-0.0001;0.0013;0.0014;0.1575
0.0001;-0.0001;0.0012;0.0012;0.1588
0.0002;-0.0002;0.0007;0.0008;0.1601
0.0004;-0.0001;0.0007;0.0008;0.1615
0.0005;-0.0001;0.0006;0.0008;0.1627
0.0004;-0.0002;0.0005;0.0007;0.1651
0.0002;-0.0002;0.0007;0.0008;0.1664
0.0002;-0.0004;0.0011;0.0012;0.1677
0.0002;-0.0006;0.0015;0.0016;0.1691
0.0004;-0.0009;0.0015;0.0017;0.1705
0.0004;-0.0010;0.0016;0.0019;0.1718
0.0004;-0.0012;0.0017;0.0021;0.1731
0.0005;-0.0013;0.0015;0.0020;0.1743
0.0006;-0.0012;0.0015;0.0020;0.1766
0.0006;-0.0011;0.0016;0.0020;0.1779
0.0006;-0.0011;0.0018;0.0022;0.1793
0.0007;-0.0010;0.0017;0.0021;0.1805
0.0009;-0.0009;0.0017;0.0021;0.1818
0.0011;-0.0009;0.0016;0.0021;0.1831
0.0010;-0.0009;0.0016;0.0020;0.1843
0.0009;-0.0011;0.0016;0.0021;0.1888
0.0009;-0.0006;0.0016;0.0019;0.1938
0.0010;-0.0005;0.0017;0.0020;0.1958
0.0011;-0.0004;0.0017;0.0021;0.1974
0.0011;-0.0002;0.0015;0.0018;0.1992
0.0011;-0.0002;0.0016;0.0019;0.2006
0.0010;-0.0002;0.0016;0.0019;0.2020
0.0009;-0.0001;0.0013;0.0016;0.2033
0.0009;0.0000;0.0012;0.0015;0.2047
0.0010;0.0001;0.0007;0.0012;0.2060
0.0010;0.0002;0.0006;0.0012;0.2074
0.0010;0.0002;0.0005;0.0011;0.2090
0.0011;0.0002;0.0007;0.0013;0.2105
0.0011;0.0001;0.0011;0.0016;0.2123
0.0010;0.0000;0.0010;0.0014;0.2140
0.0010;-0.0001;0.0007;0.0012;0.2157
0.0009;-0.0002;0.0006;0.0011;0.2171
0.0007;-0.0001;0.0005;0.0009;0.2186
0.0010;0.0000;0.0004;0.0010;0.2200
0.0011;0.0000;0.0004;0.0012;0.2214
0.0011;0.0002;0.0004;0.0012;0.2227
0.0013;0.0004;0.0004;0.0014;0.2241
0.0013;0.0002;0.0004;0.0014;0.2265
0.0012;0.0001;0.0002;0.0013;0.2279
0.0011;0.0002;0.0001;0.0011;0.2307
0.0011;0.0001;-0.0004;0.0012;0.2336
0.0010;0.0002;-0.0005;0.0011;0.2350
0.0007;0.0004;-0.0002;0.0009;0.2365
0.0010;0.0004;-0.0002;0.0011;0.2380
0.0010;0.0002;-0.0002;0.0010;0.2396
0.0007;0.0001;-0.0001;0.0008;0.2412
0.0006;0.0001;0.0001;0.0006;0.2438
0.0004;0.0001;-0.0001;0.0004;0.2451
0.0002;0.0000;-0.0004;0.0004;0.2464
0.0002;0.0000;-0.0006;0.0007;0.2477
0.0001;0.0002;-0.0007;0.0008;0.2492
0.0001;0.0005;-0.0010;0.0011;0.2506
0.0000;0.0005;-0.0011;0.0012;0.2520
-0.0001;0.0005;-0.0012;0.0013;0.2543
-0.0002;0.0006;-0.0013;0.0015;0.2557
-0.0004;0.0007;-0.0013;0.0016;0.2570
-0.0004;0.0007;-0.0011;0.0014;0.2582
-0.0004;0.0009;-0.0009;0.0013;0.2610
-0.0004;0.0010;-0.0010;0.0014;0.2631
-0.0002;0.0010;-0.0009;0.0013;0.2645
-0.0001;0.0010;-0.0009;0.0013;0.2658
0.0000;0.0010;-0.0009;0.0013;0.2670
-0.0001;0.0010;-0.0007;0.0012;0.2683
0.0000;0.0010;-0.0006;0.0012;0.2697
-0.0002;0.0010;-0.0004;0.0011;0.2711
-0.0002;0.0011;-0.0002;0.0012;0.2727
0.0001;0.0011;0.0002;0.0011;0.2742
0.0002;0.0010;0.0004;0.0011;0.2756
0.0004;0.0009;0.0004;0.0010;0.2769
0.0004;0.0009;0.0000;0.0009;0.2783
0.0004;0.0007;-0.0001;0.0008;0.2798
0.0004;0.0006;0.0000;0.0007;0.2811
0.0002;0.0006;0.0002;0.0007;0.2825
0.0001;0.0006;0.0005;0.0008;0.2839
0.0000;0.0005;0.0005;0.0007;0.2854
0.0000;0.0004;0.0005;0.0006;0.2870
0.0001;0.0006;0.0006;0.0009;0.2886
0.0000;0.0005;0.0006;0.0008;0.2901
-0.0001;0.0005;0.0006;0.0008;0.2917
-0.0001;0.0005;0.0005;0.0007;0.2933
-0.0001;0.0006;0.0005;0.0008;0.2958
0.0001;0.0006;0.0004;0.0007;0.2973
0.0002;0.0004;0.0005;0.0007;0.2990
0.0001;0.0004;0.0006;0.0007;0.3007
0.0000;0.0002;0.0007;0.0008;0.3022
0.0000;0.0001;0.0007;0.0007;0.3037
-0.0001;0.0001;0.0007;0.0008;0.3050
-0.0001;0.0001;0.0009;0.0009;0.3064
0.0000;0.0001;0.0010;0.0010;0.3090
0.0001;-0.0001;0.0010;0.0010;0.3103
0.0002;-0.0002;0.0009;0.0009;0.3126
0.0002;-0.0005;0.0009;0.0010;0.3145
0.0004;-0.0006;0.0006;0.0009;0.3159
0.0004;-0.0007;0.0001;0.0008;0.3171
0.0004;-0.0006;0.0000;0.0007;0.3185
0.0004;-0.0006;-0.0001;0.0007;0.3198
0.0004;-0.0005;-0.0004;0.0007;0.3210
0.0007;-0.0004;-0.0006;0.0010;0.3223
0.0009;-0.0004;-0.0007;0.0012;0.3236
0.0010;-0.0002;-0.0007;0.0012;0.3248
0.0011;-0.0001;-0.0007;0.0013;0.3261
0.0011;-0.0002;-0.0009;0.0014;0.3274
0.0012;-0.0001;-0.0009;0.0015;0.3297
0.0013;0.0000;-0.0010;0.0017;0.3310
0.0013;-0.0001;-0.0011;0.0017;0.3323
0.0013;-0.0001;-0.0012;0.0018;0.3335
0.0012;-0.0001;-0.0012;0.0017;0.3348
0.0013;0.0001;-0.0007;0.0015;0.3372
0.0012;0.0002;-0.0006;0.0014;0.3385
0.0011;0.0002;-0.0006;0.0013;0.3398
0.0011;0.0000;-0.0006;0.0013;0.3410
0.0011;-0.0001;-0.0006;0.0013;0.3423
0.0012;-0.0002;-0.0006;0.0014;0.3436
0.0011;-0.0002;-0.0007;0.0013;0.3448
0.0011;-0.0004;-0.0009;0.0014;0.3461
0.0010;-0.0006;-0.0009;0.0014;0.3474
0.0009;-0.0006;-0.0007;0.0013;0.3487
0.0009;-0.0006;-0.0009;0.0014;0.3500
0.0010;-0.0006;-0.0012;0.0017;0.3513
0.0011;-0.0006;-0.0012;0.0018;0.3526
0.0011;-0.0004;-0.0011;0.0016;0.3549
0.0010;-0.0001;-0.0011;0.0015;0.3562
0.0010;-0.0001;-0.0010;0.0014;0.3575
0.0009;-0.0001;-0.0009;0.0012;0.3589
0.0009;0.0000;-0.0007;0.0011;0.3602
0.0010;0.0000;-0.0006;0.0012;0.3615
0.0011;0.0000;-0.0006;0.0013;0.3649
0.0011;0.0004;-0.0009;0.0014;0.3661
0.0012;0.0005;-0.0006;0.0014;0.3674
0.0012;0.0006;-0.0004;0.0014;0.3687
0.0013;0.0007;-0.0002;0.0015;0.3700
0.0013;0.0007;-0.0005;0.0016;0.3712
0.0015;0.0006;-0.0007;0.0017;0.3725
0.0015;0.0005;-0.0007;0.0017;0.3738
0.0013;0.0005;-0.0007;0.0016;0.3750
0.0012;0.0006;-0.0006;0.0015;0.3763
0.0011;0.0005;-0.0005;0.0013;0.3775
0.0011;0.0005;-0.0004;0.0013;0.3789
0.0010;0.0004;-0.0004;0.0011;0.3803
0.0010;0.0004;-0.0002;0.0011;0.3816
0.0009;0.0005;-0.0001;0.0010;0.3829
0.0007;0.0005;0.0000;0.0009;0.3841
0.0009;0.0005;0.0001;0.0010;0.3854
0.0007;0.0005;0.0004;0.0010;0.3867
0.0007;0.0005;0.0006;0.0011;0.3879
0.0009;0.0006;0.0007;0.0013;0.3892
0.0010;0.0007;0.0005;0.0013;0.3905
0.0010;0.0009;0.0005;0.0014;0.3918
0.0010;0.0009;0.0002;0.0013;0.3930
0.0011;0.0009;0.0001;0.0014;0.3943
0.0012;0.0007;0.0002;0.0014;0.3955
0.0013;0.0009;0.0001;0.0016;0.3968
0.0013;0.0009;0.0002;0.0016;0.3991
0.0011;0.0006;0.0002;0.0013;0.4004
0.0010;0.0007;0.0004;0.0013;0.4017
0.0010;0.0009;0.0004;0.0013;0.4029
0.0009;0.0006;0.0004;0.0011;0.4042
0.0007;0.0006;0.0004;0.0010;0.4055
0.0007;0.0005;0.0005;0.0010;0.4067
0.0007;0.0004;0.0007;0.0011;0.4080
0.0007;0.0005;0.0009;0.0012;0.4093
0.0006;0.0005;0.0007;0.0011;0.4106
0.0007;0.0006;0.0007;0.0012;0.4118
0.0007;0.0005;0.0007;0.0011;0.4131
0.0007;0.0006;0.0010;0.0014;0.4143
0.0006;0.0007;0.0011;0.0015;0.4156
0.0006;0.0007;0.0012;0.0015;0.4169
0.0007;0.0009;0.0012;0.0017;0.4181
0.0005;0.0007;0.0013;0.0016;0.4194
0.0004;0.0006;0.0015;0.0016;0.4207
0.0004;0.0006;0.0016;0.0017;0.4219
0.0002;0.0005;0.0013;0.0014;0.4232
0.0001;0.0004;0.0012;0.0013;0.4244
0.0001;0.0004;0.0011;0.0012;0.4257
0.0000;0.0004;0.0009;0.0009;0.4270
0.0000;0.0001;0.0006;0.0006;0.4282
-0.0004;0.0000;0.0006;0.0007;0.4306
-0.0005;0.0000;0.0006;0.0008;0.4318
-0.0005;0.0000;0.0007;0.0009;0.4331
-0.0005;0.0000;0.0009;0.0010;0.4344
-0.0004;0.0002;0.0010;0.0011;0.4367
-0.0004;0.0004;0.0012;0.0013;0.4379
-0.0001;0.0004;0.0013;0.0014;0.4393
0.0000;0.0004;0.0012;0.0013;0.4405
0.0001;0.0004;0.0012;0.0013;0.4418
0.0001;0.0004;0.0013;0.0014;0.4431
0.0000;0.0004;0.0010;0.0010;0.4443
0.0001;0.0004;0.0010;0.0011;0.4456
0.0001;0.0004;0.0011;0.0012;0.4468
0.0000;0.0004;0.0012;0.0013;0.4481
0.0000;0.0006;0.0016;0.0017;0.4494
0.0000;0.0007;0.0017;0.0019;0.4506
-0.0001;0.0007;0.0016;0.0018;0.4519
-0.0002;0.0009;0.0013;0.0016;0.4532
-0.0001;0.0009;0.0010;0.0013;0.4544
0.0000;0.0010;0.0011;0.0015;0.4568
0.0000;0.0010;0.0013;0.0017;0.4580
0.0000;0.0007;0.0016;0.0017;0.4593
0.0000;0.0009;0.0017;0.0019;0.4606
0.0001;0.0009;0.0017;0.0019;0.4619
0.0000;0.0009;0.0017;0.0019;0.4631
0.0001;0.0006;0.0018;0.0019;0.4644
0.0002;0.0004;0.0018;0.0019;0.4657
0.0002;0.0002;0.0020;0.0020;0.4669
0.0002;0.0001;0.0017;0.0017;0.4682
0.0002;0.0001;0.0016;0.0016;0.4716
0.0002;0.0001;0.0015;0.0015;0.4729
0.0002;0.0004;0.0017;0.0018;0.4741
0.0002;0.0007;0.0018;0.0020;0.4754
0.0004;0.0007;0.0016;0.0018;0.4779
0.0002;0.0005;0.0016;0.0017;0.4792
0.0001;0.0004;0.0015;0.0015;0.4816
0.0000;0.0004;0.0013;0.0014;0.4828
-0.0001;0.0004;0.0012;0.0013;0.4841
0.0001;0.0002;0.0013;0.0014;0.4853
0.0004;0.0000;0.0015;0.0015;0.4877
0.0004;-0.0001;0.0016;0.0016;0.4889
0.0004;-0.0001;0.0018;0.0019;0.4902
0.0001;-0.0001;0.0022;0.0022;0.4915
0.0001;-0.0002;0.0022;0.0022;0.4927
0.0000;-0.0002;0.0022;0.0022;0.4940
-0.0001;-0.0001;0.0023;0.0023;0.4953
0.0000;-0.0001;0.0021;0.0021;0.4965
0.0000;-0.0001;0.0018;0.0018;0.4978
0.0000;0.0000;0.0017;0.0017;0.5001
0.0000;0.0000;0.0016;0.0016;0.5014
0.0000;0.0001;0.0017;0.0017;0.5037
-0.0001;0.0001;0.0017;0.0017;0.5050
-0.0001;0.0000;0.0015;0.0015;0.5062
0.0000;-0.0001;0.0017;0.0017;0.5086
0.0000;-0.0002;0.0017;0.0017;0.5098
0.0000;-0.0002;0.0016;0.0016;0.5111
0.0001;-0.0002;0.0016;0.0016;0.5134
0.0001;-0.0001;0.0016;0.0016;0.5147
0.0002;-0.0001;0.0015;0.0015;0.5160
0.0004;-0.0002;0.0015;0.0015;0.5173
0.0005;-0.0002;0.0013;0.0014;0.5186
0.0006;-0.0002;0.0012;0.0014;0.5199
0.0009;-0.0004;0.0012;0.0015;0.5211
0.0009;-0.0004;0.0015;0.0017;0.5224
0.0007;-0.0004;0.0017;0.0019;0.5237
0.0007;-0.0004;0.0016;0.0018;0.5249
0.0007;-0.0002;0.0016;0.0018;0.5273
0.0007;-0.0001;0.0015;0.0016;0.5285
0.0007;0.0000;0.0013;0.0015;0.5298
0.0007;0.0000;0.0015;0.0016;0.5311
0.0007;0.0000;0.0017;0.0019;0.5324
0.0007;-0.0001;0.0018;0.0020;0.5336
0.0007;-0.0001;0.0020;0.0021;0.5349
0.0007;-0.0002;0.0021;0.0022;0.5372
0.0010;-0.0002;0.0018;0.0021;0.5385
0.0010;-0.0002;0.0016;0.0019;0.5398
0.0011;-0.0002;0.0013;0.0018;0.5411
0.0011;-0.0004;0.0012;0.0017;0.5424
0.0009;-0.0002;0.0011;0.0014;0.5436
0.0007;-0.0001;0.0010;0.0012;0.5449
0.0006;-0.0002;0.0011;0.0013;0.5483
0.0005;-0.0002;0.0009;0.0010;0.5495
0.0004;-0.0001;0.0009;0.0009;0.5508
0.0004;-0.0001;0.0011;0.0012;0.5521
0.0001;-0.0001;0.0015;0.0015;0.5533
-0.0001;0.0000;0.0013;0.0013;0.5546
-0.0002;0.0001;0.0015;0.0015;0.5558
-0.0002;0.0001;0.0016;0.0016;0.5571
-0.0002;-0.0001;0.0018;0.0019;0.5584
-0.0001;-0.0001;0.0020;0.0020;0.5597
-0.0002;-0.0001;0.0021;0.0021;0.5620
-0.0002;0.0000;0.0017;0.0017;0.5633
-0.0002;0.0001;0.0013;0.0014;0.5646
-0.0002;0.0001;0.0012;0.0013;0.5658
-0.0002;0.0002;0.0012;0.0013;0.5673
-0.0002;0.0001;0.0013;0.0014;0.5688
-0.0004;0.0000;0.0017;0.0017;0.5704
-0.0002;-0.0001;0.0018;0.0019;0.5731
-0.0001;0.0000;0.0015;0.0015;0.5748
0.0000;0.0002;0.0015;0.0015;0.5765
0.0000;0.0004;0.0013;0.0014;0.5780
0.0000;0.0005;0.0013;0.0014;0.5797
-0.0002;0.0006;0.0013;0.0015;0.5814
-0.0001;0.0007;0.0012;0.0014;0.5828
0.0000;0.0007;0.0011;0.0013;0.5842
0.0004;0.0009;0.0010;0.0013;0.5868
0.0004;0.0009;0.0011;0.0014;0.5881
0.0000;0.0009;0.0010;0.0013;0.5894
0.0000;0.0010;0.0011;0.0015;0.5919
-0.0001;0.0009;0.0011;0.0014;0.5934
-0.0001;0.0007;0.0012;0.0014;0.5947
-0.0001;0.0007;0.0013;0.0015;0.5960
-0.0001;0.0007;0.0016;0.0018;0.5972
0.0000;0.0005;0.0016;0.0017;0.5986
0.0001;0.0005;0.0016;0.0017;0.5999
0.0002;0.0004;0.0017;0.0018;0.6011
0.0005;0.0002;0.0018;0.0019;0.6045
0.0005;0.0004;0.0020;0.0020;0.6058
0.0004;0.0005;0.0018;0.0019;0.6081
0.0002;0.0006;0.0018;0.0019;0.6094
0.0004;0.0006;0.0018;0.0020;0.6107
0.0005;0.0006;0.0017;0.0019;0.6119
0.0007;0.0005;0.0016;0.0018;0.6132
0.0005;0.0004;0.0016;0.0017;0.6144
0.0004;0.0004;0.0015;0.0016;0.6157
0.0004;0.0004;0.0013;0.0014;0.6170
0.0002;0.0004;0.0011;0.0012;0.6182
0.0002;0.0001;0.0010;0.0010;0.6196
0.0002;0.0001;0.0007;0.0008;0.6208
0.0004;0.0000;0.0006;0.0007;0.6221
0.0005;-0.0001;0.0006;0.0008;0.6234
0.0005;-0.0002;0.0005;0.0007;0.6246
0.0004;-0.0004;0.0005;0.0007;0.6259
0.0002;-0.0004;0.0005;0.0007;0.6271
0.0001;-0.0007;0.0006;0.0010;0.6285
0.0000;-0.0009;0.0006;0.0011;0.6298
0.0001;-0.0010;0.0009;0.0013;0.6311
0.0002;-0.0009;0.0009;0.0012;0.6323
0.0002;-0.0007;0.0009;0.0012;0.6347
0.0002;-0.0006;0.0010;0.0012;0.6372
0.0002;-0.0004;0.0011;0.0012;0.6385
0.0002;-0.0004;0.0012;0.0013;0.6398
0.0002;-0.0004;0.0015;0.0015;0.6411
0.0004;-0.0004;0.0018;0.0019;0.6424
0.0004;-0.0002;0.0018;0.0019;0.6436
0.0005;-0.0001;0.0017;0.0018;0.6449
0.0006;-0.0001;0.0017;0.0018;0.6461
0.0006;-0.0002;0.0018;0.0019;0.6474
0.0007;-0.0001;0.0015;0.0016;0.6487
0.0009;-0.0001;0.0011;0.0014;0.6500
0.0010;-0.0001;0.0010;0.0014;0.6512
0.0011;-0.0002;0.0010;0.0015;0.6525
0.0010;-0.0001;0.0010;0.0014;0.6538
0.0010;0.0000;0.0009;0.0013;0.6550
0.0010;0.0000;0.0007;0.0012;0.6563
0.0010;-0.0002;0.0006;0.0012;0.6575
0.0010;-0.0002;0.0007;0.0012;0.6589
0.0010;-0.0002;0.0010;0.0014;0.6601
0.0007;-0.0001;0.0015;0.0016;0.6614
0.0006;-0.0001;0.0015;0.0016;0.6627
0.0006;0.0000;0.0013;0.0015;0.6640
0.0006;0.0000;0.0012;0.0014;0.6652
0.0006;0.0000;0.0015;0.0016;0.6665
0.0007;0.0001;0.0016;0.0018;0.6678
0.0009;0.0002;0.0015;0.0017;0.6691
0.0009;0.0000;0.0009;0.0012;0.6816
0.0007;0.0000;0.0010;0.0012;0.6831
0.0009;0.0000;0.0010;0.0013;0.6844
0.0007;0.0000;0.0010;0.0012;0.6867
0.0006;-0.0001;0.0009;0.0011;0.6880
0.0006;-0.0002;0.0007;0.0010;0.6893
0.0007;-0.0005;0.0007;0.0011;0.6906
0.0007;-0.0005;0.0006;0.0011;0.6930
0.0009;-0.0006;0.0006;0.0012;0.6942
0.0010;-0.0007;0.0007;0.0014;0.6955
0.0011;-0.0009;0.0007;0.0016;0.6967
0.0010;-0.0009;0.0009;0.0016;0.6980
0.0009;-0.0010;0.0010;0.0016;0.6993
0.0009;-0.0009;0.0010;0.0016;0.7006
0.0009;-0.0007;0.0010;0.0015;0.7029
0.0009;-0.0007;0.0012;0.0017;0.7042
0.0009;-0.0005;0.0011;0.0015;0.7054
0.0007;-0.0006;0.0011;0.0015;0.7067
0.0007;-0.0005;0.0012;0.0015;0.7090
0.0007;-0.0002;0.0013;0.0015;0.7103
0.0006;-0.0001;0.0015;0.0016;0.7116
0.0005;-0.0001;0.0015;0.0015;0.7128
0.0005;-0.0001;0.0016;0.0017;0.7141
0.0006;-0.0001;0.0012;0.0014;0.7164
0.0006;0.0000;0.0011;0.0013;0.7177
0.0007;0.0000;0.0011;0.0013;0.7190
0.0009;0.0001;0.0011;0.0014;0.7203
0.0010;0.0001;0.0009;0.0013;0.7215
0.0009;0.0001;0.0007;0.0011;0.7228
0.0006;0.0002;0.0011;0.0013;0.7252
0.0007;0.0004;0.0012;0.0015;0.7264
0.0006;0.0006;0.0013;0.0016;0.7277
0.0004;0.0007;0.0015;0.0017;0.7290
0.0004;0.0007;0.0013;0.0016;0.7303
0.0002;0.0009;0.0013;0.0016;0.7315
0.0004;0.0009;0.0011;0.0014;0.7338
0.0002;0.0009;0.0010;0.0013;0.7351
0.0002;0.0009;0.0011;0.0014;0.7366
0.0002;0.0007;0.0013;0.0015;0.7379
0.0004;0.0006;0.0013;0.0015;0.7392
0.0004;0.0006;0.0015;0.0016;0.7408
0.0005;0.0007;0.0015;0.0017;0.7425
0.0005;0.0009;0.0015;0.0018;0.7442
0.0005;0.0007;0.0013;0.0016;0.7458
0.0006;0.0007;0.0013;0.0016;0.7475
0.0005;0.0007;0.0012;0.0015;0.7491
0.0004;0.0007;0.0012;0.0015;0.7508
0.0002;0.0005;0.0015;0.0016;0.7525
0.0002;0.0004;0.0015;0.0015;0.7540
0.0004;0.0006;0.0015;0.0016;0.7556
0.0002;0.0006;0.0016;0.0017;0.7571
0.0005;0.0006;0.0016;0.0018;0.7585
0.0006;0.0006;0.0016;0.0018;0.7598
0.0007;0.0006;0.0015;0.0017;0.7611
0.0007;0.0005;0.0015;0.0017;0.7623
0.0010;0.0009;0.0010;0.0016;0.7636
0.0011;0.0009;0.0010;0.0017;0.7649
0.0011;0.0009;0.0011;0.0018;0.7661
0.0011;0.0009;0.0012;0.0019;0.7674
0.0011;0.0007;0.0010;0.0016;0.7698
0.0010;0.0007;0.0007;0.0014;0.7712
0.0010;0.0007;0.0004;0.0013;0.7725
0.0010;0.0006;0.0002;0.0012;0.7741
0.0011;0.0007;0.0006;0.0015;0.7755
0.0010;0.0007;0.0006;0.0014;0.7767
0.0010;0.0007;0.0009;0.0015;0.7780
0.0010;0.0005;0.0007;0.0013;0.7796
0.0010;0.0005;0.0006;0.0013;0.7809
0.0010;0.0004;0.0007;0.0013;0.7823
0.0010;0.0001;0.0005;0.0011;0.7835
0.0009;0.0001;0.0002;0.0009;0.7848
0.0009;0.0000;0.0001;0.0009;0.7861
0.0007;0.0000;0.0001;0.0007;0.7873
0.0007;0.0000;0.0002;0.0008;0.7887
0.0007;0.0000;0.0004;0.0008;0.7899
0.0007;0.0001;0.0004;0.0008;0.7912
0.0009;0.0005;0.0004;0.0011;0.7925
0.0010;0.0004;0.0002;0.0011;0.7937
0.0010;0.0002;0.0002;0.0010;0.7950
0.0012;0.0001;0.0001;0.0012;0.7963
0.0016;0.0002;0.0005;0.0017;0.7975
0.0016;0.0002;0.0007;0.0018;0.7989
0.0016;0.0004;0.0009;0.0018;0.8001
0.0017;0.0004;0.0010;0.0020;0.8014
0.0016;0.0004;0.0011;0.0020;0.8027
0.0016;0.0005;0.0011;0.0020;0.8039
0.0017;0.0005;0.0011;0.0021;0.8062
0.0015;0.0004;0.0012;0.0019;0.8075
0.0015;0.0002;0.0012;0.0019;0.8088
0.0015;0.0001;0.0012;0.0019;0.8101
0.0015;0.0000;0.0012;0.0019;0.8113
0.0012;0.0001;0.0011;0.0016;0.8126
